0,    0.2605,   -0.0504,    9.7067,   -3.3295,   -1.0133,   -0.0510,    0.8357,    2.9411,   -3.6369,   34.5000,87758.2422,    0.3458,   37.0651,    0.7903,    0.4759,0,23254,13
0,   -1.0343,    0.5237,    9.6192,   -4.4308,   -4.5700,   13.7900,  -31.7735,  -20.5183,   -0.2579,   34.7500,87767.9141,   -0.5589,   37.2847,    0.4221,    0.4759,0,28293,13
0,   -6.6266,   -6.9343,    0.0572,    0.2115,   -0.0781,  -43.4163,    4.0111,    8.7637,    8.4339,   31.1250,87784.2031,    0.0948,   33.4052,   -0.0579,    0.6109,0,5008,13
0,   -9.2150,    1.5165,    0.2640,   -0.0563,    1.3036,   -3.5106,    0.9624,    0.5469,   -1.6050,   30.6250,87784.8281,    0.1091,   33.0405,   -0.3346,    0.4719,0,5007,13
0,   -9.2233,   -1.4875,    0.0607,   -2.3500,   -1.1853,    2.4734,    1.4446,    0.1493,    1.7080,   30.6250,87782.8359,   -0.3497,   33.0685,    0.2135,    0.0000,0,5016,13
0,   -9.2545,   -1.4943,    0.0337,    0.0793,   -1.6352,    0.7751,    3.3251,    0.7263,    2.2650,   30.8750,87783.6328,   -0.4244,   33.1293,   -0.3701,    0.4053,0,10052,13
0,   -5.5443,   -7.6389,    0.5956,   17.5955,  -40.1164,  -20.7292,   -6.0040,   -3.9598,   39.5401,   31.0000,87780.8047,    0.6061,   33.2602,    0.6771,    0.6061,0,5025,13
0,   -8.5406,   -4.0748,   -0.0123,    0.9059,    2.3112,  -56.8887,   -3.2490,    8.5401,   14.6440,   31.1250,87784.2969,    0.2800,   33.4099,    0.0421,    0.6061,0,10060,13
0,   -6.2443,   -7.3707,   -0.0406,    0.9151,   -0.0286,   21.4983,   -0.3126,    9.6518,   48.5446,   31.2500,87781.7422,    0.5183,   33.4987,   -0.1658,    0.8665,0,15100,13
0,   -7.6796,   -5.6207,    0.0109,    1.8963,   -1.0273,   61.2748,    6.0916,   16.4656,   34.2940,   31.3750,87785.0547,    0.2094,   33.6203,    0.5292,    1.0363,0,20139,13
0,   -8.7503,   -2.3690,    0.1952,    3.2126,    0.6005,   11.9392,    2.8407,   -0.1700,  -11.9085,   31.5000,87780.5078,    0.0712,   33.7699,    0.4977,    0.4911,0,5036,13
0,   -8.9432,   -2.3209,    0.0749,   -2.4066,   -0.2367,   -5.2622,    1.5065,   -0.3641,  -13.4705,   31.6250,87786.3828,   -0.4783,   33.8821,    0.1148,    0.4911,0,10071,13
0,   -9.0178,   -2.5866,    0.1453,   -0.5197,   -1.8564,   53.3745,    2.1271,    0.4188,  -14.5607,   31.7500,87784.7031,   -0.3216,   33.9475,   -0.5821,    0.4911,0,15111,13
0,   -9.1930,   -1.8023,    0.0147,   -1.0356,    0.0444,    2.3860,   -2.0338,    2.2985,  -79.0078,   31.7500,87781.9063,    0.4425,   34.0831,   -0.8891,    0.9858,0,5044,13
0,   -9.2477,   -1.6654,    0.0435,   -0.4666,   -0.9463,    0.9041,   -1.5956,    3.4361,  -79.6175,   32.0000,87779.1016,    0.7045,   34.1579,   -0.0731,    1.0401,0,10079,13
0,   -9.0731,   -2.8708,    0.0370,   -1.2511,    1.3335,  -24.6710,  -12.3566,    0.6503,  -73.4160,   31.8750,87777.4844,    0.8557,   34.2420,   -0.3946,    1.1466,0,15125,13
0,   -9.1253,   -2.0199,    0.2030,   -3.1159,   -1.7801,    4.2800,   -5.6573,   -9.4306,   -2.7557,   32.1250,87779.4141,    0.0326,   34.3309,    0.8527,    0.0955,0,5042,13
0,   -9.2765,   -1.7063,    0.2759,   14.4839,    2.1516,   -3.0589,    3.2967,   -8.5530,   -7.2644,   32.1250,87779.3516,    0.0384,   34.4057,   -0.2459,    1.0623,0,10077,13
0,   -8.5690,   -2.8259,   -0.6537,    0.2734,    9.8580,  -42.9599,  -18.3363,  -16.1757,   12.4062,   32.1250,87771.8047,    0.7442,   34.4431,    0.3838,    1.2083,0,15117,13
0,   -8.8129,   -3.2921,    0.0664,   -0.1091,   -1.4735,    4.1367,    8.2904,  -12.5838,   12.4232,   32.2500,87773.7266,    0.5641,   34.5179,    0.3712,    1.2083,0,20156,13
0,   -9.1836,   -1.5675,    0.0522,   -1.1251,    1.4250,  -10.7386,   22.4577,   -8.8385,    1.6127,   32.2500,87778.8203,    0.0882,   34.5740,   -0.2200,    1.2083,0,25200,13
0,   -8.9556,    2.7452,    0.1459,   -1.5062,    0.4903,   -1.0262,   22.5377,   -7.3429,  -24.2097,   32.3750,87775.3438,    0.4130,   34.5973,    0.7671,    1.2083,0,30264,13
0,   -8.6937,    0.4925,    0.4250,  -14.8768,   -3.3411,    5.7585,   26.7417,   -7.4776,  -19.1045,   32.3750,87777.4531,    0.2160,   34.4945,    0.4452,    1.2083,0,35407,13
0,   -9.2880,   -0.0770,    0.1398,    1.7679,   -1.2352,  -24.2559,   -8.0729,   -2.1567,  -10.2662,   32.3750,87777.6172,    0.2467,   34.6675,   -1.1251,    0.6950,0,5030,13
0,   -8.2333,   -4.7309,    0.0868,    1.2954,    2.1524,   -0.3714,   -9.1174,   -3.2656,   17.4308,   32.5000,87779.0781,    0.1102,   34.7189,   -0.6356,    0.6950,0,10065,13
0,   -9.1078,   -1.9730,    0.0967,   -1.3399,    1.9151,    0.4460,   -8.9122,   -2.4784,    1.7071,   32.5000,87780.8672,   -0.0567,   34.7376,   -0.3330,    0.6950,0,15105,13
0,   -9.1983,   -1.9552,    0.0867,    1.0911,   -0.0961,    2.1657,   -7.8951,   -1.8590,    1.9121,   32.5000,87775.7656,    0.4204,   34.7890,    1.0350,    0.6950,0,20144,13
0,   -9.1346,   -1.9086,    0.0795,   -3.6147,    0.8156,   -0.5535,   -7.8181,   -1.2050,    2.3842,   32.6250,87777.9297,    0.2178,   34.8030,    0.1302,    0.6950,0,25184,13
