time,baro_altitude,accl_x,accl_y,accl_z,gps_altitude,gyro_roll,gyro_pitch,gyro_yaw
0.0,0.0,9.68,0.08,-0.67,0.0,0.52,-0.02,0.06
0.010000000000000009,-0.19000000000005457,9.66,0.34,-0.49,0.0,-0.15,0.04,0.0
0.019999999999999962,-0.19000000000005457,9.79,-0.26,-0.46,0.0,-0.4,-0.08,-0.06
0.02999999999999997,0.08999999999991815,9.81,0.05,-0.74,0.0,0.33,0.04,-0.06
0.03999999999999998,0.1799999999998363,9.83,0.33,-0.71,0.0,-0.09,-0.08,0.0
0.04999999999999999,0.1799999999998363,9.87,0.11,-0.34,0.0,-0.03,-0.02,0.13
0.06,0.08999999999991815,9.89,-0.78,0.57,0.0,-0.22,-0.14,0.0
0.06999999999999998,0.2799999999999727,8.54,-1.2,0.4,0.0,0.03,-0.51,-0.55
0.07999999999999999,-1.7699999999999818,9.97,0.94,0.35,0.0,-0.46,-0.39,0.19
0.09,1.1199999999998909,9.88,0.65,-1.43,0.0,-2.23,0.22,0.25
0.09999999999999998,0.36999999999989086,9.39,0.92,-0.09,0.0,2.29,0.34,0.37
0.10999999999999999,-0.10000000000013642,10.3,-1.13,-0.72,0.0,-1.56,-0.14,-0.12
0.12,-0.19000000000005457,10.01,-0.11,-0.69,0.0,0.7,0.16,0.06
0.12999999999999998,0.36999999999989086,10.02,0.03,-0.07,0.0,0.15,-0.14,-0.24
0.13999999999999999,0.0,9.82,-1.24,-0.72,0.0,-0.95,-0.08,-0.18
0.15,0.0,9.48,-0.01,-0.73,0.0,0.82,0.04,-0.06
0.15999999999999998,-0.2799999999999727,9.58,0.28,-0.16,0.0,-1.5,-0.08,-0.06
0.16999999999999998,0.0,9.89,-0.08,-0.23,0.0,0.46,0.1,0.06
0.18,-0.10000000000013642,9.81,0.1,-0.51,0.0,-0.15,-0.02,0.0
0.19,0.08999999999991815,9.8,-0.4,-0.74,0.0,-0.58,-0.02,-0.12
0.19999999999999998,0.2799999999999727,9.77,0.08,-0.61,0.0,1.07,0.1,0.13
0.21,0.2799999999999727,9.85,0.15,-0.52,0.0,-0.7,0.04,0.06
0.21999999999999997,0.0,9.82,0.1,-0.69,0.0,0.21,-0.02,0.0
0.22999999999999998,-0.10000000000013642,9.79,-0.28,-0.59,0.0,0.39,0.04,0.0
0.24,-0.19000000000005457,9.65,-0.57,-0.57,0.0,-0.22,0.04,0.0
0.25,0.5599999999999454,9.61,0.07,-0.67,0.0,0.21,0.04,0.0
0.26,0.0,9.85,-0.25,-0.6,0.0,-0.7,0.04,0.06
0.27,0.1799999999998363,9.78,-0.06,-0.32,0.0,0.7,0.04,0.0
0.27999999999999997,-0.5599999999999454,10.05,-0.28,-0.52,0.0,-0.15,-0.08,0.06
0.29,-3.630000000000109,12.04,1.8,-0.57,0.0,1.37,-0.14,0.06
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.3,-25.860000000000127,46.16,-0.81,0.28,0.0,1.68,-1.0,0.43
0.31,-0.5599999999999454,156.21,-1.36,-15.41,0.0,14.68,34.95,8.49
0.31,-0.5599999999999454,156.21,-1.36,-15.41,0.0,14.68,34.95,8.49
0.32,4.559999999999945,156.74,6.64,3.06,0.0,6.68,-11.31,-4.15
0.32,4.559999999999945,156.74,6.64,3.06,0.0,6.68,-11.31,-4.15
0.32999999999999996,3.0699999999999363,156.85,1.13,8.7,0.0,-41.17,-2.83,2.69
0.33999999999999997,-0.10000000000013642,156.85,-3.39,-2.85,0.0,-51.43,6.63,5.62
0.35,0.0,156.85,5.35,-2.59,0.0,-73.22,0.16,5.07
0.36,3.0699999999999363,156.85,0.05,-2.51,0.0,-69.37,2.66,0.49
0.37,4.470000000000027,156.85,3.35,2.48,0.0,-61.8,1.38,-4.51
0.38,-1.2100000000000364,156.85,1.09,-1.43,0.0,-61.86,-3.07,-3.84
0.39,1.7699999999999818,156.85,-3.55,-0.98,0.0,-62.11,-3.07,-2.87
0.4,2.230000000000018,156.85,-2.53,-0.74,0.0,-61.86,-5.03,-1.95
0.41,0.08999999999991815,156.85,-0.45,-0.11,0.0,-62.6,-2.83,2.26
0.42,3.5399999999999636,156.85,-4.01,-1.86,0.0,-62.53,3.4,2.69
0.43,1.2999999999999545,156.85,8.46,-4.46,0.0,-63.63,0.53,4.46
0.44,0.1799999999998363,156.85,2.25,-0.57,0.0,-62.47,-3.14,2.26
0.44999999999999996,4.470000000000027,156.85,0.22,1.8,0.0,-61.37,-7.53,-3.11
0.45999999999999996,2.8899999999998727,156.85,2.73,4.3,0.0,-60.28,-3.38,-1.77
0.47,1.2999999999999545,156.85,-0.66,3.99,0.0,-62.23,-3.44,-0.36
0.48,1.8599999999999,156.85,4.51,-0.27,0.0,-62.41,2.18,-1.16
0.49,2.1399999999998727,156.85,3.35,2.3,0.0,-61.86,3.82,-1.89
0.5,2.7899999999999636,156.85,-0.88,2.34,0.0,-62.05,0.34,-3.72
0.51,1.2100000000000364,156.85,0.8,1.85,0.0,-59.73,0.77,-3.48
0.52,5.399999999999864,156.85,0.01,-0.99,0.0,-57.9,-2.89,-1.52
0.53,4.470000000000027,156.85,2.17,0.52,0.0,-57.77,-1.12,-1.28
0.54,5.769999999999982,156.85,1.76,2.96,0.0,-58.75,-1.73,0.06
0.55,6.6099999999999,156.85,1.52,3.86,0.0,-59.36,1.38,-1.4
0.56,4.279999999999973,156.85,2.49,3.01,0.0,-59.54,2.6,-2.13
0.5700000000000001,6.990000000000009,156.85,1.67,-0.51,0.0,-59.06,2.54,-2.99
0.5800000000000001,8.569999999999936,156.85,1.85,-0.22,0.0,-58.38,1.75,-3.23
0.59,7.819999999999936,156.85,0.08,-0.03,0.0,-58.51,-1.37,-2.38
0.6,9.599999999999909,156.85,1.06,3.29,0.0,-58.69,-0.82,-1.95
0.61,11.089999999999918,156.85,1.66,3.02,0.0,-59.42,-1.24,-0.97
0.62,11.269999999999982,156.85,2.63,2.79,0.0,-59.67,2.42,-1.83
0.63,12.389999999999873,156.85,2.63,0.93,0.0,-59.85,2.48,-2.68
0.64,12.579999999999927,156.85,1.57,0.68,0.0,-59.85,3.64,-4.09
0.64,12.579999999999927,156.85,1.57,0.68,0.0,-59.85,3.64,-4.09
0.6499999999999999,13.419999999999845,156.85,1.42,0.88,0.0,-59.91,1.5,-4.15
0.6599999999999999,14.259999999999991,156.85,0.89,0.59,0.0,-59.67,0.53,-3.54
0.6699999999999999,13.419999999999845,156.85,1.29,1.82,0.0,-59.85,-0.45,-2.62
0.6799999999999999,14.909999999999854,156.85,1.9,1.61,0.0,-60.58,0.22,-2.26
0.69,17.24000000000001,156.85,3.04,3.03,0.0,-61.19,1.99,-2.93
0.7,16.220000000000027,156.85,2.56,2.05,0.0,-61.62,2.54,-4.03
0.71,18.269999999999982,156.85,1.79,1.99,0.0,-61.44,3.58,-5.43
0.72,19.579999999999927,156.85,1.07,-0.04,0.0,-61.62,1.75,-5.25
0.73,20.59999999999991,156.85,1.39,0.84,0.0,-61.99,1.75,-4.76
0.74,21.440000000000055,156.85,1.82,1.29,0.0,-62.53,-0.14,-3.72
0.75,21.720000000000027,156.85,2.46,2.94,0.0,-62.96,1.26,-3.84
0.76,23.86999999999989,156.85,2.64,2.72,0.0,-63.94,1.56,-4.57
0.77,23.779999999999973,156.85,2.25,2.1,0.0,-64.37,3.52,-5.86
0.78,25.639999999999873,156.85,2.07,1.02,0.0,-64.79,3.03,-6.83
0.79,24.899999999999864,156.85,1.24,0.66,0.0,-65.22,2.85,-6.59
0.8,26.579999999999927,156.85,1.51,1.58,0.0,-66.01,1.63,-6.04
0.81,28.62999999999988,156.85,1.47,1.47,0.0,-67.17,1.02,-5.49
0.8200000000000001,29.75,156.85,2.3,3.03,0.0,-67.48,1.69,-5.55
0.8300000000000001,31.25,156.85,3.17,2.52,0.0,-67.78,2.3,-6.22
0.8400000000000001,32.74000000000001,156.85,3.1,2.22,0.0,-68.64,3.95,-7.69
0.8500000000000001,33.299999999999955,156.85,2.21,1.15,0.0,-69.25,3.15,-8.6
0.8600000000000001,34.419999999999845,156.85,1.48,1.5,0.0,-69.92,3.7,-8.42
0.8699999999999999,36.75999999999999,156.85,1.97,1.21,0.0,-71.75,1.93,-7.32
0.8799999999999999,37.87999999999988,156.85,2.19,2.46,0.0,-72.36,2.36,-7.14
0.8899999999999999,37.700000000000045,156.85,3.12,2.61,0.0,-73.77,2.05,-7.57
0.8999999999999999,39.84999999999991,156.85,3.56,2.51,0.0,-75.05,3.46,-8.36
0.9099999999999999,41.440000000000055,156.85,3.29,2.33,0.0,-76.02,3.88,-9.7
0.9199999999999999,42.179999999999836,156.85,2.37,1.59,0.0,-77.31,4.07,-10.07
0.9299999999999999,44.429999999999836,156.85,1.82,1.83,0.0,-79.08,3.58,-10.13
0.94,45.460000000000036,156.85,2.19,2.13,0.0,-81.46,2.91,-9.46
0.95,46.8599999999999,156.85,3.08,2.66,0.0,-82.74,2.79,-9.21
0.96,47.6099999999999,156.85,3.53,2.77,0.0,-86.09,3.21,-10.19
0.96,47.6099999999999,156.85,3.53,2.77,0.0,-86.09,3.21,-10.19
0.97,49.48000000000002,156.85,3.97,3.1,0.0,-88.6,3.82,-11.72
0.98,50.98000000000002,156.85,3.28,2.16,0.0,-91.16,4.19,-12.14
0.99,52.569999999999936,156.85,3.37,2.28,0.0,-92.38,4.56,-12.08
1.0,53.50999999999999,156.85,3.11,1.88,0.0,-96.04,3.33,-11.47
1.01,54.72000000000003,156.85,3.97,2.96,0.0,-99.16,3.33,-10.92
1.02,56.77999999999997,156.85,4.4,2.85,0.0,-102.39,2.97,-10.98
1.03,57.909999999999854,156.85,4.53,2.94,0.0,-105.5,3.95,-11.35
1.04,59.77999999999997,156.85,4.62,2.2,0.0,-109.17,3.76,-12.81
1.05,60.159999999999854,156.85,3.51,2.38,0.0,-112.22,4.25,-13.55
1.06,62.02999999999997,156.85,3.85,2.04,0.0,-115.39,3.21,-12.51
1.07,64.08999999999992,156.85,4.26,2.33,0.0,-119.67,3.52,-11.84
1.08,65.77999999999997,156.85,4.55,2.46,0.0,-123.82,2.97,-11.17
1.09,67.47000000000003,156.85,4.99,2.66,0.0,-126.68,3.09,-11.84
1.1,68.39999999999986,156.85,4.77,3.05,0.0,-130.22,3.4,-12.45
1.11,69.72000000000003,156.85,5.25,2.38,0.0,-133.89,3.88,-12.69
1.1199999999999999,71.5,156.85,5.09,2.5,0.0,-136.21,3.95,-12.08
1.13,73.27999999999997,156.85,5.23,2.13,0.0,-141.21,3.7,-11.84
1.14,74.87999999999988,156.85,4.99,2.49,0.0,-145.24,3.88,-10.62
1.15,76.94000000000005,156.85,5.72,2.45,0.0,-149.27,3.52,-10.07
1.16,78.06999999999994,156.85,6.18,2.63,0.0,-152.99,4.01,-10.86
1.17,80.59999999999991,156.85,5.39,2.17,0.0,-156.04,3.76,-10.68
1.18,82.09999999999991,156.85,5.54,2.72,0.0,-159.28,4.49,-10.8
1.19,83.78999999999996,156.85,6.01,1.94,0.0,-163.49,4.13,-8.97
1.2,85.29999999999995,156.85,5.74,2.31,0.0,-166.85,4.8,-8.85
1.21,87.64999999999986,156.85,6.04,2.54,0.0,-171.73,4.62,-7.69
1.22,89.51999999999998,156.85,6.35,2.32,0.0,-174.42,5.23,-7.93
1.23,91.11999999999989,156.85,7.42,2.63,0.0,-177.1,5.23,-6.77
1.24,92.62999999999988,156.85,6.93,2.25,0.0,-180.03,5.9,-5.06
1.25,94.50999999999999,156.85,6.24,1.65,0.0,-182.72,6.08,-7.44
1.26,96.95000000000005,156.85,6.34,1.29,0.0,-186.01,7.06,-5.06
1.27,98.26999999999998,156.85,7.56,2.65,0.0,-188.27,7.12,-3.9
1.28,100.89999999999986,156.85,7.77,2.41,0.0,-191.57,7.24,-3.29
1.28,100.89999999999986,156.85,7.77,2.41,0.0,-191.57,7.24,-3.29
1.29,102.40999999999985,156.85,7.63,3.08,0.0,-194.01,7.36,-4.27
1.3,104.75999999999999,156.85,6.92,1.5,0.0,-197.06,7.61,-3.23
1.31,106.16999999999985,156.85,6.85,2.41,0.0,-201.45,8.28,-3.78
1.32,109.17999999999984,156.85,8.19,1.52,0.0,-206.46,8.83,-2.93
1.33,110.77999999999997,156.85,7.95,1.94,0.0,-212.5,9.38,-1.22
1.34,112.95000000000005,156.85,7.52,1.87,0.0,-218.12,9.13,0.92
1.35,115.01999999999998,156.85,8.23,1.94,0.0,-221.66,9.87,-1.52
1.36,117.65999999999985,156.85,8.43,1.73,0.0,-225.44,10.11,-2.32
1.37,119.53999999999996,156.85,8.56,2.18,0.0,-229.29,10.96,0.8
1.3800000000000001,121.71000000000004,156.85,6.81,2.04,0.0,-234.66,11.45,-0.3
1.3900000000000001,123.97000000000003,156.85,8.32,1.78,0.0,-239.73,12.49,0.06
1.4000000000000001,126.42999999999984,156.85,7.65,1.46,0.0,-245.28,12.8,3.18
1.4100000000000001,127.83999999999992,156.85,8.65,1.1,0.0,-251.63,13.47,3.36
1.4200000000000002,130.38999999999987,156.85,8.94,1.17,0.0,-258.89,13.77,0.74
1.43,131.89999999999986,156.85,8.05,1.92,0.0,-267.68,13.59,-0.73
1.44,133.97000000000003,156.85,8.44,2.94,0.0,-274.27,14.02,0.43
1.45,135.8599999999999,156.85,7.52,2.75,0.0,-280.74,13.96,-2.68
1.46,137.55999999999995,156.85,7.92,1.64,0.0,-288.98,15.3,0.67
1.47,139.53999999999996,156.85,7.18,0.69,0.0,-297.28,15.42,-2.19
1.48,141.6199999999999,156.85,7.73,0.99,0.0,-304.79,15.73,-0.42
1.49,143.41999999999985,156.85,8.39,2.15,0.0,-313.82,15.11,-0.97
1.5,146.44000000000005,156.85,10.51,3.91,0.0,-321.21,14.93,-2.19
1.51,148.71000000000004,156.85,9.64,2.28,0.0,-328.11,14.5,-2.07
1.52,150.98000000000002,156.85,8.16,3.06,0.0,-336.41,15.42,-4.39
1.53,152.96000000000004,156.85,7.99,3.24,0.0,-346.3,15.11,-2.01
1.54,155.70000000000005,156.85,9.04,3.98,0.0,-356.18,15.91,-5.06
1.55,157.22000000000003,156.85,10.47,2.98,0.0,-364.85,14.02,-5.92
1.56,159.76999999999998,156.85,8.43,5.08,0.0,-372.05,13.96,-3.54
1.57,162.13999999999987,156.85,10.45,3.32,0.0,-373.95,11.88,-8.73
1.58,164.69000000000005,156.85,10.75,4.16,0.0,-386.09,12.61,-6.59
1.59,166.21000000000004,156.85,12.42,2.67,0.0,-404.65,13.89,-9.09
1.6,166.67999999999984,156.85,10.08,2.39,0.0,-418.38,13.1,-10.74
1.6,166.67999999999984,156.85,10.08,2.39,0.0,-418.38,13.1,-10.74
1.61,170.55999999999995,156.85,12.91,3.46,0.0,-419.91,11.57,-6.16
1.62,174.82999999999993,156.85,13.19,1.2,0.0,-421.19,9.38,-12.57
1.6300000000000001,174.63999999999987,156.85,11.23,1.7,0.0,-406.42,7.67,-10.62
1.6400000000000001,174.73000000000002,156.85,8.05,3.06,0.0,-402.94,6.75,-13.24
1.6500000000000001,201.49,156.85,13.94,2.6,0.0,-408.13,6.87,-13.67
1.6600000000000001,217.26999999999998,156.85,12.91,1.24,0.0,-428.51,9.19,-9.89
1.6700000000000002,221.64999999999986,156.85,13.18,1.31,0.0,-441.45,8.46,-8.91
1.68,217.75,156.85,13.17,-3.14,0.0,-460.92,7.67,-7.32
1.69,210.23000000000002,156.85,11.72,-0.07,0.0,-467.82,5.9,-5.92
1.7,204.52999999999997,156.85,10.91,-0.39,0.0,-483.26,4.74,-1.4
1.71,205.57999999999993,156.85,9.31,2.2,0.0,-492.66,6.81,-0.3
1.72,206.14999999999986,156.85,10.32,-1.08,0.0,-511.95,9.32,-1.77
1.73,207.19000000000005,156.85,11.73,0.09,0.0,-534.05,14.08,3.54
1.74,209.37999999999988,156.85,13.41,-1.17,0.0,-548.69,13.59,0.13
1.75,210.71000000000004,156.85,8.96,0.03,0.0,-567.92,15.42,-0.85
1.76,211.76,156.85,5.79,0.61,0.0,-584.28,13.1,-0.18
1.77,213.17999999999984,156.85,5.58,0.31,0.0,-597.89,15.73,2.32
1.78,214.31999999999994,156.85,5.8,0.33,0.0,-607.53,18.23,3.48
1.79,214.03999999999996,156.85,5.32,-1.17,0.0,-611.81,19.39,-0.12
1.8,216.31999999999994,156.85,3.36,0.48,0.0,-610.95,20.36,-6.47
1.81,216.6099999999999,156.85,2.75,1.13,0.0,-611.38,17.62,-3.96
1.82,218.12999999999988,156.85,3.34,1.01,0.0,-606.92,18.29,-2.74
1.83,218.79999999999995,156.85,2.77,0.81,0.0,-598.74,15.66,-5.06
1.84,220.31999999999994,156.85,1.78,3.72,0.0,-587.64,17.62,-6.77
1.85,221.46000000000004,156.85,1.95,4.11,0.0,-577.93,15.6,-6.28
1.86,223.83999999999992,156.85,2.52,3.71,0.0,-561.63,16.52,-3.48
1.87,224.78999999999996,156.85,3.03,2.78,0.0,-547.72,13.89,-10.86
1.8800000000000001,226.31999999999994,156.85,4.49,2.43,0.0,-533.86,12.31,-14.1
1.8900000000000001,228.22000000000003,156.85,3.93,4.39,0.0,-520.13,11.03,-9.82
1.9000000000000001,230.12999999999988,156.85,2.84,4.36,0.0,-506.03,9.44,-11.78
1.9100000000000001,232.40999999999985,156.85,3.23,5.32,0.0,-491.93,9.19,-7.02
1.9200000000000002,235.17999999999984,156.85,4.17,4.17,0.0,-478.5,8.16,-12.2
1.9200000000000002,235.17999999999984,156.85,4.17,4.17,0.0,-478.5,8.16,-12.2
1.93,236.6099999999999,156.85,3.48,4.14,0.0,-466.05,8.28,-11.72
1.94,239.17999999999984,156.85,4.3,2.09,0.0,-453.35,6.02,1.83
1.95,241.8499999999999,156.85,4.68,2.98,0.0,-441.51,6.75,0.55
1.96,244.24,156.85,5.4,2.29,0.0,-428.7,4.49,-0.97
1.97,246.33999999999992,156.85,5.53,3.53,0.0,-418.26,5.53,7.57
1.98,248.25,156.85,4.72,4.65,0.0,-405.68,3.33,-1.28
1.99,250.05999999999995,156.85,2.15,3.11,0.0,-394.76,4.74,10.07
2.0,252.3499999999999,156.85,2.62,2.85,0.0,-381.76,2.79,6.72
2.01,254.74,156.85,2.96,0.95,0.0,-368.33,4.13,4.03
2.02,256.75,156.85,3.66,1.07,0.0,-353.99,2.72,8.12
2.03,257.99,156.85,1.92,0.38,0.0,-339.76,4.07,9.77
2.04,261.52,156.85,1.99,2.39,0.0,-324.14,3.4,8.12
2.05,263.6299999999999,156.85,0.06,2.0,0.0,-308.33,2.97,4.03
2.06,266.21000000000004,156.85,-0.6,3.17,0.0,-290.81,1.69,8.61
2.07,268.8899999999999,156.85,-0.75,1.64,0.0,-270.92,2.91,1.28
2.08,269.0799999999999,156.85,-1.36,2.0,0.0,-249.31,2.05,6.66
2.09,269.75,156.85,-3.09,0.78,0.0,-227.4,1.38,1.1
2.1,271.8499999999999,156.85,-4.05,1.87,0.0,-201.27,0.59,19.41
2.11,271.28,156.85,-4.58,0.66,0.0,-175.64,-0.21,8.79
2.12,273.96000000000004,156.85,-6.35,2.51,0.0,-146.83,0.22,1.9
2.13,273.96000000000004,156.85,-6.34,0.68,0.0,-116.43,-1.85,9.34
2.14,275.77,156.85,-7.53,1.92,0.0,-85.97,-1.55,10.75
2.15,276.25,156.85,-7.66,0.49,0.0,-56.98,-4.36,11.48
2.16,278.8399999999999,156.85,-9.12,1.09,0.0,-26.71,-3.87,8.61
2.17,278.74,156.85,-9.83,-0.76,0.0,7.47,-5.76,9.83
2.1799999999999997,282.0,156.85,-10.38,-0.12,0.0,41.59,-6.31,11.91
2.19,284.1099999999999,156.85,-11.83,-0.96,0.0,76.87,-7.29,-4.51
2.1999999999999997,285.3499999999999,156.85,-11.88,-2.1,0.0,111.54,-8.69,7.39
2.21,288.6099999999999,156.85,-12.28,-3.22,0.0,145.11,-8.26,4.64
2.2199999999999998,290.72,156.85,-11.45,-4.17,0.0,173.92,-9.48,2.51
2.23,291.96000000000004,156.85,-11.58,-4.23,0.0,194.92,-9.67,13.92
2.2399999999999998,294.64999999999986,156.85,-10.48,-5.33,0.0,209.57,-8.87,5.19
2.2399999999999998,294.64999999999986,156.85,-10.48,-5.33,0.0,209.57,-8.87,5.19
2.25,293.39999999999986,156.85,-10.63,-4.95,0.0,219.03,-8.63,-2.26
2.26,291.28999999999996,156.85,-8.93,-7.27,0.0,228.92,-7.1,-3.42
2.27,292.6299999999999,156.85,-8.61,-7.04,0.0,224.71,-5.94,-4.88
2.28,293.39999999999986,156.85,-7.41,-7.89,0.0,224.64,-4.72,-9.82
2.29,295.1299999999999,156.85,-7.08,-8.08,0.0,219.52,-3.01,-12.45
2.3,294.54999999999995,156.85,-7.09,-9.01,0.0,214.94,-1.24,-6.41
2.3099999999999996,298.3899999999999,156.85,-4.74,-8.55,0.0,209.93,0.89,-12.27
2.32,303.47,156.85,-2.37,-12.75,0.0,203.1,3.95,-0.85
2.3299999999999996,307.22,156.85,-4.46,-10.9,0.0,190.77,1.99,-6.16
2.34,313.46000000000004,156.85,-3.92,-8.56,0.0,181.98,2.11,-8.66
2.3499999999999996,317.98,156.85,-0.71,-7.83,0.0,173.31,4.62,-2.07
2.36,321.53,156.85,-1.86,-8.23,0.0,159.7,5.9,0.67
2.3699999999999997,323.46000000000004,156.85,-2.29,-8.18,0.0,146.76,6.75,-2.62
2.38,322.98,156.85,-0.44,-8.45,0.0,131.81,5.53,-8.73
2.3899999999999997,326.04999999999995,156.85,-0.05,-7.11,0.0,117.28,5.35,14.22
2.4,333.94000000000005,156.85,-1.26,-6.39,0.0,103.06,5.1,1.77
2.4099999999999997,340.39999999999986,156.85,-2.01,-5.62,0.0,91.71,5.84,1.1
2.42,345.5,156.85,-1.49,-5.6,0.0,82.73,5.1,2.57
2.4299999999999997,353.99,156.85,-3.05,-4.96,0.0,74.68,6.08,8.37
2.44,364.30999999999995,156.85,-2.69,-4.81,0.0,65.77,4.8,-4.09
2.4499999999999997,373.97,156.85,-2.03,-3.99,0.0,62.77,4.37,5.68
2.46,383.6399999999999,156.85,-3.73,-3.66,0.0,61.92,3.46,8.79
2.4699999999999998,393.23,156.85,-5.83,-3.19,0.0,62.53,3.7,8.43
2.48,401.95000000000005,156.85,-6.79,-3.76,0.0,67.29,1.63,1.1
2.4899999999999998,408.73,156.85,-7.34,-3.6,0.0,74.49,1.69,16.18
2.5,415.72,156.85,-7.58,-3.54,0.0,83.34,1.2,13.92
2.51,422.71000000000004,156.85,-8.18,-3.49,0.0,95.8,0.59,-2.26
2.52,429.30999999999995,156.85,-9.68,-3.3,0.0,110.26,-2.89,7.75
2.53,436.1199999999999,156.85,-10.72,-4.5,0.0,129.43,-1.06,16.73
2.54,438.45000000000005,156.85,-10.59,-3.99,0.0,147.98,-2.16,9.59
2.55,441.65999999999985,156.85,-12.2,-4.73,0.0,166.66,-3.81,13.25
2.5599999999999996,442.73,156.85,-11.78,-5.65,0.0,184.48,-3.5,10.81
2.5599999999999996,442.73,156.85,-11.78,-5.65,0.0,184.48,-3.5,10.81
2.57,444.0,156.85,-12.4,-6.25,0.0,200.23,-4.17,6.23
2.5799999999999996,449.05999999999995,156.85,-13.1,-7.63,0.0,214.33,-3.2,4.15
2.59,455.98,156.85,-12.24,-7.95,0.0,223.91,-4.91,5.37
2.5999999999999996,466.21000000000004,156.85,-12.02,-8.62,0.0,230.2,-3.01,6.78
2.61,476.65999999999985,156.85,-12.85,-8.85,0.0,237.1,-2.46,11.17
2.6199999999999997,487.39999999999986,156.85,-11.88,-9.79,0.0,236.85,-1.67,-12.27
2.63,499.53,156.85,-10.82,-10.4,0.0,236.73,-1.06,-5.49
2.6399999999999997,509.80999999999995,156.85,-9.73,-10.61,0.0,234.23,-0.63,-13.18
2.65,518.3399999999999,156.85,-10.41,-10.75,0.0,231.6,0.4,0.06
2.6599999999999997,527.46,156.85,-8.18,-11.99,0.0,225.62,1.44,7.63
2.67,534.04,156.85,-8.73,-11.26,0.0,217.44,3.4,2.2
2.6799999999999997,542.5899999999999,156.85,-7.56,-11.32,0.0,205.36,4.01,-1.4
2.69,548.5799999999999,156.85,-7.02,-11.02,0.0,196.02,4.68,-2.5
2.6999999999999997,554.19,156.85,-6.62,-10.76,0.0,186.74,4.8,-0.12
2.71,560.3899999999999,156.85,-6.21,-10.34,0.0,175.45,5.1,2.81
2.7199999999999998,563.6399999999999,156.85,-6.58,-9.58,0.0,167.09,7.3,6.84
2.73,571.8199999999999,156.85,-6.66,-10.27,0.0,158.66,5.41,-1.77
2.7399999999999998,576.95,156.85,-6.34,-9.14,0.0,148.59,5.41,5.13
2.75,583.26,156.85,-6.48,-8.56,0.0,142.67,3.76,-5.73
2.76,588.69,156.85,-6.13,-8.97,0.0,135.71,4.92,5.74
2.77,594.8199999999999,156.85,-7.03,-8.15,0.0,130.34,4.92,23.01
2.78,600.8399999999999,156.85,-9.02,-7.86,0.0,131.44,2.54,4.03
2.79,606.5799999999999,156.85,-8.76,-8.24,0.0,132.36,0.47,3.36
2.8,612.52,156.85,-9.48,-8.31,0.0,132.84,1.56,13.98
