index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, mag x, mag y, mag z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z,quatadj w, quatadj x, quatadj y, quatadj z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,abs imu accel,abs adxl accel, pad altitude, baro max alt, mag raw x, mag raw y, mag raw z, cov x, cov y, cov z, sats, status, met, filtered accel ,state,battstate,pyros fired,pyros cont,pyros state, checksum2
2664, 101,96579,96574,2424,0,0,5.248292,-0.852395,60.276615,0.763467,-0.997543,50.696632,47.076878,-7.892429,-36.349018,5.246323,-0.895130,60.260910,2.875948,0.354802,0.005154,94.963720,-177.678820,-117.875937,0.624183,-0.586501,0.335842,0.391947,0.624183,-0.586501,0.335842,0.391947,2192.938721,80501.984375,52.145676,149.362015,243.147095,243.147095,241.268188,29.750000,33.406231,60.510674,60.495476,1949.791626,243.147095,0.470769,-0.078924,-0.363490,0.000956,0.000352,0.000335,0,1,0,50.738731,1,0.380000,0,0,0,202
2665, 101,96634,96633,2479,0,0,4.673498,-0.600551,59.874760,0.404832,-1.396711,50.241272,46.784565,-8.973985,-36.217480,4.657548,-0.593562,59.863609,2.897461,0.292147,0.017790,95.008491,-177.789920,-117.873520,0.624754,-0.585892,0.336320,0.391538,0.624754,-0.585892,0.336320,0.391538,2192.938721,80501.984375,17.885965,151.414124,243.147095,243.147095,246.750732,29.750000,33.406231,60.059879,60.047455,1949.791626,243.147095,0.467846,-0.089740,-0.362175,0.000956,0.000353,0.000335,0,1,0,50.274643,1,0.390000,0,0,0,202
2666, 101,96711,96708,2556,0,0,4.551324,-0.691595,56.331940,0.706606,-1.292690,46.699532,47.062263,-8.287050,-37.255188,4.442142,-0.890343,55.785263,3.084201,0.378236,0.044795,95.064574,-177.934242,-117.869708,0.625481,-0.585109,0.336952,0.391004,0.625481,-0.585109,0.336952,0.391004,2219.358398,80501.984375,78.715393,154.048721,269.566772,269.566772,256.277252,29.750000,33.406231,56.519733,55.968929,1949.791626,269.566772,0.470623,-0.082871,-0.372552,0.000956,0.000353,0.000335,0,1,0,48.016796,1,0.390000,0,0,0,202
2667, 101,96766,96765,2611,0,0,4.636753,-0.222868,54.994171,0.493004,-0.923909,45.378811,47.047649,-8.111663,-35.983631,4.652761,-0.162751,54.899712,3.136053,0.338667,0.041446,95.110391,-178.051448,-117.866362,0.626071,-0.584470,0.337465,0.390573,0.626071,-0.584470,0.337465,0.390573,2219.358398,80501.984375,92.275177,156.042999,269.566772,269.566772,264.759949,29.750000,33.406231,55.189743,55.096760,1949.791626,269.566772,0.470476,-0.081117,-0.359836,0.000956,0.000353,0.000335,0,1,0,45.617214,1,0.390000,0,0,0,202
2668, 101,96843,96841,2688,0,0,4.252082,0.227996,53.875813,0.098221,-1.007196,44.233353,47.500729,-8.477054,-36.071323,4.241097,0.239340,53.846611,3.228462,0.420695,0.042601,95.169691,-178.206110,-117.862263,0.626843,-0.583633,0.338145,0.389998,0.626843,-0.583633,0.338145,0.389998,2232.970947,80501.984375,63.832962,158.522202,283.179321,283.179321,276.143890,29.750000,33.406231,54.043827,54.013905,1949.791626,283.179321,0.475007,-0.084771,-0.360713,0.000956,0.000354,0.000335,0,1,0,44.311886,1,0.390000,0,0,0,202
2669, 101,96898,96898,2743,0,0,3.957283,-1.218779,51.234512,1.431151,-1.746488,41.550945,46.886875,-8.433207,-36.714409,3.949103,-1.258926,51.161221,3.251615,0.410020,0.009990,95.215835,-178.328548,-117.860269,0.627453,-0.582977,0.338679,0.389535,0.627453,-0.582977,0.338679,0.389535,2232.970947,80501.984375,41.730221,160.297348,283.179321,283.179321,283.119537,29.750000,33.406231,51.401566,51.328850,1949.791626,283.179321,0.468869,-0.084332,-0.367144,0.000956,0.000354,0.000335,0,1,0,41.746510,1,0.390000,0,0,0,202
2670, 101,96977,96974,2822,0,0,4.045131,0.036998,49.551933,0.549870,-0.985295,39.902977,47.573807,-8.155510,-35.954399,4.068772,0.110096,49.418831,3.383028,0.357166,0.062709,95.281057,-178.488771,-117.855338,0.628266,-0.582083,0.339374,0.388955,0.628266,-0.582083,0.339374,0.388955,2246.830811,80501.984375,56.828724,162.563629,297.039185,297.039185,294.151154,29.750000,33.406231,49.716785,49.586166,1949.791626,297.039185,0.475738,-0.081555,-0.359544,0.000956,0.000354,0.000335,0,1,0,40.236889,1,0.390000,0,0,0,202
2671, 101,97031,97031,2876,0,0,3.714161,-0.427495,48.593384,0.941209,-1.446544,38.905430,47.003799,-9.076294,-36.612103,3.704977,-0.440385,48.566784,3.436139,0.446655,0.026080,95.330002,-178.618668,-117.852838,0.628910,-0.581383,0.339943,0.388465,0.628910,-0.581383,0.339943,0.388465,2260.914795,80501.984375,64.833893,164.309006,311.123169,311.123169,303.865234,29.750000,33.406231,48.736996,48.709888,1949.791626,311.123169,0.470038,-0.090763,-0.366121,0.000957,0.000355,0.000335,0,1,0,38.978504,1,0.390000,0,0,0,202
2672, 101,97110,97107,2955,0,0,3.490753,-0.305734,45.744175,0.932600,-1.372999,36.047157,47.149956,-8.403975,-35.998245,3.628388,-0.172324,45.196880,3.525381,0.441185,0.091886,95.394875,-178.787592,-117.847401,0.629743,-0.580457,0.340691,0.387844,0.629743,-0.580457,0.340691,0.387844,2275.222656,80501.984375,44.977791,166.373474,325.431030,325.431030,314.226227,29.750000,33.406231,45.878189,45.342617,1949.791626,325.431030,0.471500,-0.084040,-0.359982,0.000956,0.000355,0.000335,0,1,0,37.285534,1,0.390000,0,0,0,202
2673, 101,97164,97164,3009,0,0,3.868607,-1.177802,44.092171,2.017917,-1.330943,34.410191,47.310726,-8.827827,-36.129787,3.896448,-1.273286,43.966675,3.523292,0.435382,0.047391,95.445460,-178.921532,-117.843494,0.630399,-0.579728,0.341284,0.387347,0.630399,-0.579728,0.341284,0.387347,2275.222656,80501.984375,49.611160,167.914642,325.431030,325.431030,322.567810,29.750000,33.406231,44.277229,44.157356,1949.791626,325.431030,0.473107,-0.088278,-0.361298,0.000957,0.000355,0.000335,0,1,0,34.735172,1,0.390000,0,0,0,202
