checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,  imutemp, barotemp, state,checksum2
101,409136,409037,0,0,-0.140208,-0.183682,-9.935536,-0.345852,1.786636,-0.231137,-3.843766,28.450970,-41.128326,-1392.000000,1457.000000,-2814.000000,84.258614,-1.078076,111.085964,0.424793,0.373764,-0.557037,0.607917,1212.724609,87490.273438,-0.506403,1729.280151,32.000000,34.458355,1,202
101,409321,409117,0,0,-0.149694,-0.114494,-9.882490,1.083534,1.531632,0.879912,-3.782657,28.668369,-41.332943,-1382.000000,1495.000000,-2828.000000,84.199717,-0.955448,111.211059,0.423732,0.373596,-0.556688,0.609078,1213.138184,87485.867188,0.030921,1729.280151,32.000000,34.495411,1,202
101,409557,409463,0,0,-0.152525,-0.185578,-9.942106,-0.682610,2.192355,-0.202718,-3.562664,28.439526,-42.092957,-1346.000000,1455.000000,-2880.000000,84.008308,-1.072298,111.238612,0.424769,0.372126,-0.556183,0.609718,1212.932251,87488.062500,-0.615511,1729.280151,32.000000,34.458355,1,202
101,409713,409543,0,0,-0.152388,-0.101871,-9.901764,0.897510,1.782604,0.049725,-3.525999,28.656929,-41.669102,-1340.000000,1493.000000,-2851.000000,83.954254,-0.990059,111.246481,0.424509,0.372330,-0.555623,0.610285,1212.911865,87488.273438,-0.079024,1729.280151,32.000000,34.439827,1,202
101,409869,409688,0,0,-0.163093,-0.097598,-9.886029,0.301287,1.871669,0.222627,-3.843766,28.473852,-41.259869,-1392.000000,1461.000000,-2823.000000,83.897741,-0.989873,111.279949,0.424513,0.371959,-0.555430,0.610683,1212.956055,87487.804688,0.311994,1729.280151,32.000000,34.449093,1,202
101,410028,409818,0,0,-0.141347,-0.096110,-9.874087,-0.050160,1.671774,0.554094,-3.831545,28.422363,-41.537563,-1390.000000,1452.000000,-2842.000000,83.901306,-1.019313,111.355320,0.424241,0.371449,-0.555800,0.610847,1213.029541,87487.023438,-0.163680,1729.280151,32.000000,34.439827,1,202
101,410188,410089,0,0,-0.150321,-0.197740,-9.943221,0.954392,1.896613,-0.457501,-3.917097,28.502459,-40.923706,-1404.000000,1466.000000,-2800.000000,83.912016,-0.940060,111.303766,0.424101,0.372165,-0.555403,0.610868,1213.452759,87482.507812,0.772311,1729.280151,32.000000,34.509308,1,202
101,410408,410168,0,0,-0.148486,-0.107280,-9.898447,-0.842712,1.323465,-0.251077,-3.880432,28.399477,-40.952938,-1398.000000,1448.000000,-2802.000000,83.946713,-1.110875,111.261152,0.425033,0.371580,-0.556068,0.609972,1213.079956,87486.484375,0.398041,1729.280151,32.000000,34.467621,1,202
101,410568,410484,0,0,-0.139229,-0.091238,-9.883108,-0.176931,1.544201,0.368213,-3.813212,28.405199,-41.756798,-1387.000000,1449.000000,-2857.000000,84.074240,-1.112407,111.264868,0.424607,0.372027,-0.556764,0.609361,1212.929443,87488.093750,0.107558,1729.280151,32.000000,34.449093,1,202
101,410727,410563,0,0,-0.138882,-0.090854,-9.876812,0.692274,1.550509,0.397651,-3.855988,28.370874,-41.259869,-1384.000000,1446.000000,-2853.000000,84.051529,-1.045194,111.319024,0.424070,0.372041,-0.556576,0.609897,1213.377563,87483.312500,0.740190,1729.280151,32.000000,34.509308,1,202
101,410890,410696,0,0,-0.136043,-0.094325,-9.890974,0.688610,2.787774,0.465163,-3.697104,28.422363,-41.508331,-1368.000000,1452.000000,-2840.000000,83.879149,-1.038273,111.379922,0.424272,0.371145,-0.555830,0.610982,1213.352661,87483.578125,0.117946,1729.280151,32.000000,34.476883,1,202
101,411054,410961,0,0,-0.151056,-0.107317,-9.882258,0.170132,0.996267,-0.377000,-3.855988,28.365152,-41.654488,-1394.000000,1442.000000,-2850.000000,84.056181,-0.988837,111.346734,0.423638,0.372227,-0.556487,0.610165,1213.178345,87485.437500,0.699627,1729.280151,32.000000,34.472252,1,202
101,411222,411040,0,0,-0.149094,-0.108806,-9.868856,0.099250,1.292191,-0.624441,-3.758214,28.428085,-41.727562,-1378.000000,1453.000000,-2855.000000,84.088576,-0.981925,111.265113,0.423934,0.372781,-0.556369,0.609729,1213.397339,87483.101562,0.738841,1729.280151,32.000000,34.527832,1,202
101,411390,411176,0,0,-0.138663,-0.103332,-9.878195,-0.005907,1.183921,-0.087863,-3.648217,28.450970,-40.952938,-1360.000000,1457.000000,-2802.000000,84.136756,-0.984455,111.256439,0.423835,0.372987,-0.556606,0.609455,1213.151733,87485.718750,-0.300307,1729.280151,32.000000,34.495411,1,202
101,411556,411456,0,0,-0.148437,-0.176530,-9.939468,-0.349396,1.936856,0.144439,-3.580997,28.456692,-41.055248,-1349.000000,1442.000000,-2819.000000,84.176009,-1.057997,111.266336,0.424008,0.372689,-0.557113,0.609054,1213.154663,87485.687500,-0.136143,1729.280151,32.000000,34.546360,1,202
101,411784,411536,0,0,-0.148455,-0.109220,-9.886815,-0.061797,2.238109,0.558852,-3.770435,28.616880,-41.610641,-1380.000000,1486.000000,-2847.000000,83.994449,-1.157087,111.369772,0.424521,0.370981,-0.556841,0.609988,1213.075928,87486.531250,-0.323616,1729.280151,32.000000,34.495411,1,202
101,411954,411858,0,0,-0.166507,-0.110201,-9.879483,0.321877,2.127649,-0.519169,-3.788768,28.325104,-41.669102,-1383.000000,1435.000000,-2851.000000,84.012522,-1.092118,111.317843,0.424428,0.371650,-0.556534,0.609925,1213.064697,87486.648438,-0.255883,1729.280151,32.000000,34.462986,1,202
101,412138,411936,0,0,-0.149415,-0.088719,-9.886875,-0.805501,2.299043,-0.174044,-3.745992,28.325104,-41.259869,-1376.000000,1435.000000,-2823.000000,83.965674,-1.245931,111.295528,0.425434,0.370756,-0.556768,0.609555,1213.342529,87483.687500,0.600222,1729.280151,32.000000,34.527832,1,202
101,412306,412206,0,0,-0.137143,-0.187546,-9.940552,0.177097,1.243469,-0.256146,-3.886542,28.336548,-41.859104,-1399.000000,1437.000000,-2864.000000,84.047219,-1.162785,111.254014,0.424993,0.371708,-0.556767,0.609283,1213.446045,87482.578125,0.869881,1729.280151,32.000000,34.550991,1,202
101,412476,412286,0,0,-0.136965,-0.105172,-9.906946,0.694523,1.626654,0.371586,-3.776546,28.479574,-42.166035,-1381.000000,1462.000000,-2885.000000,84.010883,-1.095057,111.305562,0.424513,0.371688,-0.556496,0.609878,1213.189087,87485.320312,0.569324,1729.280151,32.000000,34.504673,1,202
101,412648,412554,0,0,-0.131683,-0.102649,-9.871675,-0.301747,2.329113,0.143046,-3.739881,28.485296,-41.142941,-1375.000000,1463.000000,-2815.000000,83.968010,-1.218989,111.297605,0.425287,0.370900,-0.556690,0.609641,1213.395142,87483.125000,0.360745,1729.280151,31.875000,34.481514,1,202
101,412845,412633,0,0,-0.125949,-0.110042,-9.887861,-0.502691,1.643290,-0.524114,-3.831545,28.290777,-42.472961,-1390.000000,1429.000000,-2906.000000,83.979450,-1.301287,111.227179,0.426018,0.370841,-0.556819,0.609048,1213.355469,87483.546875,0.862683,1729.280151,31.875000,34.546360,1,202
101,413019,412919,0,0,-0.149521,-0.195615,-9.937954,-0.841463,1.954142,0.253838,-4.051538,28.571114,-41.391407,-1426.000000,1478.000000,-2832.000000,84.061829,-1.474321,111.266903,0.426367,0.370021,-0.558009,0.608214,1213.531494,87481.671875,0.671137,1729.280151,31.875000,34.555626,1,202
101,413253,413000,0,0,-0.150172,-0.109386,-9.888383,-0.140739,1.917464,-1.011916,-3.898765,28.496737,-41.610641,-1401.000000,1465.000000,-2847.000000,83.940006,-1.553746,111.075576,0.428154,0.370069,-0.557031,0.607825,1213.261597,87484.546875,0.076727,1729.280151,31.875000,34.495411,1,202
101,413429,413329,0,0,-0.142666,-0.094757,-9.883977,0.675095,1.305431,0.017018,-3.874321,28.388037,-42.092957,-1397.000000,1446.000000,-2880.000000,84.002256,-1.479455,111.143208,0.427240,0.370374,-0.557312,0.608025,1213.331177,87483.804688,0.474998,1729.280151,31.875000,34.537098,1,202
101,413633,413550,0,0,-0.140035,-0.102925,-9.888288,-0.504691,1.546528,-0.754203,-3.855988,28.376596,-41.800644,-1394.000000,1444.000000,-2860.000000,84.091957,-1.576710,111.136071,0.427452,0.370219,-0.558114,0.607234,1213.065186,87486.640625,-0.425394,1729.280151,31.875000,34.486145,1,202
101,413811,413633,0,0,-0.130735,-0.103779,-9.884919,0.822656,1.936035,-0.103800,-4.014872,28.479574,-42.282955,-1420.000000,1462.000000,-2893.000000,83.991553,-1.494951,111.120607,0.427468,0.370360,-0.557238,0.607941,1213.337891,87483.734375,0.241115,1729.280151,31.875000,34.555626,1,202
101,413992,413772,0,0,-0.123567,-0.087671,-9.886009,-0.021531,2.485001,-0.316172,-3.831545,28.565392,-41.800644,-1390.000000,1477.000000,-2860.000000,83.874286,-1.551911,111.075507,0.428358,0.369834,-0.556675,0.608150,1213.194214,87485.265625,0.593775,1729.280151,32.000000,34.500042,1,202
101,414169,414070,0,0,-0.149218,-0.184169,-9.943621,1.493947,1.949488,-0.585506,-3.855988,28.582554,-41.201405,-1394.000000,1480.000000,-2819.000000,83.722048,-1.334760,110.936622,0.428555,0.371110,-0.554632,0.609101,1213.249634,87484.671875,0.145696,1729.280151,32.000000,34.541729,1,202
101,414353,414157,0,0,-0.146303,-0.112786,-9.888890,0.461369,1.629838,0.152567,-3.898765,28.508181,-41.362175,-1401.000000,1467.000000,-2830.000000,83.681709,-1.289649,110.961204,0.428340,0.371083,-0.554333,0.609539,1213.111084,87486.148438,0.200188,1729.280151,32.000000,34.500042,1,202
101,414535,414299,0,0,-0.161991,-0.111958,-9.876125,-0.736307,1.834802,0.500128,-3.739881,28.388037,-41.873722,-1375.000000,1446.000000,-2865.000000,83.699938,-1.399864,111.032416,0.428427,0.370212,-0.555060,0.609347,1213.154053,87485.695312,-0.116835,1729.280151,32.000000,34.481514,1,202
101,414776,414692,0,0,-0.153917,-0.176781,-9.932689,-1.074010,1.615102,-0.130961,-3.562664,28.416643,-42.078339,-1346.000000,1451.000000,-2879.000000,83.758651,-1.739631,110.979386,0.430132,0.368854,-0.556429,0.607718,1213.268311,87484.476562,0.448548,1729.280151,32.000000,34.513939,1,202
101,414963,414772,0,0,-0.165937,-0.100268,-9.885863,-0.872631,1.987388,-0.231766,-3.758214,28.519621,-42.136803,-1378.000000,1469.000000,-2883.000000,83.750946,-1.874359,110.948302,0.430961,0.368248,-0.556774,0.607183,1212.694092,87490.601562,-0.787654,1729.280151,32.000000,34.449093,1,202
101,415200,415116,0,0,-0.135958,-0.095311,-9.890802,-1.011337,1.619337,-1.373986,-3.758214,28.576834,-42.005260,-1378.000000,1479.000000,-2874.000000,83.688614,-2.015313,110.689144,0.433200,0.368509,-0.556120,0.606029,1212.867798,87488.742188,-0.435475,1729.280151,32.000000,34.453724,1,202
