index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired,checksum2
1087, 101,345137,345120,1,1,-0.051936,-0.118918,10.018529,0.025135,-0.063942,0.218134,-0.191296,-1.839317,4.918118,0.443414,0.732437,-0.145104,90.685310,179.186557,88.076717,0.490870,-0.492207,-0.501749,-0.514807,657.659241,94258.984375,0.038120,0.116455,1.210754,0.737305,0.591533,15.000000,19.312147,0,5.380000,0, 202
1088, 101,347246,347241,1,1,-0.047817,-0.139970,10.032043,-0.004427,0.045344,0.232030,-1.152348,-0.397740,4.918118,-0.431396,-0.521875,-0.324092,90.047718,179.238207,87.573605,0.487001,-0.491593,-0.505852,-0.515054,657.518860,94266.710938,-0.052301,0.006155,1.210754,0.596924,0.616774,15.000000,19.357521,0,5.380000,0, 202
1089, 101,349357,349332,1,1,-0.050620,-0.144578,10.015808,0.000156,0.051279,0.215848,-2.113400,-0.397740,4.437593,0.403041,0.111976,-0.550439,90.040150,179.188811,86.926349,0.482937,-0.489862,-0.509593,-0.516839,657.389465,94262.796875,-0.070302,0.000820,1.210754,0.467529,0.466659,15.000000,19.362057,0,5.380000,0, 202
1090, 101,351479,351470,1,1,-0.054961,-0.135981,10.018205,0.022023,0.020896,0.218232,-2.113400,2.965941,2.996016,-0.288918,-0.749389,0.370012,90.243601,179.117954,86.355400,0.481871,-0.485824,-0.510795,-0.520446,657.620544,94259.835938,-0.143993,0.100124,1.210754,0.698608,0.628578,15.000000,19.375669,0,5.380000,0, 202
1091, 101,353602,353562,1,1,-0.040888,-0.131092,10.027922,0.003543,0.001357,0.227861,-0.191296,-1.358791,4.918118,-0.786375,-0.566794,-0.119549,90.275526,179.248138,86.156061,0.480718,-0.485173,-0.512057,-0.520878,657.180237,94265.625000,-0.315849,-0.087144,1.210754,0.258301,0.337080,15.125000,19.411968,0,5.380000,0, 202
1092, 101,355808,355765,1,1,-0.042869,-0.128115,10.019292,0.006972,0.008611,0.219197,-1.152348,-1.839317,4.918118,-1.024707,0.697734,-0.071639,90.248574,179.247332,85.824769,0.479093,-0.483807,-0.513577,-0.522148,657.173401,94268.539062,-0.486506,-0.060487,1.210754,0.251465,0.340674,15.125000,19.421041,0,5.380000,0, 202
1093, 101,357930,357898,1,1,-0.055502,-0.142011,10.019545,-0.002625,0.005317,0.219703,-1.632874,2.004889,4.437593,-0.284117,-0.766763,-0.843686,90.352905,179.231964,85.263799,0.476899,-0.480923,-0.515397,-0.525021,657.086243,94270.398438,-0.085892,-0.099341,1.210754,0.164307,0.329301,15.125000,19.466413,0,5.380000,0, 202
1094, 101,360060,360039,1,1,-0.080512,-0.151707,10.029490,-0.022377,0.005098,0.229934,-1.632874,-7.125102,5.879170,0.288024,0.351388,-0.223777,90.511693,179.309282,84.500553,0.473985,-0.476882,-0.517581,-0.529181,656.797058,94270.390625,-0.935328,-0.353601,1.210754,-0.124878,0.130850,15.250000,19.470951,0,5.380000,0, 202
1095, 101,362197,362185,1,1,-0.062230,-0.137108,10.016331,0.019489,-0.023148,0.216417,-0.671822,-0.878266,4.437593,-0.560864,-0.599784,-0.946300,90.573493,179.148827,83.602888,0.469742,-0.472912,-0.521910,-0.532266,657.110901,94267.406250,-0.162060,-0.023315,1.210754,0.188965,0.196318,15.250000,19.493637,0,5.380000,0, 202
1096, 101,364338,364335,1,1,-0.025851,-0.154549,10.008030,-0.001523,-0.026877,0.208220,-0.191296,-2.800369,4.918118,-0.849718,0.008068,-0.850640,90.408257,179.148540,83.019044,0.465758,-0.471493,-0.524729,-0.534250,657.026489,94267.351562,-0.071845,-0.210915,1.210754,0.104553,0.128365,15.125000,19.520861,0,5.380000,0, 202
1097, 101,366481,366443,1,1,-0.036091,-0.109914,10.014953,0.049885,-0.074590,0.214219,-1.632874,2.004889,4.437593,-0.504482,1.221149,-1.468801,90.711838,179.117367,82.658089,0.465774,-0.468153,-0.524044,-0.537834,657.157715,94265.367188,-0.060812,-0.256122,1.210754,0.235779,0.176934,15.250000,19.534472,0,5.380000,0, 202
1098, 101,368628,368588,1,1,-0.025488,-0.126371,10.018559,0.007472,-0.038884,0.218310,-1.152348,-1.358791,4.437593,-0.274489,0.037575,-0.295386,90.466662,179.261703,82.050332,0.462592,-0.465685,-0.528266,-0.538592,657.191040,94268.250000,0.191055,0.097527,1.210754,0.269104,0.202182,15.125000,19.557158,0,5.380000,0, 202
1099, 101,370784,370747,1,1,0.005636,-0.133912,10.013708,0.006798,-0.098478,0.213119,-0.671822,-1.358791,4.437593,-0.081041,-0.175943,0.022422,90.646719,179.198796,81.354363,0.459744,-0.462041,-0.529977,-0.542474,657.276733,94265.273438,0.305815,0.223080,1.210754,0.354797,0.256953,15.375000,19.575306,0,5.380000,0, 202
1100, 101,373072,373063,1,1,0.022004,-0.119829,10.006909,0.022718,-0.037916,0.206553,0.769756,-1.358791,6.359696,-1.073163,0.819396,-1.620605,90.205455,179.172500,80.549732,0.453801,-0.460410,-0.536596,-0.542358,657.105957,94270.125000,-0.190358,-0.001394,1.210754,0.184021,0.233434,15.375000,19.593454,0,5.380000,0, 202
1101, 101,375152,375134,1,1,-0.094503,-0.137315,10.005396,-0.005463,0.067259,0.205557,-0.671822,-2.800369,4.918118,-0.020171,-0.022083,0.156385,90.282793,179.349416,80.127299,0.453171,-0.457069,-0.537234,-0.545073,657.299561,94266.171875,0.545163,0.014889,1.210754,0.377625,0.272005,15.250000,19.611603,0,5.380000,0, 202
1102, 101,377235,377206,1,1,0.001182,-0.131150,10.015409,0.002555,-0.087523,0.214885,-1.152348,-1.839317,4.437593,-0.432682,0.474518,-1.136849,90.630962,179.246526,79.481805,0.450982,-0.453154,-0.537723,-0.549655,657.264587,94272.000000,-0.025485,0.157667,1.210754,0.342651,0.505940,15.250000,19.629751,0,5.380000,0, 202
1103, 101,379331,379320,1,1,-0.058585,-0.159205,10.051571,-0.035003,-0.001820,0.251941,1.250281,-4.722473,5.398644,-0.263459,-1.425001,0.627987,90.515135,179.374797,78.732308,0.447535,-0.449468,-0.541741,-0.551550,657.410767,94263.132812,0.080958,-0.036305,1.210754,0.488831,0.410254,15.375000,19.656973,0,5.380000,0, 202
1104, 101,381425,381398,1,1,-0.013402,-0.109308,9.973859,0.022506,0.004886,0.173440,-3.074451,-6.644576,4.918118,-0.015544,0.094432,-0.241007,90.178325,179.272726,77.948380,0.441948,-0.447542,-0.546031,-0.553388,657.275208,94263.109375,-0.054955,0.027445,1.210754,0.353271,0.245526,15.375000,19.666046,0,5.380000,0, 202
1105, 101,383527,383523,1,1,-0.005373,-0.140322,10.022152,-0.013140,-0.011106,0.222121,-0.671822,-0.878266,5.398644,-0.059964,0.413431,-0.308221,90.267268,179.298668,77.486488,0.439635,-0.445414,-0.547515,-0.555477,657.293640,94268.906250,0.603176,0.264000,1.210754,0.371704,0.311682,15.375000,19.697805,0,5.380000,0, 202
1106, 101,385629,385606,1,1,-0.078527,-0.146306,10.007169,0.021750,0.009718,0.207518,0.769756,-0.878266,3.957067,-0.191012,-0.104695,-0.796514,90.574927,179.164085,76.669440,0.436744,-0.440435,-0.548635,-0.560599,657.208679,94266.929688,0.390737,0.113195,1.210754,0.286743,0.253342,15.375000,19.706879,0,5.380000,0, 202
1107, 101,387745,387741,1,1,-0.042812,-0.114686,9.992214,0.008065,0.004179,0.191960,-0.191296,-1.839317,5.879170,-0.261258,1.116024,0.493153,90.371462,179.373827,76.181621,0.434881,-0.437567,-0.552364,-0.560632,657.091553,94270.789062,0.164956,0.026239,1.210754,0.169617,0.174432,15.375000,19.729565,0,5.380000,0, 202
1108, 101,389933,389925,1,1,0.003179,-0.140398,10.005775,0.010765,0.022315,0.205730,-0.191296,-1.839317,6.359696,-0.162679,-1.756137,-1.222698,90.042193,179.152420,76.499785,0.434521,-0.440997,-0.551498,-0.559073,656.989685,94268.789062,0.291307,-0.081495,1.210754,0.067749,0.054470,15.375000,19.747711,0,5.380000,0, 202
1109, 101,392044,392015,1,1,-0.051370,-0.130765,9.991854,0.014038,0.040713,0.191749,-0.671822,-4.241947,5.398644,0.271597,-0.882223,-0.867617,90.236921,179.265514,75.721847,0.431301,-0.436663,-0.554309,-0.562180,657.106323,94270.703125,0.190480,0.094954,1.210754,0.184387,0.217253,15.375000,19.765860,0,5.380000,0, 202
1110, 101,394161,394152,1,1,-0.054486,-0.164818,10.017284,-0.025216,-0.038653,0.217682,-2.593925,-1.839317,3.957067,-0.295230,0.012364,-0.298536,90.763946,179.312997,75.141479,0.429279,-0.433017,-0.554587,-0.566260,657.347778,94262.843750,-0.050752,0.201015,1.210754,0.425842,0.344041,15.375000,19.779470,0,5.380000,0, 202
1111, 101,396280,396246,1,1,0.088920,-0.151674,10.016033,0.018850,-0.025075,0.216527,0.289230,0.563312,3.957067,0.069032,0.744027,-1.202899,89.895644,178.917543,73.883051,0.419221,-0.430672,-0.561633,-0.568632,656.985291,94271.585938,-0.371144,-0.105674,1.210754,0.063354,0.195572,15.500000,19.806690,0,5.380000,0, 202
1112, 101,398413,398382,1,1,-0.154287,-0.123829,10.010622,0.023221,0.183553,0.209867,-0.671822,-0.397740,3.957067,0.455940,0.502835,-0.077271,89.995891,179.434629,73.703950,0.421275,-0.426889,-0.563739,-0.567883,657.333252,94265.625000,0.306649,0.168181,1.210754,0.411316,0.353888,15.500000,19.842985,0,5.380000,0, 202
1113, 101,400552,400529,1,1,-0.295106,-0.117060,10.035344,0.064621,0.053983,0.239012,-0.671822,-8.566679,4.437593,0.640834,0.289970,1.353618,91.497720,179.480678,73.122011,0.426814,-0.415623,-0.558364,-0.577336,657.426697,94262.695312,-0.234387,-0.039305,1.210754,0.504761,0.488742,15.500000,19.838449,0,5.380000,0, 202
1114, 101,402691,402679,1,1,-0.089801,-0.088260,10.026059,0.018269,-0.072950,0.225568,-1.632874,-1.358791,4.918118,0.802774,0.081623,0.034364,91.060034,179.573064,72.127433,0.417098,-0.415444,-0.566948,-0.576199,657.599304,94265.585938,0.251420,0.107671,1.210754,0.677368,0.610122,15.500000,19.856596,0,5.380000,0, 202
1115, 101,404837,404831,1,1,-0.060861,-0.154450,10.024252,-0.020770,-0.065654,0.224390,0.289230,-1.839317,4.918118,-0.442253,-0.002301,-0.550990,90.978092,179.386094,72.053817,0.414621,-0.417166,-0.566025,-0.577648,657.335510,94265.554688,-0.638294,-0.305630,1.210754,0.413574,0.521773,15.500000,19.870207,0,5.380000,0, 202
1116, 101,407062,407048,1,1,-0.028664,-0.137036,10.024141,-0.040471,-0.097055,0.223567,0.289230,-0.878266,5.398644,0.076307,1.343716,-0.284696,90.957527,179.539923,71.586632,0.414715,-0.412409,-0.567066,-0.579971,657.506958,94261.593750,-0.390101,0.182807,1.210754,0.585022,0.563253,15.500000,19.888353,0,5.380000,0, 202
1117, 101,409208,409190,1,1,-0.043311,-0.144355,10.017825,-0.004335,-0.052807,0.217819,0.289230,-3.280895,4.918118,-0.069557,-0.459661,-0.466173,90.803404,179.323721,71.126489,0.410749,-0.411772,-0.568712,-0.581632,657.530823,94264.460938,0.928909,-0.018887,1.210754,0.608887,0.508155,15.500000,19.915575,0,5.380000,0, 202
1118, 101,411359,411346,1,1,-0.001347,-0.042820,9.993779,0.130122,-0.010653,0.192018,-0.671822,-2.319843,4.918118,0.279256,0.222556,-1.258336,90.150875,179.025364,70.360190,0.406217,-0.408594,-0.576380,-0.579504,657.377869,94266.398438,0.189201,-0.013957,1.210754,0.455933,0.403712,15.500000,19.924648,0,5.380000,0, 202
1119, 101,413566,413557,1,1,-0.299736,-0.000097,10.020646,0.258226,0.078355,0.220495,0.289230,-0.878266,4.437593,-0.111329,-0.795942,-3.153276,91.156586,179.125659,69.408348,0.402224,-0.402968,-0.572298,-0.590175,657.001465,94272.210938,-0.275398,-0.163001,1.210754,0.079529,0.266993,15.625000,19.947330,0,5.380000,0, 202
1120, 101,415649,415628,1,1,-0.035538,-0.140558,10.006821,0.036204,0.005004,0.206804,-0.671822,-1.358791,4.437593,0.144161,0.122817,-0.733320,90.450727,179.115072,68.911411,0.397133,-0.402991,-0.577638,-0.588403,657.432739,94264.328125,0.521729,0.138873,1.210754,0.510803,0.403887,15.625000,19.965479,0,5.380000,0, 202
1121, 101,417737,417699,1,1,-0.039245,-0.123304,10.021043,0.048049,-0.019295,0.220744,-0.191296,-0.397740,4.437593,-0.832117,-0.206183,-0.558694,90.578581,179.152542,68.385842,0.395068,-0.399706,-0.578953,-0.590737,657.233887,94265.273438,-0.062563,-0.220056,1.210754,0.311951,0.346543,15.625000,19.979088,0,5.380000,0, 202
1122, 101,419828,419805,1,1,-0.039648,-0.099811,10.025899,0.040543,-0.024682,0.225362,-0.191296,-0.878266,4.437593,0.491556,0.158822,-0.248434,90.566157,179.325647,67.822535,0.393002,-0.396010,-0.581580,-0.592022,657.147339,94265.242188,-0.634482,0.096366,1.210754,0.225403,0.349142,15.625000,19.992699,0,5.380000,0, 202
1123, 101,421929,421927,1,1,-0.046102,-0.157644,10.017679,-0.045432,0.015415,0.217911,-1.152348,1.043838,4.918118,-0.463795,0.565632,-0.633783,90.504173,179.530785,67.207292,0.390658,-0.392038,-0.584728,-0.593115,657.397278,94266.195312,0.872805,-0.195269,1.210754,0.475342,0.364726,15.750000,20.001772,0,5.380000,0, 202
1124, 101,424124,424118,1,1,-0.037301,-0.139260,10.018758,0.012585,0.021246,0.218765,-1.632874,-3.761421,3.957067,0.471947,0.510348,0.118474,90.392090,179.283108,66.461463,0.385840,-0.389181,-0.586654,-0.596241,657.312317,94264.164062,-0.234566,-0.048053,1.210754,0.390381,0.370822,15.625000,20.028992,0,5.380000,0, 202
1125, 101,426221,426198,1,1,-0.032970,-0.141854,10.015220,-0.021521,0.026710,0.215220,-0.191296,-0.878266,4.437593,-0.187776,-0.114534,0.499341,90.346409,179.456131,66.270300,0.384876,-0.388160,-0.588480,-0.595729,657.128967,94266.046875,-0.368418,-0.135469,1.210754,0.207031,0.232669,15.750000,20.056211,0,5.380000,0, 202
1126, 101,428328,428286,1,1,-0.031947,-0.132057,10.021118,-0.011576,-0.019130,0.209439,-2.113400,0.082786,3.476542,-0.010957,-0.531104,-0.479271,90.689134,179.309323,65.573136,0.381634,-0.384194,-0.588542,-0.600307,657.183655,94267.960938,0.096495,-0.051038,1.210754,0.261719,0.241034,15.875000,20.074358,0,5.380000,0, 202
1127, 101,430441,430413,1,1,0.029056,-0.266575,10.026485,-0.223392,0.038365,0.226509,0.289230,-1.358791,5.398644,-0.283359,-0.414436,-1.802799,90.283640,179.829086,64.620468,0.377996,-0.377907,-0.595576,-0.599662,657.199707,94265.976562,0.164837,-0.239554,1.210754,0.277771,0.192014,15.750000,20.083429,0,5.380000,0, 202
1128, 101,432557,432548,1,1,-0.151534,-0.077896,10.009654,0.275555,0.050001,0.206186,0.289230,-1.839317,4.918118,0.250471,-1.039941,-0.914791,90.689087,178.403107,63.934867,0.376633,-0.372306,-0.594248,-0.605315,656.980164,94269.843750,-0.894525,-0.298080,1.210754,0.058228,0.194773,15.750000,20.101576,0,5.380000,0, 202
1129, 101,434675,434644,1,1,-0.096236,-0.112644,10.007779,-0.012928,0.108564,0.207279,-0.191296,-1.839317,4.918118,0.208112,-0.238822,0.336410,90.158531,179.740963,63.628956,0.371924,-0.373609,-0.599194,-0.602541,657.435791,94261.960938,0.624701,0.105891,1.210754,0.513855,0.340033,15.875000,20.119722,0,5.380000,0, 202
1130, 101,436804,436785,1,1,-0.085597,-0.156183,10.003892,0.008236,-0.018519,0.204457,-0.191296,-0.397740,4.437593,-0.291153,0.690385,-0.818818,90.950615,179.380971,62.824736,0.368265,-0.368837,-0.597074,-0.609789,657.177551,94265.835938,0.006502,-0.187374,1.210754,0.255615,0.261072,15.875000,20.133331,0,5.380000,0, 202
1131, 101,438941,438937,1,1,-0.076050,-0.134966,10.011007,-0.007254,0.012691,0.211195,0.769756,-1.358791,4.437593,-0.041056,-1.352914,0.728147,90.671745,179.559936,62.299228,0.365603,-0.365940,-0.599713,-0.610546,657.297729,94266.757812,0.117207,0.105311,1.210754,0.375793,0.368942,15.875000,20.156015,0,5.380000,0, 202
1132, 101,441156,441136,1,1,-0.077083,-0.152490,10.034213,0.012973,0.045125,0.234558,-1.632874,-1.358791,4.437593,-0.440660,0.500270,0.348543,90.541493,179.366341,61.815603,0.362672,-0.363773,-0.600767,-0.612550,657.381104,94263.789062,-0.325271,0.072487,1.210754,0.459167,0.474630,15.875000,20.165087,0,5.380000,0, 202
1133, 101,443288,443279,1,1,-0.069573,-0.110244,10.003731,0.007799,-0.000556,0.203577,-0.191296,-1.358791,4.437593,1.055829,0.520052,-0.216481,90.655530,179.592202,61.356388,0.360887,-0.360679,-0.603503,-0.612745,657.409424,94260.804688,-0.578410,-0.100274,1.210754,0.487488,0.508908,15.875000,20.183233,0,5.380000,0, 202
1134, 101,445422,445380,1,1,-0.238266,0.001158,10.000890,0.264636,0.107122,0.198653,-0.191296,-0.397740,4.437593,0.209393,1.324357,-0.847424,90.577031,179.151450,60.996096,0.356167,-0.361576,-0.603513,-0.614964,657.439575,94265.664062,0.174815,-0.026262,1.210754,0.517639,0.462260,15.750000,20.196842,0,5.380000,0, 202
1135, 101,447562,447533,1,1,-0.173546,-0.191991,10.014763,0.102781,0.116339,0.215903,-0.671822,-1.358791,3.957067,-1.126358,0.654322,-1.050326,90.739063,178.944003,60.537196,0.353105,-0.359763,-0.603425,-0.617871,657.382324,94262.695312,0.095437,-0.013440,1.210754,0.460388,0.386850,15.875000,20.205915,0,5.380000,0, 202
1136, 101,449712,449675,1,1,-0.087762,-0.167438,10.028525,-0.026905,0.122458,0.228523,0.769756,-0.397740,4.918118,-0.715136,-0.497346,0.151065,90.207476,179.567504,60.533405,0.354741,-0.358061,-0.608261,-0.613163,657.487244,94264.593750,0.313726,0.233763,1.210754,0.565308,0.511409,15.875000,20.228598,0,5.380000,0, 202
1137, 101,451865,451833,1,1,-0.061219,-0.129096,10.020205,0.044277,0.033755,0.220068,-0.671822,-2.800369,4.918118,0.803144,0.357116,0.630613,90.481702,179.286223,59.690813,0.349565,-0.354247,-0.608528,-0.618068,657.290466,94267.492188,0.502105,0.102760,1.210754,0.368530,0.377460,15.875000,20.242207,0,5.380000,0, 202
1138, 101,454072,454045,1,1,-0.003690,-0.153480,10.006149,-0.042680,-0.040929,0.206152,0.289230,-0.397740,4.437593,-0.361522,0.213367,-0.390108,90.701641,179.499844,59.261781,0.349066,-0.350150,-0.609321,-0.619900,657.413208,94263.531250,0.141863,0.072137,1.210754,0.491272,0.400179,15.875000,20.255816,0,5.380000,0, 202
1139, 101,456160,456158,1,1,-0.045696,-0.133207,10.027540,0.002512,0.032280,0.227477,-1.152348,-1.358791,4.918118,0.493568,-1.287332,-0.235693,90.432053,179.468575,58.920791,0.346807,-0.348748,-0.610865,-0.620438,657.230774,94265.437500,-0.222254,-0.167626,1.210754,0.308838,0.352135,15.875000,20.273962,0,5.380000,0, 202
1140, 101,458323,458296,1,1,-0.044788,-0.105204,9.979796,0.005216,-0.036698,0.179383,0.769756,-1.839317,5.398644,-0.999353,0.769536,-0.434252,90.743906,179.587229,58.735700,0.346812,-0.346749,-0.610961,-0.621460,657.282654,94269.328125,0.362901,0.163902,1.210754,0.360718,0.372198,15.875000,20.283035,0,5.380000,0, 202
1141, 101,460407,460401,1,1,-0.058536,-0.146301,10.016918,-0.018788,0.002676,0.217140,-0.671822,-0.878266,4.437593,-0.116407,0.423632,0.448231,90.709120,179.571301,58.311019,0.343832,-0.345148,-0.612017,-0.622967,657.363220,94266.312500,0.738870,-0.000266,1.210754,0.441284,0.350265,15.875000,20.310253,0,5.380000,0, 202
1142, 101,462495,462473,1,1,-0.039566,-0.146560,10.013523,-0.022553,-0.028724,0.213607,-0.191296,-0.397740,4.918118,0.109148,-0.166056,-0.336922,90.806334,179.544035,57.446365,0.339750,-0.339903,-0.614353,-0.625784,657.304688,94264.328125,0.201652,0.036540,1.210754,0.382751,0.321956,15.875000,20.319324,0,5.380000,0, 202
1143, 101,464594,464552,1,1,-0.049628,-0.142544,10.024453,0.002017,0.010682,0.224584,-0.671822,-1.358791,4.437593,-0.252105,0.150918,0.702010,90.620020,179.459068,57.053079,0.336592,-0.338803,-0.616281,-0.626192,657.374084,94263.304688,-0.455911,0.032023,1.210754,0.452148,0.436976,16.000000,20.332933,0,5.380000,0, 202
1144, 101,466699,466683,1,1,-0.029325,-0.142048,10.028257,-0.004215,0.006457,0.228303,-1.632874,-1.839317,4.437593,-0.301035,-0.516842,-0.361584,90.550782,179.439875,56.494189,0.333226,-0.336099,-0.618249,-0.627508,657.393066,94259.351562,-0.497414,-0.180804,1.210754,0.471130,0.424083,16.000000,20.346542,0,5.380000,0, 202
1145, 101,468801,468766,1,1,-0.025069,-0.123689,10.010602,-0.005296,-0.027679,0.210358,-1.152348,-0.397740,3.957067,-0.742988,1.165248,-0.778242,90.676779,179.527315,55.594171,0.329127,-0.330393,-0.620431,-0.630540,657.492188,94262.257812,0.562555,-0.183038,1.210754,0.570251,0.397415,16.000000,20.355616,0,5.380000,0, 202
1146, 101,470913,470885,1,1,-0.050541,-0.132885,10.019500,0.009484,0.010198,0.219499,-0.671822,-2.800369,4.918118,-0.501608,-0.328156,-0.339120,90.614583,179.489585,54.957345,0.325235,-0.327324,-0.622492,-0.632128,657.267273,94270.000000,0.176851,0.002580,1.210754,0.345337,0.420749,16.000000,20.387369,0,5.380000,0, 202
1147, 101,473033,473018,1,1,-0.057364,-0.116221,10.017395,0.005642,0.007059,0.217229,-1.632874,-0.878266,4.437593,0.243659,0.291408,-0.670193,90.614071,179.619618,54.278448,0.322457,-0.322654,-0.624675,-0.633796,657.466736,94264.109375,0.183724,0.163598,1.210754,0.544800,0.495046,16.000000,20.391907,0,5.380000,0, 202
1148, 101,475231,475216,1,1,-0.044593,-0.131702,10.017967,0.001321,-0.006304,0.217930,-0.191296,-1.358791,5.398644,-0.567798,0.280880,0.221410,90.687543,179.536467,53.691605,0.318694,-0.319966,-0.625797,-0.635951,657.247253,94266.992188,-0.370486,-0.045179,1.210754,0.325317,0.352555,16.000000,20.410051,0,5.380000,0, 202
1149, 101,477345,477303,1,1,-0.024009,-0.108243,10.021274,0.000919,-0.001682,0.220887,-1.152348,-1.839317,5.398644,-0.374157,-0.109726,-0.348383,90.490451,179.581697,53.168785,0.315492,-0.317400,-0.628472,-0.636195,657.418884,94266.937500,0.026631,0.184262,1.210754,0.496948,0.536500,16.125000,20.428196,0,5.380000,0, 202
1150, 101,479467,479447,1,1,-0.055474,-0.128395,10.022954,0.019031,0.017745,0.222896,-0.191296,-2.800369,4.918118,-0.008019,0.619734,0.357294,90.592364,179.493915,53.162996,0.315259,-0.317574,-0.627677,-0.637009,657.540710,94263.984375,0.185115,0.233295,1.210754,0.618774,0.572194,16.125000,20.432732,0,5.380000,0, 202
1151, 101,481594,481579,1,1,-0.064183,-0.135471,10.021503,0.030617,0.022796,0.221552,-0.191296,-0.878266,4.918118,-1.033313,0.168317,-0.219419,90.630142,179.429793,52.807020,0.313030,-0.315874,-0.628271,-0.638366,657.669922,94263.914062,0.315616,0.080373,1.210754,0.747986,0.706373,16.125000,20.455412,0,5.380000,0, 202
1152, 101,483727,483721,1,1,-0.013522,-0.112605,10.001909,0.008398,-0.061909,0.201357,-1.632874,-4.722473,6.359696,-0.891623,2.141294,-0.968864,90.807406,179.486006,52.664167,0.312395,-0.314929,-0.629730,-0.637707,657.750183,94254.093750,-0.348955,0.060135,1.210754,0.828247,0.648463,16.125000,20.464485,0,5.380000,0, 202
1153, 101,485866,485825,1,1,0.002789,-0.129988,10.005674,-0.036671,-0.035651,0.205388,-0.191296,-1.358791,3.957067,0.534071,-0.835233,0.628197,90.645585,179.610493,52.402690,0.311814,-0.312610,-0.629795,-0.639066,657.838257,94260.867188,0.151198,0.094726,1.210754,0.916321,0.859267,16.125000,20.491703,0,5.380000,0, 202
1154, 101,488011,487978,1,1,-0.051574,-0.118669,10.014763,0.001300,-0.013233,0.214590,0.289230,-1.358791,4.918118,-0.782318,1.170551,-0.901120,90.729863,179.646133,51.393263,0.306596,-0.306625,-0.632149,-0.642159,657.633240,94261.859375,-0.795969,0.046409,1.210754,0.711304,0.867531,16.125000,20.487165,0,5.380000,0, 202
1155, 101,490159,490132,1,1,-0.048800,-0.139785,10.029481,-0.004524,-0.008849,0.229569,-0.671822,-0.878266,4.918118,0.282779,0.167344,-0.874541,90.774191,179.588063,50.414886,0.300896,-0.301426,-0.634339,-0.645149,657.764282,94256.890625,-0.430494,0.077646,1.210754,0.842346,0.748666,16.125000,20.509848,0,5.380000,0, 202
1156, 101,492388,492380,1,1,-0.044876,-0.155905,10.025148,-0.021238,0.002149,0.225438,-0.191296,-1.839317,4.918118,0.242398,0.708255,-0.878052,90.758379,179.605958,49.831076,0.297076,-0.298709,-0.635656,-0.646885,657.695190,94260.734375,-0.051458,-0.017423,1.210754,0.773254,0.738669,16.125000,20.532528,0,5.380000,0, 202
1157, 101,494538,494493,1,1,-0.083866,-0.115732,10.000652,0.015355,-0.001322,0.216239,-0.671822,-2.319843,4.437593,-0.890388,-0.177775,-0.425438,90.686464,179.516127,49.363150,0.294334,-0.296223,-0.637387,-0.647578,657.646484,94264.625000,0.431775,-0.134712,1.210754,0.724548,0.663124,16.125000,20.541599,0,5.380000,0, 202
1158, 101,496741,496698,1,1,-0.032963,-0.129566,10.021940,-0.003482,-0.017394,0.221816,-1.152348,-1.358791,5.398644,-0.234524,1.276304,-1.045834,90.728647,179.586055,48.859031,0.291982,-0.292914,-0.638626,-0.648926,657.622864,94260.648438,0.431011,-0.122218,1.210754,0.700928,0.618393,16.250000,20.559744,0,5.380000,0, 202
1159, 101,498822,498813,1,1,-0.051548,-0.135804,10.027405,0.007765,-0.005928,0.227452,-0.191296,-1.358791,4.437593,-0.527384,0.125673,0.381800,90.770243,179.572804,48.253323,0.288578,-0.289504,-0.639895,-0.650726,657.597595,94260.609375,-0.197193,0.098094,1.210754,0.675659,0.631677,16.250000,20.573353,0,5.380000,0, 202
1160, 101,500909,500877,1,1,-0.034868,-0.123432,10.038068,0.005159,-0.000272,0.237886,-0.671822,-1.358791,5.879170,0.342396,-1.078259,-0.060220,90.621850,179.581779,47.850734,0.285968,-0.287574,-0.641775,-0.650883,657.480225,94266.382812,-0.809608,0.031576,1.210754,0.558289,0.748015,16.125000,20.605104,0,5.380000,0, 202
1161, 101,503006,503003,1,1,-0.060337,-0.145909,9.994242,-0.035851,0.022496,0.194399,-0.671822,-1.358791,5.398644,0.677408,-0.289490,0.330853,90.692713,179.825931,47.261115,0.283398,-0.283456,-0.642335,-0.653256,657.555481,94264.414062,-0.203244,-0.015039,1.210754,0.633545,0.639587,16.250000,20.609640,0,5.380000,0, 202
1162, 101,505104,505085,1,1,-0.070810,-0.126975,10.033542,0.024135,0.015095,0.233555,-0.671822,-6.164050,5.879170,0.412657,0.320170,-0.387599,90.705786,179.613321,46.590401,0.279176,-0.280114,-0.644498,-0.654385,657.536987,94263.390625,-0.370597,0.194821,1.210754,0.615051,0.690197,16.250000,20.623249,0,5.380000,0, 202
1163, 101,507208,507167,1,1,-0.046189,-0.110784,10.008464,0.036674,-0.018808,0.208099,-1.632874,-7.125102,5.398644,-0.171341,0.742939,-0.782523,90.737936,179.516441,46.098248,0.275893,-0.277819,-0.645273,-0.655989,657.585449,94262.359375,0.940509,0.041855,1.210754,0.663513,0.492297,16.375000,20.636856,0,5.380000,0, 202
