index,checksum,uptime mp,uptime nav,errorflag mp,errorflag NAV,accel x,accel y,accel z,accelworld x,accelworld y,accelworld z,accelhighg x,accelhighg y,accelhighg z,gyro x,gyro y,gyro z,euler x,euler y,euler z,quat w,quat x,quat y,quat z,altitude,presusre,verticalvel,filtered vvel,maxalt,altitudeagl,filtered alt,imutemp,barotemp,state,battstate,pyros fired,pyros cont,pyros state,checksum2\r
2531,101,0,4724,1,1,1.665237,-3.765423,13.083695,3.663559,-1.681356,3.309526,-2.593925,-8.086153,-4.692398,6.144404,59.549599,-40.572003,79.682606,168.007299,169.712634,0.595633,-0.794453,-0.10267,-0.059368,915.894287,91385.46094,-12.496599,-10.243508,0,-35.041809,-31.412388,23.625,28.291512,0,5.32,8,202,,
2532,101,4864,6452,1,1,2.427495,-3.072362,15.490056,-0.010589,0.47385,6.169264,4.613962,-10.008257,4.437593,-60.382643,57.652541,-152.919644,101.485177,-174.678208,-59.76841,-0.364704,0.341129,-0.521071,-0.692175,900.424438,91547.36719,-7.394369,-10.520849,0,-50.511658,-47.763062,23.625,28.373018,0,5.32,0,202,,
2533,101,8575,8572,1,1,4.374613,0.872995,11.097035,-0.661268,-0.696418,2.120463,2.691859,2.004889,0.593386,-53.70881,-7.028821,-92.111064,102.014695,163.012969,-35.089557,0.335632,-0.070857,0.647998,0.680022,881.702148,91761.17188,-9.114347,-9.898552,0,-69.233948,-65.54718,23.625,28.386602,0,5.32,0,202,,
2534,101,10677,10643,1,1,4.879377,4.520029,9.858473,-0.660699,-3.261801,1.616206,0.769756,2.485415,4.437593,-103.103092,-76.971403,-271.08458,75.236433,168.20547,22.923155,0.04089,-0.21803,-0.759729,-0.61123,861.790771,91982.82813,-9.714263,-11.145976,0,-89.145325,-85.486183,23.75,28.409243,0,5.32,0,202,,
2535,101,12791,12778,1,1,0.337421,-0.403107,13.377849,-0.43672,3.920398,2.992863,2.211333,2.965941,6.840222,-62.331548,-61.294753,-156.084262,72.612609,179.646515,59.036433,0.332433,-0.366821,-0.61923,-0.609495,843.838501,92174.91406,-9.486277,-10.635973,0,-107.097595,-103.39254,23.75,28.413771,0,5.32,0,202,,
2536,101,14915,14911,1,1,-6.717933,-2.791445,11.09067,2.584927,-2.488243,2.968203,-9.801813,-5.683524,1.554438,12.265978,-50.392425,-131.209546,80.157693,-165.183016,-62.135467,0.244972,-0.462675,0.60709,0.597798,825.952271,92381.07813,-12.438477,-10.320057,0,-124.983826,-120.741341,23.75,28.409243,0,5.32,0,202,,
2537,101,17111,17100,1,1,-0.633922,9.190639,14.656915,1.383828,-6.921338,6.006433,-3.554977,3.926993,5.398644,62.095449,-35.011584,27.990513,81.381267,174.92471,-3.401184,-0.029177,0.0314,-0.864507,-0.500791,806.515808,92591.29688,-10.700508,-11.311468,0,-144.420288,-140.441589,23.75,28.400187,0,5.32,0,202,,
2538,101,19229,19193,1,1,0.009597,-3.356308,13.434116,-1.29761,2.236083,3.802548,1.250281,-2.319843,8.762325,-0.289324,29.088109,-354.706395,73.946237,173.056298,118.560459,-0.49138,0.704156,0.376059,0.348268,789.604492,92790.5,-9.376079,-9.737359,0,-161.331604,-157.530106,23.75,28.395658,0,5.32,0,202,,
2539,101,21351,21318,1,1,-0.355962,0.732946,9.924753,-0.154224,-1.868513,-0.020943,-0.671822,2.965941,-1.809243,-68.198633,0.151053,394.121477,96.372753,-177.595655,-7.120308,-0.032311,0.056998,-0.664306,-0.744584,770.283264,93000.78906,-9.270749,-10.260913,0,-180.652832,-177.206009,23.75,28.382074,0,5.32,0,202,,
2540,101,23485,23461,1,1,-2.489208,-4.175603,11.927891,-0.6067,-2.665754,2.78598,-1.632874,-4.241947,6.840222,-13.95335,119.386748,-341.805233,83.345978,170.542775,178.44014,-0.587332,0.802689,-0.05374,0.08856,752.473694,93198.11719,-8.154014,-9.125209,0,-198.462402,-195.219208,23.75,28.36849,0,5.32,0,202,,
2541,101,25622,25608,1,1,-0.203835,-1.366462,13.709961,-1.295903,0.18873,3.916026,0.28923,-0.878266,6.359696,27.524949,35.339262,-82.070706,90.441991,179.774718,86.174885,-0.464408,0.500514,0.489352,0.542537,733.83252,93407.39844,-9.51915,-10.336012,0,-217.103577,-213.620163,23.625,28.354906,0,5.32,0,202,,
2542,101,27765,27755,1,1,-6.151885,0.279138,15.280009,-0.411153,9.261735,3.817132,-5.477081,0.082786,10.203903,37.161751,-161.80613,-614.321803,72.118424,166.620347,133.807285,0.682289,-0.607943,-0.149932,-0.37737,715.719055,93612.69531,-8.970448,-9.880276,0,-235.217041,-231.743851,23.625,28.341322,0,5.32,0,202,,
2543,101,29908,29904,1,1,-0.81748,0.45585,16.362198,-1.176235,4.094464,6.024594,-0.671822,0.082786,12.606533,47.380804,-5.72585,-205.961158,73.5153,-178.494481,-113.76236,0.579513,-0.600266,0.412019,0.366177,696.915894,93829.98438,-10.666258,-10.839129,0,-254.020203,-249.99707,23.75,28.32321,0,5.32,0,202,,
2544,101,32063,32052,1,1,-1.92361,-1.496711,13.256633,-5.099097,-0.674772,2.657837,-2.593925,-3.280895,5.87917,53.093769,13.359597,-41.75226,94.94271,-147.482226,-28.4114,-0.109283,0.252965,-0.648758,-0.709351,678.077637,94044.1875,-12.575306,-10.748097,0,-272.858459,-268.649414,23.625,28.314154,0,5.32,0,202,,
2545,101,34297,34269,1,1,-5.941797,-7.910391,-0.105696,0.391191,1.137667,0.019545,-7.399185,-7.605628,-5.172924,-10.687149,-14.202852,-64.383801,2.684934,72.544716,-152.631819,-0.20414,0.570205,-0.158273,0.779835,664.438843,94181.89844,0.575187,-5.464721,0,-286.497253,-285.730652,23.625,28.286983,0,5.32,0,202,,
2546,101,36501,36475,1,1,-7.710135,-6.17285,-0.138298,-0.018661,-0.007063,0.076701,-7.399185,-7.605628,-4.692398,-0.096474,-1.154093,0.157026,3.074214,76.711958,-131.60862,-0.336463,0.557206,-0.273429,0.708202,664.285156,94189.01563,0.176041,-0.065519,0,-286.65094,-286.653625,23.625,28.273399,0,5.32,0,202,,
2547,101,38576,38535,1,1,-7.717177,-6.16802,-0.148805,-0.021995,-0.008781,0.079327,-9.321287,-6.16405,-4.692398,0.230318,-1.044618,-0.554503,3.345275,77.036399,-131.815903,-0.335841,0.55895,-0.274954,0.706531,664.195312,94187.17188,0.068319,-0.091225,0,-286.740784,-286.750061,23.625,28.259815,0,5.32,0,202,,
2548,101,40808,40786,1,1,-7.732336,6.117811,0.118087,-0.022658,-0.011246,0.059524,-7.879711,5.683524,6.614501,-0.244935,-0.49609,0.145497,176.39484,102.830253,131.959268,-0.705653,0.276207,-0.559373,0.335956,664.180298,94187.17188,0.078425,-0.063262,0,-286.755798,-286.751007,23.5,28.259815,0,5.32,0,202,,
2549,101,42897,42870,1,1,-7.750611,6.141395,0.155814,0.018615,-0.035909,0.088961,-5.477081,11.93036,5.172924,-1.069022,1.278815,0.302275,176.595866,102.763584,131.8918,-0.705602,0.275474,-0.560219,0.335254,664.445679,94186.57031,0.851744,0.119284,0,-286.490417,-286.605133,23.5,28.223589,0,5.32,0,202,,
2550,101,44995,44964,1,1,-7.751877,6.140718,0.127488,-0.002778,0.013489,0.089202,-7.879711,6.644576,5.65345,-0.527168,-0.721802,-0.490157,176.415057,102.428713,131.813089,-0.703239,0.277849,-0.561603,0.335941,664.364441,94183.72656,-0.116908,0.115639,0,-286.571655,-286.578003,23.5,28.210005,0,5.32,0,202,,
2551,101,47100,47065,1,1,-7.721211,6.139571,0.126448,-0.00995,0.001392,0.064461,-8.360237,6.644576,5.65345,-0.410869,-0.255066,0.399164,176.154472,101.90326,132.257256,-0.701226,0.278626,-0.565216,0.333436,664.379089,94187.90625,-0.392625,0.039711,0,-286.557007,-286.561005,23.5,28.191893,0,5.32,0,202,,
2552,101,49206,49168,1,1,-7.739787,6.12998,0.132272,-0.000412,0.020294,0.073109,-7.399185,6.644576,5.172924,-0.76971,0.796524,0.070794,176.005943,101.464441,132.179187,-0.698385,0.281045,-0.56734,0.333761,664.291626,94190.08594,0.191765,-0.006551,0,-286.64447,-286.564697,23.5,28.173779,0,5.32,0,202,,
2553,101,51394,51367,1,1,-7.742422,6.124168,0.136941,0.004552,0.005481,0.071651,-8.840761,6.16405,5.172924,-0.110539,-0.63906,-0.340562,175.994564,101.164944,132.237162,-0.696984,0.281593,-0.56932,0.332858,664.348877,94186.25,0.420564,-0.209228,0,-286.587219,-286.63028,23.375,28.160194,0,5.32,0,202,,
2554,101,53505,53472,1,1,-7.738458,6.142077,0.127649,-0.011864,-0.001747,0.079536,-9.321287,6.644576,5.65345,-0.127851,0.432764,0.610363,175.62923,100.636554,132.757909,-0.694853,0.282549,-0.57284,0.330453,664.420105,94186.59375,0.431144,0.101183,0,-286.515991,-286.49118,23.375,28.128496,0,5.32,0,202,,
2555,101,55618,55575,1,1,-7.737779,6.114638,0.134478,-0.000959,-0.01285,0.062059,-7.879711,6.644576,5.172924,0.2931,0.000737,0.143842,175.867549,100.78679,132.45096,-0.695335,0.282259,-0.571835,0.331427,664.406006,94184.84375,-0.282693,-0.071582,0,-286.53009,-286.523438,23.375,28.105854,0,5.32,0,202,,
2556,101,57734,57733,1,1,-7.751185,6.126481,0.117083,-0.018954,0.01065,0.079682,-8.840761,7.125102,5.65345,-0.069237,-0.653642,-0.831208,175.751887,100.843782,132.455072,-0.695357,0.282797,-0.571155,0.332093,664.295593,94188.07031,-0.356853,0.064775,0,-286.640503,-286.566406,23.375,28.083214,0,5.32,0,202,,
2557,101,59855,59847,1,1,-7.752425,6.125745,0.134232,-0.002994,-0.017025,0.080425,-8.360237,7.605628,5.172924,-0.496271,-0.324296,0.086157,175.658327,100.329421,132.686602,-0.693119,0.283496,-0.57466,0.330124,664.403503,94187.26563,-0.185445,0.140278,0,-286.532593,-286.453247,23.375,28.0651,0,5.32,0,202,,
2558,101,61983,61950,1,1,-7.74486,6.124448,0.127559,-0.017082,-0.018587,0.073582,-7.879711,6.16405,5.65345,-0.606931,-0.873443,0.69817,175.406471,100.275093,132.980027,-0.693057,0.283682,-0.574999,0.329505,664.185181,94190.53906,-1.012059,-0.083008,0,-286.750916,-286.549408,23.25,28.03793,0,5.32,0,202,,
2559,101,64120,64117,1,1,-7.712752,6.140591,0.122547,-0.013317,0.036847,0.058355,-6.438133,6.16405,5.65345,-0.398586,-0.709023,-0.405325,175.44543,100.473517,132.807851,-0.693969,0.282303,-0.574177,0.330202,664.505066,94183.90625,0.804839,0.193645,0,-286.43103,-286.544861,23.25,28.006231,0,5.32,0,202,,
2560,101,66260,66242,1,1,-7.751073,6.126536,0.136374,-0.006018,-0.010755,0.079892,-8.360237,7.125102,4.692398,-0.750263,-0.512,0.979014,175.183601,99.749442,133.137777,-0.690197,0.285521,-0.57802,0.328633,664.253296,94188.07813,-0.143826,-0.096479,0,-286.6828,-286.615784,23.125,27.988117,0,5.32,0,202,,
2561,101,68478,68471,1,1,-7.76714,6.12877,0.129133,0.010317,-0.004262,0.093788,-7.399185,11.449834,4.211873,-0.231464,0.219766,-0.227996,175.974401,99.800784,132.256914,-0.689903,0.285074,-0.577781,0.330053,664.696777,94178.35938,0.722288,0.070054,0,-286.239319,-286.514557,23.25,27.965475,0,5.32,0,202,,
2562,101,70617,70595,1,1,-7.731706,6.104702,0.139234,0.001453,0.031824,0.051159,-8.840761,4.722473,6.614501,0.133744,0.006652,-0.377531,175.011986,99.616267,133.027824,-0.68875,0.287432,-0.578079,0.329897,664.60022,94182.57813,0.391486,0.110461,0,-286.335876,-286.435974,23.125,27.942833,0,5.32,0,202,,
2563,101,72763,72758,1,1,-7.798917,6.100864,0.133444,0.000093,-0.042746,0.101506,-9.801813,6.16405,5.172924,-0.322369,0.140187,0.403061,175.538922,99.442275,132.679826,-0.688151,0.28645,-0.5798,0.328977,664.489563,94182.86719,0.355588,-0.088477,0,-286.446533,-286.547485,23.25,27.915661,0,5.32,0,202,,
2564,101,74911,74889,1,1,-7.750725,6.108612,0.129381,-0.009108,-0.021521,0.068401,-7.879711,6.644576,5.65345,0.218612,0.920954,-0.146408,175.25775,99.510775,133.052167,-0.688878,0.286088,-0.5795,0.3283,664.608582,94183.14844,0.474893,0.144716,0,-286.327515,-286.398743,23.125,27.888491,0,5.32,0,202,,
2565,101,77115,77071,1,1,-7.726073,6.110754,0.140046,0.004389,-0.008686,0.046387,-9.801813,10.008257,5.65345,-0.080316,0.279414,-0.137655,175.3094,99.133454,132.986911,-0.686778,0.287417,-0.581631,0.327769,664.254211,94190.21094,-0.861971,-0.094124,0,-286.681885,-286.431885,23.125,27.879433,0,5.32,0,202,,
2566,101,79198,79159,1,1,-7.743381,6.106475,0.137972,-0.006229,-0.002583,0.061453,-9.801813,0.878266,4.692398,-1.133068,-0.439121,-0.190716,174.555866,98.836129,133.659781,-0.685147,0.288746,-0.58324,0.327154,664.445618,94182.48438,-0.330023,-0.126031,0,-286.490479,-286.483643,23.125,27.856791,0,5.32,0,202,,
2567,101,81281,81248,1,1,-7.721191,6.109954,0.126469,0.020182,-0.001239,0.046026,-4.516029,6.16405,4.692398,0.060892,-0.631537,-0.023903,176.00989,98.928132,132.28623,-0.685777,0.287479,-0.58305,0.327291,664.578796,94182.76563,-0.200575,0.139334,0,-286.3573,-286.393768,23.125,27.829618,0,5.32,0,202,,
2568,101,83374,83329,1,1,-7.764143,6.110257,0.125058,-0.008352,-0.009127,0.076814,-8.360237,4.722473,6.133976,-0.831701,-0.523925,0.304876,174.569048,98.322185,133.660505,-0.682315,0.290018,-0.586387,0.326321,664.337463,94187.97656,-0.622593,0.045736,0,-286.598633,-286.415497,23,27.806976,0,5.32,0,202,,
2569,101,85545,85523,1,1,-7.779266,6.118461,0.121184,0.000216,0.01272,0.096831,-9.801813,8.566679,4.692398,0.178463,0.175315,-0.353074,175.045618,98.258999,133.015557,-0.681591,0.290572,-0.586526,0.327092,664.336792,94188.21094,-0.286117,-0.304356,0,-286.599304,-286.52597,23,27.784332,0,5.32,0,202,,
2570,101,87632,87611,1,1,-7.769173,6.101773,0.127536,-0.008063,0.004961,0.078669,-8.360237,7.605628,4.211873,-0.463277,-0.105338,0.474244,174.314719,97.999773,133.753764,-0.680446,0.291745,-0.587914,0.325938,664.265381,94185.46094,0.033078,-0.079521,0,-286.670715,-286.695709,23,27.761688,0,5.32,0,202,,
2571,101,89732,89708,1,1,-7.769733,6.106431,0.134395,-0.011754,-0.000183,0.082075,-7.399185,7.125102,5.172924,-0.621517,-0.99263,-0.379804,173.801991,97.865109,134.315192,-0.680007,0.292215,-0.588719,0.324979,664.197998,94186.6875,-0.573417,-0.224987,0,-286.738098,-286.697845,23,27.739046,0,5.32,0,202,,
2572,101,91842,91805,1,1,-7.769258,6.087644,0.129974,0.004867,-0.018224,0.070034,-7.879711,7.605628,5.65345,0.412608,0.31451,0.037894,174.568693,97.550251,133.566344,-0.677965,0.292944,-0.590586,0.325201,664.25293,94187.72656,0.356378,0.143737,0,-286.683167,-286.778137,22.875,27.734516,0,5.32,0,202,,
2573,101,93950,93907,1,1,-7.766531,6.096334,0.125808,-0.017439,-0.019213,0.07318,-7.879711,6.16405,4.692398,-0.713073,0.228212,0.821295,173.589681,97.330838,134.611895,-0.676888,0.293266,-0.592121,0.324363,664.186829,94191.03125,0.243498,0.121438,0,-286.749268,-286.759644,23,27.702816,0,5.32,0,202,,
2574,101,96064,96062,1,1,-7.772724,6.099643,0.13352,-0.006994,0.001088,0.080227,-7.879711,7.125102,4.692398,-0.189234,-0.737987,0.506913,173.504823,97.225899,134.565874,-0.676482,0.294116,-0.59246,0.323819,664.344666,94186.34375,0.15038,0.047534,0,-286.591431,-286.613708,23,27.675644,0,5.32,0,202,,
2575,101,98184,98176,1,1,-7.752017,6.118178,0.131045,-0.006604,-0.003429,0.075386,-8.840761,8.086153,5.172924,0.174207,0.154671,0.358614,173.801909,97.390185,134.453435,-0.67782,0.292574,-0.591999,0.323259,664.411255,94184.53906,0.612655,0.013988,0,-286.524841,-286.627411,22.875,27.657528,0,5.32,0,202,,
2576,101,100308,100290,1,1,-7.79197,6.090373,0.1397,0.004662,-0.012913,0.089741,-9.321287,8.086153,5.65345,-0.001197,0.63899,-0.202024,173.913938,97.3109,134.119712,-0.676732,0.293815,-0.59195,0.324501,664.227783,94188.64844,0.179642,0.230194,0,-286.708313,-286.625122,22.875,27.643942,0,5.32,0,202,,
2577,101,102514,102498,1,1,-7.772613,6.094788,0.13248,-0.014876,-0.00803,0.077118,-7.879711,5.683524,5.172924,0.160954,-1.019689,0.586228,173.249224,97.234771,134.855815,-0.676693,0.294107,-0.592427,0.323446,664.281311,94183.05469,0.03878,-0.243079,0,-286.654785,-286.708313,22.875,27.607712,0,5.32,0,202,,
2578,101,104637,104612,1,1,-7.773454,6.106892,0.139149,0.009954,0.007731,0.08535,-7.879711,6.644576,5.172924,-0.278148,-0.348307,0.147181,174.052112,97.304589,134.0017,-0.676718,0.293623,-0.592077,0.324472,664.427979,94187.25781,0.147378,0.031782,0,-286.508118,-286.519348,22.75,27.585068,0,5.32,0,202,,
2579,101,106767,106726,1,1,-7.77038,6.094726,0.127179,-0.025498,-0.008877,0.075231,-8.840761,6.644576,5.172924,-0.749535,0.308096,1.14147,173.086747,97.314452,135.03631,-0.677222,0.293959,-0.59194,0.323366,664.510254,94183.46875,0.330044,-0.103258,0,-286.425842,-286.575165,22.875,27.566952,0,5.32,0,202,,
2580,101,108901,108896,1,1,-7.757056,6.087469,0.126874,-0.006442,-0.01028,0.060296,-7.399185,9.527731,4.692398,-0.127535,0.156797,0.01201,173.80169,97.121568,134.338346,-0.676032,0.293774,-0.593356,0.323428,664.374146,94186.67969,-0.265369,0.025268,0,-286.561951,-286.481476,22.75,27.544308,0,5.32,0,202,,
2581,101,111038,111020,1,1,-7.786777,6.073465,0.13397,-0.019061,-0.007052,0.075153,-7.879711,4.722473,5.172924,-0.444686,0.696032,0.152138,172.663139,96.92425,135.290994,-0.67471,0.295983,-0.593809,0.323344,664.436584,94186.85938,0.214809,0.003179,0,-286.499512,-286.508331,22.75,27.526192,0,5.32,0,202,,
2582,101,113189,113143,1,1,-7.782163,6.086554,0.133247,0.017333,-0.023571,0.075195,-8.840761,6.16405,5.172924,-0.570185,-0.361102,-0.342359,173.869077,96.478997,134.186402,-0.672201,0.296803,-0.596511,0.322845,664.420654,94188.03906,0.248146,0.191583,0,-286.515442,-286.456604,22.75,27.508076,0,5.32,0,202,,
2583,101,115339,115317,1,1,-7.755625,6.094913,0.110615,-0.030931,0.006865,0.063528,-9.801813,4.241947,5.172924,-0.276699,-1.265232,1.11544,172.622417,96.441841,135.474617,-0.672461,0.296293,-0.597141,0.321603,664.484131,94182.25781,0.249555,0.01471,0,-286.451965,-286.560913,22.75,27.48996,0,5.32,0,202,,
2584,101,117494,117493,1,1,-7.782018,6.075936,0.13663,0.016373,-0.00448,0.072965,-7.879711,5.683524,5.172924,-0.332981,0.08359,-0.121168,173.234061,95.915247,134.727886,-0.669217,0.298327,-0.599862,0.321427,664.578613,94178.50781,0.249639,-0.028901,0,-286.357483,-286.404449,22.625,27.467316,0,5.32,0,202,,
2585,101,119782,119781,1,1,-7.774283,6.101757,0.126641,0.001494,0.014186,0.082661,-8.840761,7.605628,5.65345,-0.687091,-0.252851,0.110433,172.068325,95.320051,135.942348,-0.666087,0.299407,-0.603688,0.319757,664.408203,94187.58594,0.081927,0.027555,0,-286.527893,-286.473907,22.75,27.453728,0,5.32,0,202,,
2586,101,121859,121824,1,1,-7.765065,6.088111,0.13256,-0.016275,-0.012974,0.067053,-7.399185,6.644576,5.172924,-0.017766,-0.825516,0.591104,170.562132,95.233533,137.580582,-0.665807,0.299643,-0.604345,0.318877,664.410522,94186.77344,0.087663,0.088963,0,-286.525574,-286.567322,22.75,27.435612,0,5.32,0,202,,
2587,101,123944,123901,1,1,-7.76827,6.10065,0.120378,-0.021476,0.01735,0.077141,-6.918659,5.683524,5.65345,-0.339675,-0.075217,0.871252,170.131352,94.852811,137.88764,-0.663784,0.301279,-0.606266,0.317905,664.466309,94179.09375,-0.289941,0.017377,0,-286.469788,-286.560364,22.75,27.408438,0,5.32,0,202,,
2588,101,126035,125998,1,1,-7.740646,6.105461,0.117808,-0.029196,0.018279,0.058358,-9.321287,1.358791,5.65345,-0.114171,0.718763,0.043524,169.226789,94.617251,138.911322,-0.662722,0.300147,-0.608572,0.316782,664.581909,94180.26563,-0.213834,-0.024527,0,-286.354187,-286.394501,22.625,27.390322,0,5.32,0,202,,
2589,101,128130,128091,1,1,-7.774675,6.062517,0.144221,0.006961,-0.006637,0.05904,-8.360237,6.16405,4.692398,-0.821459,0.38681,0.181862,168.646004,94.041733,139.30847,-0.659156,0.304114,-0.61071,0.316325,664.601379,94182.39063,0.687518,0.085049,0,-286.334717,-286.46875,22.625,27.376736,0,5.32,0,202,,
2590,101,130230,130191,1,1,-7.76687,6.073879,0.129732,0.015274,0.011961,0.059665,-9.321287,2.800369,5.65345,0.052089,0.534907,-0.713905,170.014774,93.866265,137.913964,-0.658298,0.303666,-0.612027,0.315996,664.597961,94185.50781,0.58977,0.192929,0,-286.338135,-286.408661,22.625,27.363148,0,5.32,0,202,,
2591,101,132338,132293,1,1,-7.831091,6.076642,0.092005,-0.026148,-0.010211,0.11614,-7.879711,8.086153,4.692398,-0.8636,-0.837291,0.330956,167.558474,93.314379,140.432856,-0.654618,0.304671,-0.615591,0.315751,664.584595,94183.78906,0.001683,0.133694,0,-286.351501,-286.383423,22.625,27.335974,0,5.32,0,202,,
2592,101,134447,134435,1,1,-7.784178,6.115767,0.11304,0.00749,0.023992,0.098909,-9.801813,5.202998,5.172924,-0.224145,-0.211397,0.299417,168.231808,93.032115,139.766789,-0.653451,0.305275,-0.617183,0.314474,664.526428,94184.96094,0.096838,0.05196,0,-286.409668,-286.360809,22.5,27.317856,0,5.32,0,202,,
2593,101,136642,136602,1,1,-7.796179,6.091929,0.121614,-0.018335,-0.013533,0.09376,-8.840761,5.683524,5.172924,-0.808469,0.403197,-0.14816,163.582225,92.854646,144.48589,-0.65245,0.306466,-0.618224,0.313348,664.533752,94182.15625,-0.357032,-0.016442,0,-286.402344,-286.374512,22.5,27.29974,0,5.32,0,202,,
2594,101,138756,138714,1,1,-7.784821,6.080093,0.130061,-0.007922,-0.004536,0.077654,-7.879711,7.125102,5.65345,-0.146902,-0.356101,0.508605,161.23962,92.485679,146.762638,-0.650615,0.307957,-0.620185,0.311822,664.393188,94187.21875,-0.1214,0.038665,0,-286.542908,-286.499695,22.5,27.290682,0,5.32,0,202,,
2595,101,140876,140875,1,1,-7.775959,6.089527,0.121676,-0.020168,-0.004834,0.076361,-8.840761,7.605628,5.65345,-0.062952,-2.253055,0.902566,159.875426,92.388636,148.206376,-0.650288,0.307956,-0.620964,0.310952,664.384644,94183.55469,0.832873,0.174005,0,-286.551453,-286.647827,22.5,27.258978,0,5.32,0,202,,
2596,101,142999,142982,1,1,-7.776543,6.089333,0.128372,-0.022399,-0.009216,0.076778,-8.360237,6.644576,5.172924,-0.573425,-0.153768,0.590943,158.710661,92.403334,149.393094,-0.650464,0.308127,-0.620904,0.310536,664.241455,94189.47656,0.03415,-0.138813,0,-286.694641,-286.59787,22.5,27.263506,0,5.32,0,202,,
2597,101,145128,145099,1,1,-7.773039,6.084557,0.133033,-0.01108,-0.011786,0.071153,-8.840761,6.16405,4.211873,0.018466,0.204264,0.105194,156.137264,92.062276,151.972529,-0.648454,0.308854,-0.623021,0.309778,664.12439,94186.71094,-0.484319,-0.207684,0,-286.811707,-286.719299,22.5,27.24086,0,5.32,0,202,,
2598,101,147268,147264,1,1,-7.774171,6.082009,0.117896,-0.01823,-0.010443,0.070273,-7.879711,6.644576,5.172924,-0.763508,-1.128565,0.413419,158.446646,92.145303,149.641221,-0.648462,0.308209,-0.62258,0.311285,664.20929,94186.9375,-0.138019,-0.034266,0,-286.726807,-286.718506,22.5,27.218214,0,5.32,0,202,,
2599,101,149407,149389,1,1,-7.773277,6.093131,0.130268,-0.012447,-0.005277,0.076594,-9.801813,8.086153,6.133976,-1.023807,-0.691619,0.684293,156.449991,92.0697,151.660649,-0.648498,0.308777,-0.622979,0.309845,664.259399,94186.11719,-0.035774,-0.093313,0,-286.676697,-286.689331,22.375,27.200098,0,5.32,0,202,,
2600,101,151553,151517,1,1,-7.777563,6.075553,0.134755,0.022343,-0.055454,0.069026,-6.918659,4.241947,5.172924,0.393917,0.16585,0.305799,156.834421,91.637663,151.47122,-0.646397,0.307775,-0.626209,0.30872,664.202698,94188.19531,-0.152286,0.09814,0,-286.733398,-286.692322,22.5,27.191038,0,5.32,0,202,,
2601,101,153785,153742,1,1,-7.811675,6.094258,0.108956,0.001836,-0.034651,0.075508,-8.840761,6.16405,5.65345,-0.535797,-0.43005,-0.05177,149.725478,91.574607,158.29029,-0.64475,0.311655,-0.625322,0.310067,664.26178,94187.375,-0.190597,0.088958,0,-286.674316,-286.618042,22.5,27.172922,0,5.32,0,202,,
2602,101,155925,155911,1,1,-7.774951,6.08572,0.117655,-0.009677,-0.006183,0.073187,-8.840761,6.644576,5.65345,-1.293629,-0.55007,1.25795,155.697372,91.793023,152.38107,-0.646737,0.309182,-0.624619,0.309822,664.190186,94190.57813,0.370446,0.03925,0,-286.745911,-286.698242,22.375,27.150276,0,5.32,0,202,,
2603,101,158076,158043,1,1,-7.779951,6.092127,0.134812,-0.000294,0.020958,0.081276,-7.399185,6.644576,5.172924,-0.115868,-0.199686,0.366689,147.724984,91.472038,160.20792,-0.644339,0.311309,-0.62628,0.309334,664.177795,94186.73438,-0.238417,0.179357,0,-286.758301,-286.7612,22.5,27.136688,0,5.32,0,202,,
2604,101,160280,160270,1,1,-7.772443,6.085868,0.138115,0.019032,0.003123,0.071556,-8.360237,6.644576,5.65345,0.097897,-0.003506,0.104037,143.375356,91.159065,164.660261,-0.642636,0.311083,-0.628578,0.308441,664.007751,94191.78906,0.057407,0.129902,0,-286.928345,-286.869232,22.5,27.127628,0,5.32,0,202,,
2605,101,162365,162364,1,1,-7.781806,6.088575,0.127818,-0.007542,-0.004277,0.080473,-6.438133,8.086153,4.692398,-0.372385,-0.738404,0.143151,140.134991,91.223911,167.924135,-0.642998,0.311443,-0.628336,0.307816,664.145508,94187.99219,0.385503,0.205029,0,-286.790588,-286.857422,22.5,27.109512,0,5.32,0,202,,
2606,101,164454,164450,1,1,-7.774,6.087025,0.128841,-0.009939,-0.022973,0.073357,-7.879711,6.644576,5.172924,-0.085638,0.378116,1.638321,132.023322,91.081775,176.166493,-0.642214,0.311417,-0.629842,0.3064,664.131958,94184.14844,-0.152395,0.112393,0,-286.804138,-286.905029,22.375,27.095922,0,5.32,0,202,,
2607,101,166542,166498,1,1,-7.776695,6.082584,0.134661,0.000104,-0.003269,0.085927,-7.879711,7.125102,5.172924,-0.28937,0.001791,-0.312044,130.007856,90.97049,178.054576,-0.641114,0.312154,-0.630172,0.307271,663.962158,94191.23438,0.168618,-0.016429,0,-286.973938,-286.943054,22.375,27.082335,0,5.32,0,202,,
2608,101,168636,168594,1,1,-7.772477,6.073627,0.143442,-0.002999,-0.020575,0.064114,-8.840761,5.683524,4.692398,0.046058,-0.765973,0.818886,126.320879,91.054051,-178.200769,-0.641262,0.312839,-0.629839,0.306947,664.062012,94189.375,0.787114,0.12694,0,-286.874084,-286.962616,22.375,27.068747,0,5.32,0,202,,
2609,101,170812,170796,1,1,-7.770269,6.08345,0.122542,-0.006389,0.015904,0.068153,-7.879711,6.644576,5.172924,-0.194861,0.114644,0.280605,125.113971,90.916115,-177.151529,-0.640372,0.312903,-0.630471,0.307444,664.072083,94187.60938,-0.314221,-0.024855,0,-286.864014,-286.901855,22.375,27.046101,0,5.32,0,202,,
