index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired,pyros cont,pyros state, checksum2\r
2424, 101,4678,6263,1,1,-0.160691,-0.004007,9.820919,0.025518,0.016177,0.021188,10.380273,2.965941,2.515490,-0.214467,0.457027,-0.194663,89.896867,178.913499,179.107450,0.706365,-0.707742,0.001186,-0.012213,651.810913,94327.109375,0.041981,-0.261506,0.302795,0.047424,0.045473,28.250000,33.939384,0,4.750000,0,0,0, 202
2425, 101,8419,8386,1,1,-0.158648,-0.015813,9.822985,-0.001981,0.001475,0.023278,9.899747,2.965941,1.554438,-0.206448,-0.320172,-0.298845,89.915663,179.084773,178.979903,0.706532,-0.707579,-0.000591,-0.012005,652.025269,94326.968750,0.006923,0.110372,0.441833,0.261780,0.286198,28.250000,33.948452,0,4.750000,0,0,0, 202
2426, 101,10556,10554,1,1,-0.160859,-0.018065,9.811510,0.008983,0.007591,0.011838,8.938695,2.965941,1.554438,-1.214197,0.228197,-0.221254,89.875638,179.005762,178.450030,0.706165,-0.707865,-0.003446,-0.015694,652.020874,94325.171875,0.497654,-0.044296,0.470764,0.257385,0.162920,28.375000,33.998318,0,4.750000,0,0,0, 202
2427, 101,12693,12692,1,1,-0.152368,-0.016791,9.818015,-0.011853,-0.006473,0.018202,9.899747,3.446467,1.554438,0.289604,-0.774980,0.188176,89.972033,179.177090,177.926032,0.706708,-0.707237,-0.007724,-0.017872,651.711792,94331.640625,-0.180136,0.006487,0.470764,-0.051697,0.131034,28.500000,34.039120,0,4.750000,0,0,0, 202
2428, 101,14923,14893,1,1,-0.158093,-0.020354,9.802822,0.022249,-0.001585,0.003093,9.419221,2.965941,1.554438,0.190013,-0.162523,-0.254483,89.928784,178.941886,177.619875,0.706319,-0.707542,-0.008895,-0.020486,651.988770,94326.945312,0.721061,0.135519,0.470764,0.225281,0.073221,28.375000,34.079918,0,4.750000,0,0,0, 202
2429, 101,17063,17023,1,1,-0.162988,-0.011818,9.808349,0.002301,0.013291,0.008701,9.419221,3.446467,1.554438,-0.593712,0.471675,0.109696,89.900097,179.032317,177.190256,0.706106,-0.707631,-0.011387,-0.023295,651.891541,94330.218750,0.186580,0.133345,0.470764,0.128052,0.137141,28.500000,34.129784,0,4.750000,0,0,0, 202
2430, 101,19204,19161,1,1,-0.154941,0.083969,9.806511,-0.025371,-0.136654,0.002746,9.419221,3.926993,1.073912,1.176259,-0.125685,0.357596,90.004442,179.005202,177.016975,0.706708,-0.706973,-0.012267,-0.024541,651.698303,94330.445312,-0.450998,-0.017493,0.470764,-0.065186,0.081496,28.500000,34.179646,0,4.760000,0,0,0, 202
2431, 101,21356,21340,1,1,-0.172797,0.063896,9.812188,-0.076085,0.133210,0.011718,8.938695,3.926993,1.073912,0.401938,-0.376700,0.460131,89.651717,179.458016,176.759995,0.708802,-0.704792,-0.014101,-0.025842,651.590942,94328.789062,-0.585351,-0.178936,0.470764,-0.172546,-0.103538,28.625000,34.220444,0,4.760000,0,0,0, 202
2432, 101,23558,23530,1,1,-0.107647,0.150724,9.828947,0.013702,0.028626,0.029641,7.497117,8.251725,5.879170,0.723173,1.106505,-0.306399,90.757546,179.362475,175.564712,0.711071,-0.702033,-0.023223,-0.031447,651.719666,94329.296875,-0.395619,0.086042,0.470764,-0.043823,-0.018174,28.625000,34.252178,0,4.760000,0,0,0, 202
2433, 101,25646,25633,1,1,-0.144770,0.139888,9.812147,0.025981,0.059023,0.013000,9.899747,3.446467,1.073912,0.241982,-0.415579,-0.193435,90.535995,179.069788,175.494334,0.709609,-0.703451,-0.021902,-0.033633,651.821228,94331.625000,0.532689,0.202802,0.470764,0.057739,0.103509,28.750000,34.297508,0,4.760000,0,0,0, 202
2434, 101,27733,27693,1,1,-0.160141,0.101150,9.807868,0.001214,-0.003656,0.008696,8.938695,4.407518,1.554438,-0.150074,0.675575,0.251047,90.688663,179.110428,175.180104,0.710464,-0.702434,-0.024036,-0.035362,652.012329,94328.945312,0.053521,0.193085,0.470764,0.248840,0.355298,28.750000,34.338303,0,4.760000,0,0,0, 202
2435, 101,29827,29801,1,1,-0.145752,0.078314,9.802010,0.003327,-0.003885,0.002405,8.938695,3.926993,1.554438,-0.216080,0.188832,-0.241105,90.557728,179.174959,174.658169,0.709514,-0.703113,-0.027679,-0.038171,652.339783,94322.203125,0.266877,0.141487,0.576294,0.576294,0.456291,28.750000,34.379101,0,4.760000,0,0,0, 202
2436, 101,32012,32007,1,1,-0.166446,0.072169,9.817269,0.021769,-0.024533,0.017891,9.899747,3.926993,1.073912,-0.118008,-0.130799,-0.520287,90.652552,178.944891,174.678441,0.709273,-0.703356,-0.026842,-0.038740,652.178162,94321.695312,0.009175,-0.279334,0.785095,0.414673,0.404301,28.875000,34.410831,0,4.760000,0,0,0, 202
2437, 101,34103,34068,1,1,-0.160022,0.097641,9.823551,0.005172,0.003049,0.024338,8.938695,3.446467,1.073912,-0.041439,1.128880,-0.210074,90.635524,179.093284,174.690435,0.709974,-0.702658,-0.026949,-0.038490,652.048462,94324.812500,-0.430371,-0.137998,0.785095,0.284973,0.312924,28.875000,34.469757,0,4.760000,0,0,0, 202
2438, 101,36203,36180,1,1,-0.150463,0.099976,9.806389,0.011138,0.007813,0.007043,9.419221,3.926993,2.034964,0.314463,-0.142077,0.364648,90.619098,179.115209,174.560046,0.710109,-0.702455,-0.028235,-0.038807,652.344055,94321.187500,-0.144213,0.082182,0.785095,0.580566,0.525295,28.875000,34.506020,0,4.760000,0,0,0, 202
2439, 101,38309,38296,1,1,-0.174225,0.089602,9.817728,-0.013836,-0.003523,0.018672,9.899747,4.407518,2.515490,-0.072621,0.944911,-0.026802,90.639991,179.119880,174.405083,0.709913,-0.702554,-0.028862,-0.040096,652.292419,94324.804688,-0.025999,0.002490,0.785095,0.528931,0.514932,28.875000,34.533218,0,4.750000,0,0,0, 202
2440, 101,40424,40418,1,1,-0.147151,0.113611,9.807174,-0.011652,0.002244,0.007928,8.938695,3.446467,0.593386,0.183309,-0.260521,-0.196002,90.734685,179.280554,174.150344,0.710460,-0.701858,-0.031386,-0.040716,652.395630,94321.031250,0.114767,-0.013408,0.834106,0.632141,0.627942,29.000000,34.578545,0,4.750000,0,0,0, 202
2441, 101,42537,42528,1,1,-0.155304,0.091261,9.808326,-0.000237,0.008268,0.008976,9.419221,4.407518,1.554438,0.157001,0.066815,0.077446,90.575992,179.154455,174.043424,0.709669,-0.702578,-0.031293,-0.042127,652.219177,94322.468750,-0.724326,0.024742,0.839905,0.455688,0.567460,29.000000,34.614807,0,4.750000,0,0,0, 202
2442, 101,44657,44651,1,1,-0.171810,0.086859,9.807739,-0.019992,0.016052,0.008595,8.938695,3.926993,1.073912,-0.439500,-0.103434,-0.560195,90.517649,179.172965,173.881412,0.708992,-0.703157,-0.032447,-0.042980,652.103394,94323.914062,-0.006847,-0.117983,0.839905,0.339905,0.334809,29.000000,34.651066,0,4.760000,0,0,0, 202
2443, 101,46783,46782,1,1,-0.156621,0.080099,9.812459,-0.005022,-0.025963,0.013000,9.419221,3.446467,1.554438,-0.266266,-0.570790,0.667776,90.720335,179.174099,173.458747,0.710071,-0.701778,-0.034967,-0.045650,652.143982,94326.296875,-0.739323,0.098623,0.839905,0.380493,0.563554,29.000000,34.691860,0,4.760000,0,0,0, 202
2444, 101,49004,48979,1,1,-0.142405,0.017645,9.767142,0.009113,-0.074390,-0.033091,9.419221,6.810148,3.957067,0.193744,0.866766,0.076123,90.635716,179.128801,173.360720,0.707104,-0.704698,-0.035774,-0.046089,652.280762,94323.601562,-0.229180,-0.067589,0.839905,0.517273,0.577108,29.125000,34.732655,0,4.750000,0,0,0, 202
2445, 101,51135,51097,1,1,-0.161132,0.095366,9.822650,-0.004653,-0.006060,0.023431,10.380273,4.888044,1.073912,0.373588,0.215973,0.478558,90.698546,179.159550,173.221698,0.709836,-0.701844,-0.036337,-0.047201,652.376953,94323.875000,-0.243218,0.008144,0.839905,0.613464,0.626640,29.125000,34.777981,0,4.750000,0,0,0, 202
2446, 101,53269,53233,1,1,-0.166986,0.089121,9.803578,-0.010675,0.005926,0.004398,9.419221,4.407518,1.554438,0.267965,-0.147126,0.688697,90.597145,179.154455,173.254701,0.709394,-0.702308,-0.035788,-0.047353,652.605591,94313.421875,0.606348,0.063942,0.842102,0.842102,0.615150,29.250000,34.796108,0,4.750000,0,0,0, 202
2447, 101,55411,55372,1,1,-0.155957,0.156848,9.829564,0.008088,-0.020649,0.031027,9.419221,3.926993,1.554438,-0.455425,1.027208,-0.881495,91.138602,179.162351,172.982450,0.712427,-0.699035,-0.037633,-0.048810,652.334961,94322.984375,-0.380188,0.074163,0.842102,0.571472,0.624656,29.250000,34.832367,0,4.750000,0,0,0, 202
2448, 101,57553,57510,1,1,-0.163520,0.094539,9.791205,-0.000490,-0.004553,-0.007819,8.938695,5.849096,1.073912,0.108973,-0.121748,-0.069988,90.712746,179.207662,172.846229,0.709785,-0.701616,-0.038929,-0.049237,652.203857,94325.437500,-0.629482,-0.035940,0.926880,0.440369,0.617082,29.250000,34.868629,0,4.760000,0,0,0, 202
2449, 101,59702,59697,1,1,-0.152479,0.090521,9.801243,0.017084,-0.012360,0.001824,9.419221,4.407518,1.554438,0.722772,0.245833,-0.508956,90.711667,179.084377,172.602937,0.709618,-0.701582,-0.039655,-0.051497,652.445374,94321.718750,0.646326,0.129941,0.926880,0.681885,0.609764,29.250000,34.909420,0,4.750000,0,0,0, 202
2450, 101,61856,61831,1,1,-0.154435,0.076547,9.812449,0.010414,0.086784,0.012573,9.419221,3.926993,1.554438,0.115206,0.009506,-0.110776,90.057806,179.106056,172.245746,0.708277,-0.702651,-0.042405,-0.053167,652.384277,94321.195312,0.385154,0.143743,0.926880,0.620789,0.604376,29.375000,34.941147,0,4.760000,0,0,0, 202
2451, 101,64066,64030,1,1,-0.163005,0.105520,9.801038,-0.004988,-0.007666,0.001957,9.899747,3.926993,2.034964,0.467729,-0.331433,-0.013172,90.788896,179.172077,171.950313,0.709827,-0.700833,-0.044156,-0.055031,652.411133,94320.671875,-0.157831,0.038171,0.926880,0.647644,0.623220,29.375000,34.972874,0,4.750000,0,0,0, 202
2452, 101,66252,66244,1,1,-0.153483,0.071573,9.808541,0.011591,-0.025066,0.008964,8.458169,5.368570,2.034964,-1.271429,0.599497,-0.319831,90.689688,179.105701,171.684318,0.709058,-0.701370,-0.045420,-0.057045,652.435059,94322.023438,0.180087,0.046775,0.926880,0.671570,0.620344,29.375000,35.013664,0,4.750000,0,0,0, 202
2453, 101,68335,68302,1,1,-0.156451,0.097819,9.803785,-0.007014,0.004696,0.004518,9.419221,3.926993,1.554438,0.054526,-0.598555,1.279493,90.670420,179.219041,171.680302,0.708994,-0.701441,-0.046157,-0.056369,652.378662,94322.437500,-0.140285,-0.061883,0.926880,0.615173,0.602079,29.375000,35.049923,0,4.750000,0,0,0, 202
2454, 101,70427,70405,1,1,-0.171859,0.093130,9.801395,-0.009664,0.013910,0.002330,8.938695,2.485415,1.554438,-0.232966,0.698884,-0.394137,90.607725,179.145111,171.360048,0.708834,-0.701297,-0.047342,-0.059121,652.324036,94324.882812,0.118201,0.074024,0.926880,0.560547,0.521158,29.375000,35.086178,0,4.750000,0,0,0, 202
2455, 101,72523,72500,1,1,-0.162994,0.089016,9.800817,-0.020557,-0.001534,0.001555,9.419221,4.407518,1.554438,0.262093,-1.785208,0.442212,90.666574,179.256416,171.354980,0.708722,-0.701410,-0.047723,-0.058817,652.207642,94326.164062,-0.136026,0.173093,0.926880,0.444153,0.535499,29.500000,35.131500,0,4.750000,0,0,0, 202
2456, 101,74624,74611,1,1,-0.157902,0.107388,9.811197,0.012196,0.008969,0.012044,8.938695,4.407518,0.593386,-0.097354,1.040120,-1.041889,90.709167,179.114293,171.141400,0.708904,-0.701022,-0.048786,-0.060360,652.162292,94324.687500,-0.099853,-0.161214,0.926880,0.398804,0.435094,29.500000,35.158695,0,4.750000,0,0,0, 202
2457, 101,76729,76725,1,1,-0.162323,0.111188,9.810710,0.000998,0.037513,0.011611,10.380273,3.926993,2.034964,-0.557492,0.502931,-0.472366,90.568950,179.158061,171.104927,0.708049,-0.701855,-0.049354,-0.060257,652.195435,94324.007812,0.270366,-0.166724,0.926880,0.431946,0.346862,29.500000,35.199482,0,4.750000,0,0,0, 202
2458, 101,78838,78800,1,1,-0.151159,0.107081,9.792185,0.003624,0.007730,-0.007067,10.380273,2.965941,2.515490,-0.398030,0.122718,-0.479964,90.710984,179.202430,171.064724,0.708920,-0.700940,-0.049800,-0.060296,652.258606,94320.351562,0.384261,0.011451,0.926880,0.495117,0.392704,29.500000,35.235741,0,4.750000,0,0,0, 202
2459, 101,80958,80925,1,1,-0.158132,0.101072,9.813905,0.008080,0.002964,0.014695,8.938695,3.446467,2.034964,0.420074,-0.055192,0.175953,90.712227,179.135494,170.831309,0.708768,-0.700859,-0.050812,-0.062149,652.429688,94321.773438,0.376715,0.163541,0.926880,0.666199,0.516269,29.625000,35.271996,0,4.750000,0,0,0, 202
2460, 101,83164,83143,1,1,-0.153101,0.150202,9.823944,0.011567,0.066222,0.025055,7.497117,4.407518,2.996016,-0.475394,1.092264,-0.368844,90.618954,179.188182,170.972025,0.710457,-0.699296,-0.050514,-0.060693,652.190369,94328.046875,0.221496,0.182505,0.926880,0.426880,0.451062,29.625000,35.321846,0,4.750000,0,0,0, 202
2461, 101,85279,85263,1,1,-0.164432,0.100749,9.804278,0.007437,-0.000526,0.005172,8.938695,3.446467,1.073912,-0.510544,0.176567,-0.403559,90.736440,179.101016,170.890363,0.708934,-0.700751,-0.050465,-0.061762,652.259521,94319.453125,0.405183,0.003518,0.926880,0.496033,0.395094,29.750000,35.349037,0,4.750000,0,0,0, 202
2462, 101,87401,87386,1,1,-0.146828,0.102332,9.804112,0.009265,0.015983,0.004728,9.419221,3.446467,1.554438,-0.160438,0.077373,0.286775,90.635381,179.195778,170.697765,0.708258,-0.701247,-0.052044,-0.062572,652.293701,94322.750000,0.668146,0.176260,0.926880,0.530212,0.431798,29.750000,35.394356,0,4.750000,0,0,0, 202
2463, 101,89529,89514,1,1,-0.141421,0.133217,9.822927,0.033001,0.030160,0.023747,9.899747,3.446467,2.515490,-0.683474,0.289176,-0.385044,90.725239,179.120564,170.606091,0.708716,-0.700684,-0.052090,-0.063640,652.305420,94319.242188,-0.372621,-0.066627,0.926880,0.541931,0.559479,29.750000,35.421547,0,4.750000,0,0,0, 202
2464, 101,91818,91814,1,1,-0.168222,0.100126,9.808793,-0.004458,0.005230,0.009744,9.419221,1.043838,1.554438,-0.619546,0.409881,-0.450081,90.708833,179.153881,170.468490,0.708557,-0.700707,-0.053147,-0.064279,652.231873,94326.453125,0.032994,0.192436,0.926880,0.468384,0.558881,29.875000,35.475929,0,4.750000,0,0,0, 202
2465, 101,93956,93947,1,1,-0.158173,0.088723,9.797266,0.006108,-0.012918,-0.002066,9.899747,3.926993,2.034964,-0.126030,0.135087,0.282165,90.742287,179.139606,170.331531,0.708676,-0.700443,-0.053877,-0.065229,652.121704,94326.218750,-0.289079,-0.149717,0.926880,0.358215,0.415962,29.750000,35.489525,0,4.750000,0,0,0, 202
2466, 101,96104,96087,1,1,-0.139973,0.084973,9.796751,0.001998,-0.014591,-0.002892,8.938695,3.926993,1.073912,-0.484753,-1.137562,0.417185,90.713293,179.265391,170.279293,0.708540,-0.700537,-0.054991,-0.064770,652.343201,94323.640625,0.137777,0.269228,0.926880,0.579712,0.553223,29.875000,35.521248,0,4.750000,0,0,0, 202
2467, 101,98258,98229,1,1,-0.165052,0.100332,9.799964,-0.025341,-0.007083,0.000832,8.458169,6.810148,0.593386,0.471415,0.029519,-0.517958,90.785201,179.298572,170.089920,0.708586,-0.700279,-0.055520,-0.066580,652.304749,94318.015625,-0.674877,-0.181496,0.926880,0.541260,0.602522,30.000000,35.552971,0,4.750000,0,0,0, 202
2468, 101,100512,100486,1,1,-0.171541,0.077575,9.817176,-0.013913,0.022947,0.017944,9.419221,2.485415,1.073912,-0.372601,-0.796412,0.379344,90.487459,179.175123,169.889891,0.707576,-0.701078,-0.056428,-0.068127,652.617310,94320.367188,0.242826,0.300419,0.970032,0.853821,0.757215,29.875000,35.593754,0,4.750000,0,0,0, 202
2469, 101,102662,102620,1,1,-0.156310,0.106336,9.814245,0.003774,-0.005838,0.008859,8.938695,3.926993,1.554438,0.368936,0.276390,0.241762,90.731222,179.129579,169.892554,0.708348,-0.700305,-0.056504,-0.067999,652.541199,94319.742188,0.736230,0.004963,0.970032,0.777710,0.643346,30.000000,35.630009,0,4.750000,0,0,0, 202
2470, 101,104870,104863,1,1,-0.148151,0.097230,9.820630,0.019776,0.005404,0.021207,9.419221,3.926993,2.034964,-0.832230,0.167173,-0.438681,90.679880,179.134579,169.789596,0.707975,-0.700569,-0.057195,-0.068579,652.430054,94318.179688,0.216904,-0.057419,0.970032,0.666565,0.608256,30.000000,35.661732,0,4.750000,0,0,0, 202
2471, 101,106950,106919,1,1,-0.170325,0.086546,9.808796,-0.003842,0.001818,0.009655,8.938695,3.446467,0.593386,-0.180115,-0.492378,-0.305572,90.667940,179.136601,169.481172,0.707716,-0.700485,-0.059100,-0.070466,652.416199,94323.742188,-0.311983,0.093751,0.970032,0.652710,0.670780,30.000000,35.693451,0,4.750000,0,0,0, 202
2472, 101,109046,109026,1,1,-0.163960,0.090867,9.786789,-0.004045,-0.001871,-0.012417,9.419221,3.926993,1.554438,0.089825,0.647589,0.598574,90.709659,179.177555,169.444194,0.707900,-0.700258,-0.059430,-0.070593,652.341125,94323.273438,-0.192603,0.015247,0.970032,0.577637,0.642116,30.125000,35.720642,0,4.750000,0,0,0, 202
2473, 101,111140,111129,1,1,-0.164583,0.097620,9.802079,-0.010792,0.022078,0.002916,9.419221,3.926993,1.073912,0.475262,-0.477305,-0.008342,90.607172,179.221145,169.503821,0.707410,-0.700827,-0.059522,-0.069779,652.531250,94318.648438,0.487432,-0.004689,0.970032,0.767761,0.593982,30.125000,35.752361,0,4.750000,0,0,0, 202
2474, 101,113235,113227,1,1,-0.159080,0.094761,9.802125,0.010451,0.012482,0.002860,9.419221,3.926993,2.034964,-0.278369,0.147448,0.523185,90.643372,179.127694,169.334610,0.707905,-0.700131,-0.060251,-0.071108,652.375183,94317.945312,-0.036688,-0.044038,0.970032,0.611694,0.497932,30.125000,35.793144,0,4.750000,0,0,0, 202
2475, 101,115334,115295,1,1,-0.161081,0.086667,9.811540,0.003291,-0.005643,0.012242,9.419221,3.926993,1.554438,-0.329909,0.854376,-0.722391,90.704899,179.150589,169.293151,0.707834,-0.700151,-0.060313,-0.071561,652.153748,94322.406250,0.142257,-0.121568,0.970032,0.390259,0.350746,30.250000,35.829395,0,4.750000,0,0,0, 202
2476, 101,117527,117517,1,1,-0.151139,0.095122,9.798196,-0.000770,-0.000926,-0.001177,9.419221,4.888044,1.554438,-0.692369,0.123273,-0.930774,90.715977,179.239395,169.299680,0.707961,-0.700039,-0.060815,-0.070985,652.113037,94324.828125,0.302861,-0.168582,0.970032,0.349548,0.305173,30.125000,35.865646,0,4.750000,0,0,0, 202
2477, 101,119628,119587,1,1,-0.158741,0.084219,9.812757,0.000841,0.000189,0.013403,9.899747,4.888044,0.593386,0.028205,0.097418,-0.744420,90.658091,179.178907,169.019356,0.707393,-0.700279,-0.062191,-0.073054,652.403442,94321.375000,0.653038,-0.016160,0.970032,0.639954,0.422219,30.250000,35.888306,0,4.740000,0,0,0, 202
2478, 101,121736,121706,1,1,-0.163983,0.093384,9.803152,-0.000534,0.013659,0.003959,9.419221,2.965941,1.554438,-0.049450,0.127275,-0.386326,90.638229,179.166094,169.033385,0.707273,-0.700416,-0.062038,-0.073035,652.649292,94318.632812,0.948251,0.372142,0.970032,0.885803,0.707078,30.250000,35.929085,0,4.740000,0,0,0, 202
2479, 101,123857,123819,1,1,-0.160572,0.097588,9.814269,-0.004751,0.002874,0.015066,10.380273,2.965941,1.073912,-0.505595,0.960083,0.376862,90.719290,179.214547,169.136808,0.707864,-0.699945,-0.061655,-0.072145,652.396851,94325.203125,-0.732577,0.048911,1.068298,0.633362,0.854334,30.375000,35.960804,0,4.740000,0,0,0, 202
2480, 101,125975,125944,1,1,-0.164487,0.083748,9.791733,-0.011325,-0.003938,-0.007535,9.899747,4.407518,2.034964,0.180500,0.075568,-0.421424,90.688895,179.216009,168.915086,0.707538,-0.700011,-0.063037,-0.073489,652.924072,94311.414062,0.566649,0.030632,1.160583,1.160583,0.963213,30.375000,35.992523,0,4.740000,0,0,0, 202
2481, 101,128104,128072,1,1,-0.161703,0.098533,9.810170,0.016682,0.015972,0.010970,9.419221,2.965941,1.554438,-0.897910,1.640433,-0.559881,90.655134,179.088503,168.760560,0.707720,-0.699639,-0.063696,-0.074707,652.557678,94320.093750,-0.738025,-0.218001,1.294617,0.794189,0.913180,30.375000,36.019711,0,4.740000,0,0,0, 202
2482, 101,130237,130205,1,1,-0.156142,0.097117,9.806376,-0.007845,-0.048505,0.006977,10.380273,3.446467,1.554438,0.888806,-0.817180,-0.324773,91.017605,179.261689,168.760177,0.707891,-0.699467,-0.063967,-0.074463,652.990051,94314.523438,0.511158,0.145150,1.294617,1.226562,1.113396,30.375000,36.046898,0,4.740000,0,0,0, 202
2483, 101,132372,132335,1,1,-0.156419,0.091539,9.804860,-0.006251,-0.006316,0.005531,8.938695,5.368570,1.073912,0.251748,-1.257874,-0.173042,90.738537,179.243357,168.838793,0.707810,-0.699647,-0.063640,-0.073820,652.933533,94314.906250,-0.189841,-0.026535,1.294617,1.170044,1.079388,30.375000,36.083149,0,4.740000,0,0,0, 202
2484, 101,134610,134574,1,1,-0.158969,0.123564,9.824727,0.026088,0.034014,0.025696,9.419221,4.407518,1.073912,-0.442353,1.131980,-0.544666,90.694933,179.085962,168.317199,0.708277,-0.698530,-0.066595,-0.077233,653.016113,94312.226562,0.289489,0.020215,1.358337,1.252625,1.134194,30.375000,36.119396,0,4.740000,0,0,0, 202
2485, 101,136746,136709,1,1,-0.162167,0.089697,9.805571,0.011557,0.013287,0.006306,9.419221,5.368570,2.996016,-0.476135,-0.160865,-0.780592,90.629029,179.112121,168.203353,0.706632,-0.700037,-0.066783,-0.078480,653.149292,94311.992188,-0.449831,-0.187776,1.813416,1.385803,1.451964,30.500000,36.132992,0,4.740000,0,0,0, 202
2486, 101,138892,138853,1,1,-0.164842,0.115766,9.830689,0.007779,-0.035412,0.031686,9.419221,4.888044,1.554438,-0.601124,0.683748,0.243064,91.067315,179.156764,167.899451,0.709124,-0.697123,-0.068608,-0.080345,653.277466,94307.109375,0.549553,-0.277115,1.813416,1.513977,1.279708,30.500000,36.178303,0,4.740000,0,0,0, 202
2487, 101,141041,141040,1,1,-0.172312,0.088693,9.817472,-0.013436,0.014849,0.018365,8.938695,6.329622,0.112860,-0.504796,-0.779502,-0.525914,90.638810,179.210845,167.331083,0.706146,-0.699385,-0.072712,-0.083261,653.233398,94309.601562,0.133862,-0.339160,1.816284,1.469910,1.369006,30.625000,36.210018,0,4.740000,0,0,0, 202
2488, 101,143197,143176,1,1,-0.150436,0.091185,9.814876,-0.008438,-0.004353,0.015447,10.380273,3.926993,1.554438,-0.418803,-0.899869,-0.363753,90.739548,179.311440,167.153430,0.706531,-0.698754,-0.074090,-0.084067,653.342102,94309.125000,1.081101,0.285372,1.816284,1.578613,1.449347,30.625000,36.237206,0,4.740000,0,0,0, 202
2489, 101,145411,145378,1,1,-0.166089,0.081490,9.813710,-0.003896,-0.008389,0.014450,9.419221,4.407518,2.034964,-0.267212,0.653971,-1.027268,90.731174,179.185478,166.958975,0.706416,-0.698593,-0.074757,-0.085769,653.658020,94305.578125,0.663220,0.106931,1.894531,1.894531,1.718028,30.500000,36.264393,0,4.740000,0,0,0, 202
2490, 101,147499,147481,1,1,-0.145914,0.095660,9.803576,0.033827,-0.001893,0.004070,8.458169,4.888044,1.554438,-0.725570,0.490495,0.216682,90.751398,179.101234,166.686218,0.706344,-0.698287,-0.076976,-0.086873,653.226868,94310.187500,-0.594696,-0.312211,1.993591,1.463379,1.539869,30.625000,36.291576,0,4.740000,0,0,0, 202
2491, 101,149591,149590,1,1,-0.150550,0.097832,9.806644,-0.017065,-0.003042,0.007273,9.899747,4.407518,2.034964,-0.173687,-0.290495,0.060151,90.780994,179.380206,166.325160,0.706384,-0.697725,-0.079783,-0.088525,653.536011,94309.539062,-0.341241,-0.091147,2.121826,1.772522,1.875162,30.750000,36.327824,0,4.740000,0,0,0, 202
2492, 101,151770,151761,1,1,-0.189332,0.138046,9.808288,-0.138049,0.060850,0.008926,9.899747,3.926993,1.554438,-0.239646,-0.270636,-0.171011,90.688349,179.921089,166.398353,0.706279,-0.697959,-0.082743,-0.084716,653.559937,94311.093750,-0.256091,-0.099744,2.151855,1.796448,1.889590,30.750000,36.355011,0,4.740000,0,0,0, 202
2493, 101,153864,153860,1,1,-0.198552,0.136625,9.809443,-0.120984,0.047852,0.010541,7.977643,8.732251,5.879170,0.007015,-0.416230,0.216238,90.770127,179.768680,166.313863,0.707641,-0.696398,-0.078196,-0.090323,653.865540,94305.671875,-0.123041,-0.073425,2.207336,2.102051,2.058088,30.625000,36.373135,0,4.740000,0,0,0, 202
2494, 101,155958,155925,1,1,-0.146467,0.087893,9.797538,-0.032576,-0.021499,-0.002051,9.419221,3.926993,1.554438,-0.353829,-0.473264,-0.355819,90.826462,179.478711,166.412136,0.706802,-0.697435,-0.079827,-0.087421,653.402710,94310.117188,0.465515,-0.061496,2.207336,1.639221,1.604969,30.750000,36.409382,0,4.740000,0,0,0, 202
2495, 101,158061,158038,1,1,-0.134829,0.065664,9.809226,0.019379,-0.031951,0.009301,9.419221,4.407518,0.593386,-0.214466,-0.249015,0.003974,90.744425,179.211501,166.408680,0.705152,-0.699090,-0.079012,-0.088268,653.487549,94305.554688,-0.275566,0.031642,2.207336,1.724060,1.701382,30.625000,36.436565,0,4.740000,0,0,0, 202
2496, 101,160171,160154,1,1,-0.144341,0.106409,9.837163,0.019411,0.028327,0.037737,9.899747,4.407518,1.554438,-0.437720,0.552168,-0.144033,90.638885,179.220230,166.068345,0.706178,-0.697548,-0.080974,-0.090458,653.285217,94309.140625,-0.313747,-0.176164,2.207336,1.521729,1.612888,30.750000,36.463749,0,4.740000,0,0,0, 202
2497, 101,162286,162271,1,1,-0.145153,0.083767,9.801164,-0.007084,-0.033903,0.001535,10.380273,3.926993,1.554438,-0.100754,-0.306332,-0.071661,90.879492,179.337531,165.919720,0.706632,-0.696862,-0.081909,-0.091353,653.437256,94309.992188,0.385191,0.173047,2.207336,1.673767,1.624256,30.750000,36.472813,0,4.740000,0,0,0, 202
2498, 101,164408,164380,1,1,-0.169638,0.072931,9.814295,-0.021176,-0.054642,0.014857,9.899747,2.965941,2.515490,0.200800,-1.104217,-0.057865,90.975907,179.269079,165.709064,0.705157,-0.698015,-0.082246,-0.093616,653.274170,94309.992188,0.246397,0.049167,2.207336,1.510681,1.471341,30.750000,36.472813,0,4.740000,0,0,0, 202
2499, 101,166536,166506,1,1,-0.153254,0.089901,9.820304,-0.000451,0.004917,0.020910,10.380273,5.368570,2.034964,-0.487994,-0.331827,-0.294980,90.699462,179.264913,165.768172,0.705357,-0.697915,-0.082528,-0.092599,653.287659,94312.117188,-0.144162,0.024470,2.207336,1.524170,1.556247,30.750000,36.468281,0,4.740000,0,0,0, 202
