b'echo: D dec: 68 
68\r
dumping data to serial\r
index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired checksum2\r
775, 101,1226543,1226537,1,1,0.093422,-0.284443,9.935539,0.015120,0.007869,0.139034,2.999541,1.663616,13.620144,-0.154675,0.159781,0.462999,89.968447,178.186904,71.359665,0.403716,-0.421038,-0.568019,-0.580598,683.779419,93872.093750,0.162879,0.152165,4.568176,3.094971,3.011822,24.250000,29.246101,0,0.000000,0, 202
776, 101,1228675,1228650,1,1,0.105694,-0.308661,9.917799,-0.012020,-0.021358,0.122134,2.519016,1.663616,13.620144,-0.576864,0.294035,0.052763,90.123301,178.185278,71.098021,0.402401,-0.419738,-0.568106,-0.582365,683.722168,93869.164062,-0.707111,-0.209513,4.568176,3.037720,3.094615,24.125000,29.236877,0,0.000000,0, 202
777, 101,1230818,1230817,1,1,0.131537,-0.254671,9.935556,0.041935,-0.109113,0.138003,2.999541,1.663616,13.620144,-0.591042,1.630039,-0.907560,90.397089,178.122126,70.751587,0.400359,-0.418274,-0.571420,-0.581582,683.617126,93874.171875,-0.426549,-0.075085,4.568176,2.932678,2.984247,24.125000,29.236877,0,0.000000,0, 202
778, 101,1233008,1232979,1,1,0.140758,-0.253075,9.954184,-0.002113,-0.064122,0.157188,3.480067,0.222038,14.100669,0.340170,0.524436,0.833609,90.083331,178.370431,70.787643,0.401617,-0.417415,-0.570121,-0.582607,683.882690,93868.203125,-0.372720,-0.182523,4.568176,3.198242,3.169749,24.125000,29.232265,0,0.000000,0, 202
779, 101,1235087,1235054,1,1,0.127019,-0.296910,9.923105,-0.017096,0.021614,0.127320,3.960593,1.663616,13.139618,-0.543276,-0.482268,-0.347246,89.741453,178.239483,70.956103,0.400557,-0.420101,-0.570763,-0.580774,683.720947,93875.132812,0.303214,0.020987,4.568176,3.036499,3.076478,24.125000,29.241489,0,0.000000,0, 202
780, 101,1237171,1237132,1,1,0.074209,-0.287042,9.930001,0.019717,0.053912,0.133260,3.960593,2.624667,13.139618,0.431932,-1.190516,0.087012,89.823736,178.181426,70.987570,0.400723,-0.420258,-0.570018,-0.581278,683.401611,93878.171875,-0.307468,-0.080546,4.568176,2.717163,2.900797,24.250000,29.236877,0,0.000000,0, 202
781, 101,1239259,1239218,1,1,0.117570,-0.296103,9.931997,-0.005294,-0.007939,0.136101,3.960593,1.183090,15.061721,-0.695521,0.094933,-0.876703,89.964048,178.195087,70.893887,0.400540,-0.419514,-0.569808,-0.582147,683.601074,93876.093750,-0.127888,-0.109713,4.568176,2.916626,2.927440,24.125000,29.246101,0,0.000000,0, 202
782, 101,1241431,1241408,1,1,0.097406,-0.310041,9.915306,-0.009959,-0.004694,0.119624,2.999541,2.624667,14.100669,0.124397,0.466700,0.276301,90.085441,178.181180,70.777876,0.400613,-0.418302,-0.569455,-0.583313,683.704285,93873.093750,0.163067,-0.108224,4.568176,3.019836,3.005399,24.250000,29.246101,0,0.000000,0, 202
783, 101,1243520,1243492,1,1,0.093705,-0.291246,9.922862,0.005690,0.015746,0.126563,4.441119,1.663616,13.620144,-0.169441,0.128064,-0.287161,89.968946,178.202135,70.223463,0.397471,-0.415841,-0.572142,-0.584590,683.326294,93878.093750,0.013661,-0.403822,4.568176,2.641846,2.720358,24.125000,29.246101,0,0.000000,0, 202
784, 101,1245617,1245583,1,1,0.084995,-0.262086,9.939626,0.043325,0.006948,0.142347,2.999541,2.624667,13.139618,-0.762656,1.699375,-0.738563,90.007686,178.163258,70.309694,0.397853,-0.416331,-0.571491,-0.584619,683.461792,93878.093750,-0.081303,0.027055,4.568176,2.777344,2.779570,24.125000,29.246101,0,0.000000,0, 202
785, 101,1247718,1247675,1,1,0.121363,-0.290136,9.926962,0.010202,-0.029615,0.123178,3.480067,1.663616,13.620144,-0.301119,0.580395,-1.033595,90.108316,178.227516,70.371214,0.398860,-0.415967,-0.570987,-0.584684,683.688965,93871.054688,0.342137,0.060976,4.568176,3.004517,2.833339,24.000000,29.250713,0,0.000000,0, 202
786, 101,1249817,1249815,1,1,0.078307,-0.288336,9.935952,0.032771,0.026694,0.139354,3.480067,2.144141,14.100669,0.005037,-0.674769,-0.243799,89.981131,178.094013,70.310111,0.397405,-0.416770,-0.571373,-0.584726,683.477417,93878.015625,0.220231,-0.022466,4.568176,2.792969,2.804225,24.250000,29.255325,0,0.000000,0, 202
787, 101,1251923,1251915,1,1,0.105517,-0.278412,9.936048,-0.001625,-0.019890,0.139487,4.441119,0.702564,14.100669,-0.377996,-0.350303,-0.123296,90.078249,178.293373,70.458722,0.399532,-0.416179,-0.571062,-0.584000,683.638184,93873.015625,0.184488,0.043552,4.568176,2.953735,2.875471,24.125000,29.255325,0,0.000000,0, 202
788, 101,1254035,1254015,1,1,0.093661,-0.297167,9.917317,0.003668,0.011519,0.121203,3.960593,1.183090,14.100669,-0.621927,0.379391,-0.732245,90.008745,178.180893,70.108846,0.396922,-0.415237,-0.572278,-0.585260,683.768921,93870.054688,0.457330,-0.022470,4.568176,3.084473,2.896170,24.125000,29.250713,0,0.000000,0, 202
789, 101,1256155,1256119,1,1,0.106716,-0.291607,9.932511,-0.009533,0.006093,0.136358,3.960593,0.702564,14.100669,-0.072752,-0.861365,-0.292689,89.962751,178.264317,69.967269,0.396458,-0.414272,-0.573327,-0.585231,683.681580,93877.937500,-0.098328,0.234864,4.568176,2.997131,3.081710,24.250000,29.264551,0,0.000000,0, 202
790, 101,1258357,1258328,1,1,-2.086501,-3.723111,96.873436,-2.252150,5.187530,87.001350,22.701101,-46.388973,44.854321,-10.713295,-11.580276,-3.673576,88.698701,179.529569,74.835015,0.422409,-0.436778,-0.566197,-0.556970,648.471069,94819.312500,-77.988663,-0.175719,4.568176,-32.213379,-0.753383,24.125000,29.255325,0,0.000000,0, 202
791, 101,1259232,1259355,1,1,-10.675592,4.895598,0.317013,11.215623,-0.484059,-6.335291,-9.974657,8.871503,4.490152,-341.714337,-479.200881,-312.470144,132.676124,15.951748,-165.136721,0.177432,0.062103,0.906653,-0.377680,701.223389,93673.539062,-7.988741,8.202330,27.703186,20.538940,16.991520,24.000000,29.190756,2,0.000000,0, 202
792, 101,1259518,1259494,1,1,-12.553899,5.507425,-2.130761,6.919082,-9.495854,-2.423515,-5.649924,7.910451,-0.315107,-290.788720,-180.528580,22.238447,175.911932,45.220753,174.516989,0.382203,-0.057823,0.920841,-0.051266,701.119568,93679.492188,-6.968598,7.078557,27.703186,20.435120,17.304575,24.000000,29.195368,3,0.000000,0, 202
793, 101,1259661,1259581,1,1,-9.956595,6.112192,-3.498987,4.788784,-11.030533,-7.768640,-15.260441,12.235185,-1.276159,-224.701899,5.428053,295.028710,21.815156,136.013477,0.723897,0.366616,0.076615,0.910011,0.177775,701.068176,93678.695312,-5.724895,6.878598,27.703186,20.383728,17.888613,24.000000,29.172308,3,0.000000,0, 202
794, 101,1259833,1259816,1,1,-13.194396,0.088567,-0.238507,3.389769,12.698639,-10.988792,-9.013605,1.183090,4.490152,-418.841516,115.251137,487.559339,118.559475,117.211469,53.731507,-0.094223,0.596546,0.186623,0.774872,700.430176,93694.734375,-3.575130,3.710204,27.703186,19.745728,18.315443,24.000000,29.167696,3,0.000000,0, 202
795, 101,1259985,1259929,1,1,-13.230170,-1.170985,0.011378,5.013050,8.726516,-1.133475,-5.169398,5.027297,1.606997,-496.115490,56.963723,404.001209,84.106786,62.284481,139.029607,-0.102095,0.560354,-0.402650,0.716556,700.261169,93690.890625,-3.175243,4.283927,27.703186,19.576721,18.128355,24.000000,29.149246,3,0.000000,0, 202
796, 101,1260168,1260153,1,1,-16.209568,7.216615,-5.105793,13.952333,-11.077861,-4.952067,-18.143597,5.988348,-5.120366,-248.255930,-35.451134,636.869351,170.890486,23.715380,-165.846268,-0.212847,-0.103998,-0.970149,0.051890,699.691284,93695.695312,-2.991545,3.888502,27.703186,19.006836,18.535088,24.000000,29.172308,3,0.000000,0, 202
797, 101,1260325,1260268,1,1,-14.163573,1.214398,-5.782494,-4.936691,-2.283866,-24.151325,-1.805717,-1.700066,-1.276159,-144.160076,71.518583,875.033238,5.811019,147.807247,103.775456,-0.132584,-0.763660,-0.581188,-0.247923,699.372864,93704.851562,-2.957551,2.815326,27.703186,18.688416,18.301027,24.000000,29.153858,3,0.000000,0, 202
798, 101,1260647,1260641,1,1,4.869752,-6.717084,0.680785,-5.269257,6.405447,-10.509776,15.012688,-8.427427,6.892781,22.445159,49.873748,846.424199,174.360919,46.036414,-126.465775,0.369090,0.396832,0.829425,0.135468,698.584656,93714.773438,-2.765417,1.358492,27.703186,17.900208,18.413210,24.000000,29.163084,3,0.000000,0, 202
799, 101,1260731,1260641,1,1,4.869752,-6.717084,0.680785,-5.269257,6.405447,-10.509776,15.012688,-8.427427,6.892781,22.445159,49.873748,846.424199,174.360919,46.036414,-126.465775,0.369090,0.396832,0.829425,0.135468,698.584656,93714.773438,-2.765417,1.358492,27.703186,17.900208,18.413210,24.000000,29.163084,3,0.000000,0, 202
800, 101,1260827,1260800,1,1,12.841765,-0.646379,2.806154,12.288314,-4.708227,-9.618869,8.765852,8.871503,5.931729,40.252026,-143.262617,812.135993,158.194831,32.264058,9.938881,0.157375,0.944291,-0.029356,0.287550,698.197510,93719.929688,-2.951516,1.344986,27.703186,17.513062,18.167694,24.000000,29.144634,3,0.000000,0, 202
801, 101,1260948,1260927,1,1,4.145659,2.647606,-3.256952,3.717366,-0.916800,-14.289287,-10.455183,-7.946902,-8.964572,308.596116,-378.470672,120.996063,25.928639,-172.352201,-164.909235,-0.213373,0.965886,-0.112847,-0.093821,697.581970,93732.890625,-3.190654,1.009012,27.703186,16.897522,18.052223,24.000000,29.149246,3,0.000000,0, 202
802, 101,1261048,1261031,1,1,-11.568804,-5.393750,-10.321594,0.199895,-13.811773,-18.670050,-15.260441,4.546771,0.165419,198.544447,-453.706244,-257.591377,54.307309,-131.801901,-176.740516,-0.406099,0.817204,0.163171,-0.375015,696.348816,93763.085938,-4.187920,0.624054,27.703186,15.664368,17.835146,24.000000,29.126186,3,0.000000,0, 202
803, 101,1261185,1261159,1,1,-12.196357,3.983542,-5.110551,-0.107122,0.380693,-23.606110,-2.766768,7.910451,1.126471,39.714476,-120.679812,-191.133965,60.086007,-116.240298,163.872781,-0.485058,0.690715,0.364909,-0.393030,695.810669,93750.851562,-5.012903,0.206502,27.703186,15.126221,17.588881,24.000000,29.153858,3,0.000000,0, 202
804, 101,1261293,1261246,1,1,-6.010608,3.164854,-2.679823,-1.189703,0.834709,-16.957327,2.038490,4.066245,0.645945,72.294069,96.024748,91.786602,73.841817,-123.558272,-176.511650,-0.517554,0.712754,0.262487,-0.393980,694.982239,93767.851562,-6.608326,-1.756535,27.703186,14.297791,17.606052,24.000000,29.153858,3,0.000000,0, 202
805, 101,1261439,1261436,1,1,7.433887,2.545632,-12.251818,8.749022,2.740028,-21.105726,13.090584,-2.661117,-10.406150,78.493224,162.916158,82.343258,72.202278,-160.794292,-148.390450,-0.522283,0.793310,-0.122402,-0.287919,693.534851,93778.812500,-9.364393,-1.714982,27.703186,12.850403,16.799068,24.000000,29.158472,4,0.000000,1, 202
806, 101,1261676,1261666,1,1,0.522255,-1.733045,-13.024029,4.460283,-2.064100,-21.997183,-1.325191,-2.661117,-6.081418,42.508208,-88.844539,63.404537,83.515892,-167.494543,-128.618814,-0.561360,0.699671,-0.256095,-0.360209,692.554016,93784.085938,-10.241390,-3.279016,27.703186,11.869568,15.869091,24.000000,29.126186,4,0.000000,1, 202
807, 101,1261791,1261666,1,1,-1.967500,-2.626457,-9.628992,4.460283,-2.064100,-21.997183,1.557964,-1.219540,-0.315107,4.695957,-79.935247,37.393503,83.515892,-167.494543,-128.618814,-0.561360,0.699671,-0.256095,-0.360209,692.003723,93794.156250,-9.397854,-3.279016,27.703186,11.319275,15.869091,24.000000,29.116961,5,0.000000,1, 202
808, 101,1261938,1261923,1,1,-2.598384,-1.026038,-8.506559,2.919886,-2.622297,-17.848591,-0.364140,0.702564,-4.159314,-45.520287,-15.360622,-2.961611,90.859261,-156.393300,-122.506287,-0.542342,0.672365,-0.202618,-0.461232,691.437561,93800.968750,-8.686411,-3.548305,27.703186,10.753113,14.739156,24.000000,29.140022,5,0.000000,1, 202
809, 101,1262063,1262039,1,1,-3.509336,-0.238430,-9.672947,2.357546,-4.294055,-18.853142,1.077438,3.105193,-5.600892,-61.963073,52.358809,-26.879190,81.193867,-154.235480,-129.553703,-0.501732,0.731446,-0.184183,-0.423472,691.089478,93799.156250,-7.652900,-3.852349,27.703186,10.405029,14.345144,24.000000,29.116961,5,0.000000,1, 202
810, 101,1262225,1262182,1,1,4.012817,1.229171,-7.817278,2.548232,-2.885227,-18.852795,7.324274,3.585718,-3.198262,-10.376400,89.303193,-91.607870,64.432583,-161.951189,-144.191318,-0.460221,0.820811,-0.177306,-0.288146,690.611328,93800.890625,-5.960581,-4.068585,27.703186,9.926880,13.962488,24.000000,29.149246,5,0.000000,1, 202
811, 101,1262358,1262228,1,1,4.012817,1.229171,-7.817278,4.741383,-0.447393,-17.287155,7.324274,3.585718,-3.198262,-10.376400,89.303193,-91.607870,61.895113,-164.834403,-148.761957,-0.460462,0.837016,-0.163537,-0.246240,690.611328,93800.890625,-5.960581,-4.859611,27.703186,9.926880,13.791779,24.000000,29.149246,5,0.000000,1, 202
812, 101,1262528,1262511,1,1,4.266654,0.417129,-8.094485,6.897351,-2.172497,-15.422906,5.402171,1.663616,-6.081418,-27.541438,-82.010512,-113.227618,59.692507,-158.081682,-172.623592,-0.476979,0.855868,0.039639,-0.195982,689.781799,93817.156250,-4.713060,-5.671431,27.703186,9.097351,12.771196,24.000000,29.116961,5,0.000000,1, 202
813, 101,1262677,1262621,1,1,2.443427,0.693259,-8.590885,6.897666,-3.091402,-14.609295,2.999541,4.066245,-3.198262,-45.249720,-117.433218,-131.615696,54.204395,-145.967071,171.054534,-0.454623,0.838234,0.199300,-0.225746,689.052002,93832.234375,-4.588411,-4.282728,27.703186,8.367554,12.319078,24.000000,29.107737,5,0.000000,1, 202
814, 101,1262934,1262899,1,1,-0.625914,3.138602,-8.838699,7.827230,-1.354584,-14.827407,4.441119,0.702564,-7.042469,36.589778,-21.145257,-118.722416,45.866243,-132.694183,130.893868,-0.478182,0.702353,0.492736,-0.187761,687.285400,93859.117188,-4.991918,-4.367454,27.703186,6.600952,11.408686,24.000000,29.121574,5,0.000000,1, 202
815, 101,1263082,1262940,1,1,-0.058360,-0.092735,-10.791345,8.252430,-4.521422,-15.084867,2.038490,-3.141643,-5.600892,101.660017,-4.212622,-118.315405,49.554194,-129.543198,129.048037,-0.508709,0.664645,0.514545,-0.186293,686.462280,93863.960938,-6.456951,-4.946908,27.703186,5.777832,11.238006,24.000000,29.140022,5,0.000000,1, 202
816, 101,1263263,1263243,1,1,1.396970,-4.592342,-9.423058,5.556626,-7.068310,-15.368589,4.921645,-2.661117,-5.120366,-45.474877,53.634163,-26.998527,64.855351,-129.917643,130.236148,-0.591055,0.598247,0.527663,-0.119693,685.356812,93870.156250,-7.986503,-5.034482,27.703186,4.672363,9.763742,24.000000,29.116961,5,0.000000,1, 202
817, 101,1263500,1263482,1,1,2.581655,-0.707030,-9.853712,5.208553,-6.932230,-15.193184,3.960593,1.183090,-4.159314,-65.836494,-14.959028,-128.779747,55.614761,-147.645809,103.676814,-0.504540,0.587630,0.627081,0.083065,683.850403,93888.039062,-8.790319,-5.553959,27.703186,3.165955,8.669643,24.000000,29.130798,5,0.000000,1, 202
818, 101,1263587,1263586,1,1,1.057215,-0.066712,-10.824458,5.006866,-7.014925,-16.435242,64.506851,-43.025291,42.451694,-37.661117,-50.380681,-193.360483,49.548846,-151.231371,81.004254,-0.435141,0.492058,0.736368,0.162150,683.599426,93881.226562,-7.662121,-5.710119,27.703186,2.914978,8.146492,24.000000,29.107737,5,0.000000,1, 202
819, 101,1263678,1263586,1,1,1.057215,-0.066712,-10.824458,5.006866,-7.014925,-16.435242,64.506851,-43.025291,42.451694,-37.661117,-50.380681,-193.360483,49.548846,-151.231371,81.004254,-0.435141,0.492058,0.736368,0.162150,683.599426,93881.226562,-7.662121,-5.710119,27.703186,2.914978,8.146492,24.000000,29.107737,5,0.000000,1, 202
820, 101,1263807,1263763,1,1,-2.041111,-0.604267,9.357059,-4.934425,4.031942,-15.971758,2.038490,0.702564,12.659092,385.874023,-366.624091,-351.699063,117.138250,-35.599988,157.523410,-0.352603,-0.001979,0.827913,-0.436151,682.998596,93888.226562,-6.312050,-5.789345,27.703186,2.314148,7.639811,24.000000,29.107737,5,0.000000,1, 202
821, 101,1263910,1263810,1,1,-2.041111,-0.604267,9.357059,-0.340408,4.185933,-18.429321,2.038490,0.702564,12.659092,385.874023,-366.624091,-351.699063,110.729046,-13.794201,139.651291,-0.287338,-0.217643,0.790254,-0.495547,682.998596,93888.226562,-6.312050,-6.468097,27.703186,2.314148,7.393781,24.000000,29.107737,5,0.000000,1, 202
822, 101,1264122,1264101,1,1,3.646686,-0.376103,-4.422769,4.668328,-0.729208,-13.068358,9.246378,2.144141,-26.744028,-174.453932,-328.021802,-182.299962,30.294140,-147.639347,-132.105325,0.120167,-0.876779,0.309730,0.347685,682.572388,93889.148438,-4.779805,-5.683701,27.703186,1.887939,6.151118,23.875000,29.116961,5,0.000000,1, 202
823, 101,1264228,1264203,1,1,1.024343,-0.130592,-6.024158,4.208778,-2.570792,-13.411267,-0.844666,-2.661117,5.451203,23.726627,-128.221215,30.492130,44.037949,-142.085119,-121.220982,0.161148,-0.823709,0.324151,0.436418,682.463745,93890.304688,-4.156435,-5.570570,27.703186,1.779297,5.753680,23.875000,29.098513,5,0.000000,1, 202
824, 101,1264364,1264340,1,1,0.075695,-6.530598,-2.900088,6.283908,-2.774516,-7.831351,-4.208346,0.222038,3.529100,100.369965,-16.339682,-48.964943,54.691582,-152.481405,-122.062324,0.288031,-0.807731,0.322278,0.400931,682.393799,93890.078125,-3.624945,-5.426449,27.703186,1.709351,5.386014,23.875000,29.126186,5,0.000000,1, 202
825, 101,1264482,1264437,1,1,-5.088938,-12.098506,-4.739704,2.905399,-12.819482,-5.115333,1.557964,1.183090,4.009626,1.839789,19.235566,-335.748030,53.520208,-153.873616,-153.205487,0.379907,-0.869703,0.102532,0.297951,682.261414,93893.226562,-3.082428,-6.140481,27.703186,1.576965,4.891252,23.875000,29.107737,5,0.000000,1, 202
826, 101,1264634,1264632,1,1,-3.463604,-7.429970,-3.546562,1.173344,-8.722026,-8.275012,8.765852,-11.310583,-1.276159,18.628518,105.081716,255.388314,57.544897,-169.853978,-151.108441,0.444953,-0.856118,0.176592,0.194662,682.232300,93890.375000,-2.139065,-5.493823,27.703186,1.547852,4.447176,23.875000,29.089289,5,0.000000,1, 202
827, 101,1264756,1264632,1,1,-3.463604,-7.429970,-3.546562,1.173344,-8.722026,-8.275012,8.765852,-11.310583,-1.276159,18.628518,105.081716,255.388314,57.544897,-169.853978,-151.108441,0.444953,-0.856118,0.176592,0.194662,682.232300,93890.375000,-2.139065,-5.493823,27.703186,1.547852,4.447176,23.875000,29.089289,5,0.000000,1, 202
828, 101,1264913,1264900,1,1,8.173380,-3.695652,-0.288733,4.092388,5.554543,-15.540752,11.168481,-3.141643,4.009626,-23.720786,24.777800,83.595129,40.659297,-169.376069,-92.937120,0.191005,-0.699069,0.619757,0.301198,682.114563,93896.375000,-1.575864,-5.528388,27.703186,1.430115,3.735505,23.875000,29.089289,5,0.000000,1, 202
829, 101,1265048,1265020,1,1,8.771670,-3.648163,-0.264975,4.832736,5.724844,-15.648421,11.168481,-6.505324,4.970677,-4.141445,7.954062,-45.405865,39.698654,-168.996707,-98.268561,0.196596,-0.729339,0.587963,0.289336,682.163086,93889.562500,-1.211306,-4.112094,27.703186,1.478638,3.632553,23.875000,29.066227,5,0.000000,1, 202
830, 101,1265291,1265271,1,1,3.167676,-8.891462,0.044773,8.607139,-0.925975,-6.038817,4.921645,-7.466376,4.009626,-2.072954,0.776750,-103.543373,39.122958,-169.405207,-131.393688,0.268039,-0.867833,0.357981,0.216498,682.147888,93892.335938,-0.747641,-3.644729,27.703186,1.463440,3.260237,23.875000,29.093901,5,0.000000,1, 202
831, 101,1265429,1265380,1,1,1.877228,-9.570136,0.022581,7.918213,-2.273831,-4.581460,6.363223,-7.946902,5.451203,-1.543164,0.638921,-38.078076,38.963289,-169.334883,-135.344542,0.273880,-0.880067,0.327933,0.207198,682.240417,93887.523438,-0.592263,-3.418620,27.703186,1.555969,3.105304,24.000000,29.070839,5,0.000000,1, 202
832, 101,1265600,1265592,1,1,3.042947,-9.450974,-0.031767,8.993690,-1.162592,-5.758305,5.882697,-9.388479,4.490152,1.089218,-0.303798,32.908425,38.956657,-169.480626,-130.816810,0.265964,-0.866367,0.362884,0.216765,681.978638,93895.296875,-0.401235,-3.530703,27.703186,1.294189,2.732040,24.000000,29.098513,5,0.000000,1, 202
833, 101,1265744,1265729,1,1,3.502155,-9.253595,-0.019482,9.333338,-0.450693,-6.548282,7.324274,-7.466376,4.490152,0.876862,-0.013699,27.043004,39.032212,-169.569418,-127.232422,0.259962,-0.854368,0.389913,0.224593,682.068909,93889.523438,-0.362705,-2.805338,27.703186,1.384460,2.665751,24.000000,29.070839,5,0.000000,1, 202
834, 101,1265920,1265917,1,1,4.706204,-8.729871,0.046582,9.726482,1.030651,-8.159515,7.324274,-7.466376,4.490152,0.454104,-0.314467,32.181789,39.102112,-169.585210,-121.934900,0.249881,-0.835272,0.428882,0.236517,682.148682,93891.265625,-0.269163,-2.989391,27.703186,1.464233,2.423775,24.000000,29.103125,5,0.000000,1, 202
835, 101,1266073,1266061,1,1,4.766766,-8.681780,0.035855,9.724755,1.184082,-8.343701,7.804800,-6.985850,4.490152,-0.654198,-0.022240,6.826616,39.056804,-169.506526,-121.000080,0.247279,-0.831905,0.435548,0.238926,682.161499,93890.523438,-0.187278,-2.282018,27.703186,1.477051,2.360509,24.000000,29.070839,5,0.000000,1, 202
836, 101,1266308,1266303,1,1,4.816029,-8.668702,0.016286,9.739561,1.266544,-8.430743,8.285326,-6.505324,4.490152,-0.316034,-1.232241,-0.458826,39.247370,-169.351822,-120.556554,0.247069,-0.829924,0.437914,0.241689,682.156677,93891.304688,0.003397,-1.959177,27.703186,1.472229,2.207565,24.000000,29.098513,5,0.000000,1, 202
837, 101,1266395,1266303,1,1,4.816029,-8.668702,0.016286,9.739561,1.266544,-8.430743,8.285326,-6.505324,4.490152,-0.316034,-1.232241,-0.458826,39.247370,-169.351822,-120.556554,0.247069,-0.829924,0.437914,0.241689,682.156677,93891.304688,0.003397,-1.959177,27.703186,1.472229,2.207565,24.000000,29.098513,5,0.000000,1, 202
838, 101,1266600,1266582,1,1,4.794268,-8.688398,0.032178,9.740169,1.208539,-8.337152,7.324274,-7.466376,4.490152,0.383595,-0.666873,-0.729716,39.369548,-169.358693,-120.998222,0.248914,-0.831336,0.434476,0.241151,682.183594,93891.523438,0.037331,-1.675075,27.703186,1.499146,2.087476,24.000000,29.070839,5,0.000000,1, 202
839, 101,1266686,1266684,1,1,4.790294,-8.683495,0.022455,9.734234,1.201808,-8.334422,7.804800,-7.466376,4.970677,0.032297,-0.950436,-0.317718,39.453618,-169.312781,-121.014232,0.249362,-0.831249,0.434048,0.241755,682.288147,93886.671875,0.110166,-1.542835,27.703186,1.603699,2.043497,24.000000,29.052389,5,0.000000,1, 202
840, 101,1266781,1266684,1,1,4.790294,-8.683495,0.022455,9.734234,1.201808,-8.334422,7.804800,-7.466376,4.970677,0.032297,-0.950436,-0.317718,39.453618,-169.312781,-121.014232,0.249362,-0.831249,0.434048,0.241755,682.288147,93886.671875,0.110166,-1.542835,27.703186,1.603699,2.043497,24.000000,29.052389,5,0.000000,1, 202
841, 101,1266909,1266909,1,1,4.795889,-8.679581,0.021002,9.735394,1.163500,-8.316250,7.804800,-7.946902,4.490152,0.503334,-0.338156,-0.407520,39.466448,-169.407570,-121.273123,0.250404,-0.832126,0.432420,0.240577,682.263611,93889.484375,0.189081,-1.764981,27.703186,1.579163,1.941358,24.000000,29.075451,5,0.000000,1, 202
842, 101,1268000,1267996,1,1,4.777665,-8.668599,0.021521,9.711584,1.158792,-8.279984,7.804800,-7.946902,4.490152,0.705429,-0.195339,-0.256985,39.489319,-169.273630,-121.391163,0.250249,-0.832625,0.431121,0.241342,682.186951,93891.187500,-0.474817,-0.215506,27.703186,1.502502,1.562315,24.000000,29.112349,6,0.000000,1, 202
843, 101,1269099,1269077,1,1,4.787304,-8.684848,0.029480,9.721647,1.184065,-8.241096,7.324274,-8.907953,4.490152,-0.506935,-0.106444,0.476795,39.514171,-169.078013,-121.465639,0.249757,-0.832999,0.429953,0.242641,682.207336,93889.304688,-0.592187,0.029788,27.703186,1.522888,1.573406,24.000000,29.098513,6,0.000000,1, 202
844, 101,1270209,1270196,1,1,4.802812,-8.683763,0.013558,9.719023,1.228954,-8.218222,6.843748,-6.985850,3.529100,-0.037032,-0.396180,-0.191861,39.822110,-168.690796,-121.421502,0.250257,-0.832451,0.428470,0.246596,682.144775,93893.304688,-0.301224,-0.613003,27.703186,1.460327,1.491780,24.000000,29.098513,6,0.000000,1, 202
845, 101,1271322,1271305,1,1,4.784285,-8.670517,0.033176,9.684942,1.235506,-8.144569,7.324274,-7.466376,4.009626,-0.280021,-0.155102,-0.263397,39.911995,-168.464949,-121.654999,0.250455,-0.833291,0.425905,0.247997,682.138123,93894.453125,-0.105335,-0.146530,27.703186,1.453674,1.495109,23.875000,29.080063,6,0.000000,1, 202
846, 101,1272514,1272496,1,1,4.793659,-8.695116,0.022889,9.689178,1.230051,-8.014509,7.804800,-7.466376,4.009626,-0.621174,0.148282,-0.889501,39.795605,-167.968149,-122.247778,0.248795,-0.836081,0.420352,0.249748,682.198914,93889.453125,-0.092852,0.055613,27.703186,1.514465,1.507298,24.000000,29.080063,6,0.000000,1, 202
847, 101,1273625,1273600,1,1,4.796876,-8.680169,0.026510,9.666173,1.308361,-8.009532,7.804800,-6.505324,5.451203,0.049010,0.187303,0.558218,39.990676,-167.592529,-121.999364,0.248085,-0.834997,0.420603,0.253626,682.318542,93885.492188,-0.582028,-0.053043,27.703186,1.634094,1.569695,24.000000,29.075451,6,0.000000,1, 202
848, 101,1274744,1274741,1,1,4.780515,-8.680567,0.036595,9.652088,1.292902,-7.964562,7.324274,-7.946902,4.009626,-0.180920,-0.045329,-0.187595,40.136568,-167.528694,-122.142825,0.249197,-0.835248,0.419041,0.254294,682.190918,93891.414062,0.110368,0.154260,27.703186,1.506470,1.538922,24.000000,29.084675,6,0.000000,1, 202
849, 101,1275863,1275829,1,1,4.792835,-8.674868,0.024662,9.648283,1.317384,-7.957001,7.324274,-7.466376,4.490152,-0.348604,0.023265,0.344265,40.133843,-167.321603,-122.163479,0.248347,-0.835465,0.418267,0.255683,682.118652,93890.375000,-0.477806,-0.634870,27.703186,1.434204,1.494002,23.875000,29.089289,6,0.000000,1, 202
850, 101,1276985,1276977,1,1,4.787710,-8.682888,0.026762,9.635324,1.343677,-7.885148,7.804800,-7.946902,4.490152,0.224942,-0.472809,0.406223,40.125251,-166.942691,-122.335505,0.247068,-0.836350,0.415876,0.257922,682.022827,93893.304688,-0.635982,0.011787,27.703186,1.338379,1.442850,23.875000,29.098513,6,0.000000,1, 202
