local time, checksum, BEAR uptime,FOX uptime,data age,FOX state, x accel, y accel, z accel, yaw rate, pitch rate, roll rate, pitch, yaw, rol, barometric altitude, absolute velocity, velocity x, velocity y, velocity z, vertical velocity, absolute acceleration,checksum,groundcommand
7-28-2023-9-34-17,101,23131,0,23131,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-17,101,23335,0,23335,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-17,101,23541,0,23541,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-18,101,23745,0,23745,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-18,101,23951,0,23951,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-18,101,24155,0,24155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-18,101,24361,0,24361,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-18,101,24565,0,24565,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-19,101,24771,0,24771,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-19,101,24975,0,24975,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-19,101,25181,0,25181,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-19,101,25385,0,25385,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-19,101,25591,0,25591,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-20,101,25795,0,25795,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-20,101,25998,0,25998,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-20,101,26204,0,26204,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-20,101,26408,0,26408,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-20,101,26613,0,26613,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-21,101,26817,0,26817,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-21,101,27024,0,27024,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-21,101,27228,0,27228,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-21,101,27434,0,27434,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-22,101,27638,0,27638,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-22,101,27844,0,27844,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-22,101,28048,0,28048,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-22,101,28254,0,28254,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-22,101,28458,0,28458,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-23,101,28664,0,28664,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-23,101,28868,0,28868,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-23,101,29074,0,29074,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-23,101,29278,0,29278,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-23,101,29482,0,29482,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-24,101,29686,0,29686,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-24,101,29890,0,29890,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-24,101,30096,0,30096,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-24,101,30300,0,30300,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-24,101,30506,0,30506,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-25,101,30710,0,30710,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-25,101,30916,0,30916,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-25,101,31120,0,31120,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-25,101,31326,0,31326,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-25,101,31530,0,31530,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-26,101,31736,0,31736,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-26,101,31940,0,31940,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-26,101,32146,0,32146,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-26,101,32350,0,32350,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-26,101,32553,0,32553,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-27,101,32759,0,32759,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-27,101,32963,0,32963,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-27,101,33168,0,33168,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-27,101,33372,0,33372,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-27,101,33579,0,33579,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-28,101,33783,0,33783,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-28,101,33989,0,33989,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-28,101,34193,0,34193,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-28,101,34399,0,34399,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-28,101,34603,0,34603,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-29,101,34809,0,34809,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-29,101,35013,0,35013,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-29,101,35219,0,35219,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-29,101,35423,0,35423,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-29,101,35629,0,35629,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-30,101,35833,0,35833,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-30,101,36037,0,36037,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-30,101,36241,0,36241,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-30,101,36445,0,36445,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-30,101,36651,0,36651,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-31,101,36855,0,36855,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-31,101,37061,0,37061,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-31,101,37265,0,37265,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-31,101,37471,0,37471,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-32,101,37675,0,37675,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-32,101,37881,0,37881,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-32,101,38085,0,38085,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-32,101,38291,0,38291,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-32,101,38495,0,38495,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-33,101,38701,0,38701,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-33,101,38905,0,38905,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-33,101,39108,0,39108,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-33,101,39314,0,39314,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-33,101,39518,0,39518,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-34,101,39723,0,39723,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-34,101,39927,0,39927,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-34,101,40134,0,40134,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-34,101,40338,0,40338,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-35,101,41245,0,41245,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-35,101,41449,0,41449,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-35,101,41655,0,41655,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-36,101,41859,0,41859,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-36,101,42063,0,42063,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-36,101,42267,0,42267,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-36,101,42471,0,42471,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-36,101,42677,0,42677,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-37,101,42881,0,42881,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-37,101,43087,0,43087,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-37,101,43291,0,43291,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-37,101,43497,0,43497,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-38,101,43701,0,43701,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-38,101,43907,0,43907,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-38,101,44111,0,44111,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-38,101,44317,0,44317,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-38,101,44521,0,44521,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-39,101,44727,0,44727,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-39,101,44931,0,44931,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-39,101,45134,0,45134,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-39,101,45340,0,45340,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-39,101,45544,0,45544,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-40,101,45749,0,45749,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-40,101,45953,0,45953,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-40,101,46159,0,46159,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-40,101,46363,0,46363,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-40,101,46569,0,46569,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-41,101,46773,0,46773,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-41,101,46979,0,46979,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-41,101,47183,0,47183,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-41,101,47389,0,47389,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-41,101,47593,0,47593,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-42,101,47799,0,47799,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-42,101,48003,0,48003,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-42,101,48209,0,48209,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,07-28-2023-9-34-42,101,48413,0,48413,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0,0,101,0
