index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, mag x, mag y, mag z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z,quatadj w, quatadj x, quatadj y, quatadj z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,abs imu accel,abs adxl accel, pad altitude, baro max alt, mag raw x, mag raw y, mag raw z, cov x, cov y, cov z, sats, status, met, filtered accel ,state,battstate,pyros fired,pyros cont,pyros state, checksum2
1105, 101,51606,51593,30679,0,0,-14.246447,-2.268989,2.782828,11.637552,-7.776976,-9.422321,-22.201111,-28.105816,17.261034,-14.590138,-1.570068,3.843793,7.596993,1.566711,-9.004349,85.300047,177.208561,-49.948371,-0.302210,0.295486,-0.673504,-0.606423,-0.302210,0.295486,-0.673504,-0.606423,4600.288086,80205.453125,-inf,-33.528175,2756.031250,2620.830078,2621.039062,23.000000,28.238234,14.691959,15.169443,1979.458008,2756.031250,-0.222011,-0.281058,0.172610,0.001319,0.039111,0.312025,0,1,0,-12.971302,4,0.290000,5,15,0,202
1106, 101,51661,51655,30734,0,0,-3.397846,2.123224,5.460542,0.831993,-3.483190,-4.052424,-21.777258,-28.061972,17.407190,1.354662,3.795925,6.289844,13.046065,-1.550715,-5.949169,85.003227,176.885043,-50.311023,-0.305218,0.296654,-0.674894,-0.602790,-0.305218,0.296654,-0.674894,-0.602790,4599.020508,80205.453125,-inf,-33.677498,2756.031250,2619.562500,2619.596924,23.000000,28.238234,6.772810,7.470361,1979.458008,2756.031250,-0.217773,-0.280620,0.174072,0.001372,0.040648,0.316169,0,1,0,-12.138195,4,0.290000,5,15,0,202
1107, 101,51716,51701,30789,0,0,6.255826,0.172158,7.507231,-3.007708,-1.009918,-3.265667,-21.952646,-27.974277,16.676411,8.539636,-1.316368,8.060956,16.739889,-3.054843,-2.551133,84.736126,176.426969,-50.470925,-0.308002,0.295836,-0.676952,-0.599460,-0.308002,0.295836,-0.676952,-0.599460,4597.394531,80205.453125,-inf,-33.294228,2756.031250,2617.936523,2618.655518,23.000000,28.238234,9.773613,11.816819,1979.458008,2756.031250,-0.222157,-0.277843,0.166764,0.001420,0.041664,0.316509,0,1,0,-10.725820,4,0.290000,5,15,0,202
1108, 101,51771,51767,30844,0,0,17.464897,-6.557009,9.193936,-5.345256,18.511795,-1.972388,-22.215727,-27.988894,17.071033,21.583641,-8.994380,9.750693,17.388968,-2.219140,0.336260,84.331533,175.728528,-50.508621,-0.311175,0.293381,-0.680571,-0.594913,-0.311175,0.293381,-0.680571,-0.594913,4597.394531,80205.453125,-inf,-33.285229,2756.031250,2617.936523,2617.242920,23.000000,28.238234,20.797728,25.334333,1979.458008,2756.031250,-0.222157,-0.279889,0.170710,0.001435,0.041997,0.316622,0,1,0,-9.740506,4,0.290000,5,15,0,202
1109, 101,51824,51810,30897,0,0,20.418289,-11.302581,7.740622,-4.131131,23.249924,-3.662030,-22.011106,-28.061972,17.290266,20.425238,-11.603182,7.558343,17.451430,-0.377875,2.630680,83.994900,175.246849,-50.430705,-0.312686,0.291234,-0.683602,-0.591692,-0.312686,0.291234,-0.683602,-0.591692,4597.394531,80205.453125,-inf,-32.211769,2756.031250,2617.936523,2616.564697,23.000000,28.238234,24.588047,24.676968,1979.458008,2756.031250,-0.220111,-0.280620,0.172903,0.001457,0.042341,0.315775,0,1,0,-7.411959,4,0.290000,5,15,0,202
1110, 101,51880,51877,30953,0,0,13.032515,-9.075795,6.402990,-0.749081,16.458166,-5.133834,-22.113417,-28.295820,18.254896,12.302053,-8.855563,6.270697,16.028974,0.158996,2.698006,83.496331,174.644139,-50.260849,-0.314026,0.288334,-0.687932,-0.587368,-0.314026,0.288334,-0.687932,-0.587368,4595.497559,80205.453125,-inf,-31.264538,2756.031250,2616.039551,2615.468506,23.000000,28.238234,17.123514,16.403755,1979.458008,2756.031250,-0.221134,-0.282958,0.182549,0.001462,0.042356,0.314805,0,1,0,-5.364403,4,0.290000,5,15,0,202
1111, 101,51934,51921,31007,0,0,4.123821,-5.485625,8.317223,1.709138,9.526487,-3.154499,-22.434959,-28.544287,17.553347,3.293312,-5.145800,8.515701,5.552568,-1.504192,2.704000,83.233040,174.310949,-50.144534,-0.314696,0.286563,-0.690295,-0.585099,-0.314696,0.286563,-0.690295,-0.585099,4592.812012,80205.453125,-inf,-31.451178,2756.031250,2613.354004,2614.413574,23.000000,28.238234,10.783051,10.480569,1979.458008,2756.031250,-0.219234,-0.282081,0.180357,0.001477,0.042497,0.313522,0,1,0,-5.396275,4,0.290000,5,15,0,202
1112, 101,51989,51989,31062,0,0,3.433398,-8.678592,4.089587,4.836164,8.573116,-7.165834,-22.771120,-27.784273,17.567963,3.365114,-8.994380,3.671469,-1.538531,-3.323122,2.612028,83.292415,174.188416,-50.025596,-0.314944,0.285024,-0.690552,-0.585414,-0.314944,0.285024,-0.690552,-0.585414,4592.812012,80205.453125,-inf,-31.711939,2756.031250,2613.354004,2612.911621,23.000000,28.238234,10.189745,10.281175,1979.458008,2756.031250,-0.227711,-0.277843,0.175680,0.001474,0.042320,0.312355,0,1,0,-5.348761,4,0.290000,5,15,0,202
1113, 101,52044,52033,31117,0,0,27.472952,-18.076784,2.127673,-1.586896,27.176996,-10.167334,-22.318035,-28.339666,17.407190,29.855217,-18.984413,1.962584,-16.064296,-7.436310,-3.348397,83.557830,174.254081,-50.027984,-0.315237,0.284662,-0.689047,-0.587203,-0.315237,0.284662,-0.689047,-0.587203,4590.045898,80205.453125,-inf,-32.042168,2756.031250,2610.587891,2611.789307,23.000000,28.238234,32.955425,35.434357,1979.458008,2756.031250,-0.223180,-0.283397,0.174072,0.001487,0.042400,0.311030,0,1,0,-5.635044,4,0.290000,5,15,0,202
1114, 101,52100,52100,31173,0,0,33.003628,-10.356294,10.406262,-12.049784,33.022640,-1.488928,-22.624964,-27.740427,17.889505,33.550617,-9.592729,11.225024,-17.327432,-3.196858,-7.896085,84.283394,174.738041,-50.397268,-0.316166,0.287493,-0.683332,-0.591984,-0.316166,0.287493,-0.683332,-0.591984,4590.045898,80205.453125,-inf,-32.424225,2756.031250,2610.587891,2610.158691,23.000000,28.238234,36.121773,36.656044,1979.458008,2756.031250,-0.226250,-0.277404,0.178895,0.001493,0.042305,0.309318,0,1,0,-5.814436,4,0.290000,5,15,0,202
1115, 101,52153,52144,31226,0,0,9.530433,2.343630,12.392790,-6.801930,7.104315,2.575003,-22.361881,-27.828121,17.012569,7.208908,3.599667,12.589260,-14.327915,6.332347,-5.539706,84.470172,175.233216,-50.612685,-0.314913,0.290943,-0.680711,-0.593982,-0.314913,0.290943,-0.680711,-0.593982,4589.338867,80205.453125,-inf,-32.043228,2756.031250,2609.880859,2609.231201,23.000000,28.238234,15.808320,14.947087,1979.458008,2756.031250,-0.223619,-0.278281,0.170126,0.001500,0.042256,0.307945,0,1,0,-4.822949,4,0.290000,5,15,0,202
1116, 101,52208,52192,31281,0,0,-0.264324,-0.984670,2.593516,0.605013,1.084456,-6.701591,-22.011106,-28.120432,17.056416,-0.536121,-1.077028,2.321594,-4.745990,10.192498,0.030220,84.345787,175.629271,-50.634009,-0.312433,0.293551,-0.680402,-0.594362,-0.312433,0.293551,-0.680402,-0.594362,4589.338867,80205.453125,-inf,-30.853430,2756.031250,2609.880859,2608.502441,23.000000,28.238234,2.786713,2.614806,1979.458008,2756.031250,-0.220111,-0.281204,0.170564,0.001527,0.042585,0.306686,0,1,0,-2.641094,4,0.290000,5,15,0,202
1117, 101,52263,52253,31336,0,0,4.863620,-5.233032,1.082832,1.023373,7.147101,-9.511843,-22.230343,-28.164280,17.261034,5.370780,-5.653200,0.933424,-5.499594,9.400073,2.225979,84.156147,176.086593,-50.559854,-0.308928,0.296089,-0.680530,-0.594789,-0.308928,0.296089,-0.680530,-0.594789,4588.548828,80205.453125,-inf,-28.861778,2756.031250,2609.090820,2607.826172,23.000000,28.238234,7.225784,7.853358,1979.458008,2756.031250,-0.222303,-0.281643,0.172610,0.001485,0.041709,0.305676,0,1,0,0.488457,4,0.280000,5,15,0,202
1118, 101,52317,52300,31390,0,0,23.938055,-4.312880,-5.313808,-12.251970,20.610170,-16.507570,-22.113417,-28.456593,18.079510,27.753815,-3.489571,-7.031796,-13.731932,3.426977,6.076877,84.262596,176.682787,-50.321627,-0.304520,0.297597,-0.679218,-0.597801,-0.304520,0.297597,-0.679218,-0.597801,4584.213867,80205.453125,-inf,-28.214809,2756.031250,2604.755859,2606.657715,23.000000,28.238234,24.897148,28.842632,1979.458008,2756.031250,-0.221134,-0.284566,0.180795,0.001486,0.041659,0.305118,0,1,0,1.116164,4,0.290000,5,15,0,202
1119, 101,52372,52367,31445,0,0,11.782481,6.347860,-1.750524,-12.499383,4.842084,-11.384089,-22.464191,-27.608887,17.655655,5.428221,10.669757,0.291994,-9.441886,-0.832476,4.922261,84.536261,177.078255,-50.116339,-0.301870,0.297785,-0.677399,-0.601106,-0.301870,0.297785,-0.677399,-0.601106,4584.213867,80205.453125,-inf,-29.217413,2756.031250,2604.755859,2605.289795,23.000000,28.238234,13.497649,11.974747,1979.458008,2756.031250,-0.224642,-0.276089,0.176557,0.001518,0.042030,0.303651,0,1,0,-0.755509,4,0.280000,5,15,0,202
1120, 101,52609,52597,31682,0,0,15.993453,4.039609,0.167860,-13.356591,9.684452,-9.824083,-22.011106,-27.945045,17.611809,15.992668,4.040052,0.167538,14.765197,2.377762,-2.571104,83.504704,176.129788,-49.861959,-0.303384,0.293901,-0.685605,-0.592897,-0.303384,0.293901,-0.685605,-0.592897,4581.279297,80205.453125,-inf,-27.056114,2756.031250,2601.821289,2601.002930,23.000000,28.238234,16.496580,16.495924,1979.458008,2756.031250,-0.220111,-0.279450,0.176118,0.001325,0.039097,0.310994,0,1,0,1.732847,4,0.280000,5,15,0,202
1121, 101,52665,52663,31738,0,0,15.992739,4.040012,0.167567,-13.334741,9.710921,-9.813111,-21.923414,-28.149664,17.377958,15.992668,4.040052,0.167538,14.765471,2.377784,-2.572033,83.005636,175.700811,-49.939406,-0.305002,0.293395,-0.688937,-0.588438,-0.305002,0.293395,-0.688937,-0.588438,4581.279297,80205.453125,-inf,-25.432339,2756.031250,2601.821289,2600.397705,23.000000,28.238234,16.495983,16.495924,1979.458008,2756.031250,-0.219234,-0.281497,0.173780,0.001356,0.040263,0.315639,0,1,0,3.887500,4,0.290000,5,15,0,202
