index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, mag x, mag y, mag z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z,quatadj w, quatadj x, quatadj y, quatadj z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,abs imu accel,abs adxl accel, pad altitude, baro max alt, mag raw x, mag raw y, mag raw z, cov x, cov y, cov z, sats, status, met, filtered accel ,state,battstate,pyros fired,pyros cont,pyros state, checksum2
12, 101,41083,41065,-9491,0,0,1.404739,-9.726939,0.022029,-0.036658,0.001277,0.026806,-62.233265,114.630219,5.846244,1.922103,-9.610518,-5.766310,1.906585,-0.120536,2.137240,179.677907,143.919872,-7.859668,0.067608,0.308813,0.023316,0.948430,0.066034,0.308769,0.023890,0.948541,1981.276978,80184.796875,-0.152897,0.177071,0.755981,0.550537,0.527470,27.625000,35.519920,9.827875,11.371318,1980.726440,0.755981,-0.622333,1.146302,0.058462,0.000969,0.000245,0.000335,0,1,0,-0.017902,0,0.390000,0,15,0,202
13, 101,41158,41130,-9416,0,0,1.473730,-9.715559,0.016966,-0.069332,-0.042457,0.025375,-61.955570,114.104065,5.919322,0.480526,-9.129992,-5.285784,-0.720524,0.320705,0.448707,179.830370,143.903712,-8.052882,0.067219,0.308952,0.023158,0.948416,0.067219,0.308952,0.023158,0.948416,1981.257324,80185.820312,0.137796,0.177011,0.755981,0.530884,0.535063,27.625000,35.519920,9.826712,10.560642,1980.726440,0.755981,-0.619556,1.141041,0.059193,0.000969,0.000245,0.000335,0,1,0,0.013456,0,0.390000,0,15,0,202
14, 101,41236,41235,-9338,0,0,1.374082,-9.686699,0.058924,0.076260,-0.005288,-0.017449,-62.277115,114.513306,6.445484,1.922103,-11.052094,-5.766310,-0.856198,0.403446,-1.918583,179.929121,143.967137,-8.374923,0.069630,0.308421,0.023171,0.948415,0.069630,0.308421,0.023171,0.948415,1981.291260,80186.148438,0.290540,0.178674,0.755981,0.564819,0.546996,27.625000,35.524467,9.783849,12.613232,1980.726440,0.755981,-0.622771,1.145133,0.064455,0.000969,0.000245,0.000335,0,1,0,0.032820,0,0.390000,0,15,0,202
15, 101,41317,41300,-9257,0,0,1.446535,-9.725111,0.045225,0.034162,-0.026282,0.031112,-62.072491,114.235603,6.182403,0.961052,-10.091043,-4.805259,-0.538498,0.762651,-0.967375,179.972042,143.998092,-8.514863,0.069567,0.308041,0.024796,0.948502,0.070679,0.308163,0.023173,0.948421,1981.276123,80184.476562,0.191819,0.178640,0.755981,0.549683,0.549559,27.625000,35.515377,9.832207,11.217990,1980.726440,0.755981,-0.620725,1.142356,0.061824,0.000969,0.000245,0.000335,0,1,0,0.015507,0,0.390000,0,15,0,202
16, 101,41397,41371,-9177,0,0,1.408809,-9.710166,0.036250,0.037739,0.026466,0.010792,-62.204033,114.732536,6.065478,1.441578,-11.532620,-4.324733,-0.111699,-1.026854,-0.902274,179.744064,143.943587,-8.373695,0.070114,0.308503,0.024713,0.948314,0.070114,0.308503,0.024713,0.948314,1981.309570,80185.640625,0.376801,0.180291,0.755981,0.583130,0.564724,27.625000,35.524467,9.811899,12.400919,1980.726440,0.755981,-0.622040,1.147325,0.060655,0.000969,0.000245,0.000335,0,1,0,-0.011182,0,0.390000,0,15,0,202
17, 101,41484,41444,-9090,0,0,1.408682,-9.723177,0.020226,-0.006508,0.005025,0.053118,-62.072491,114.951767,6.021631,0.961052,-9.610518,-5.285784,0.506961,-2.040799,0.186534,179.602775,143.903029,-8.042104,0.067744,0.308826,0.025013,0.948373,0.067744,0.308826,0.025013,0.948373,1981.255859,80185.640625,0.133672,0.179817,0.755981,0.529419,0.569843,27.625000,35.524467,9.824712,11.010231,1980.726440,0.755981,-0.620725,1.149518,0.060216,0.000970,0.000245,0.000335,0,1,0,0.011753,0,0.390000,0,15,0,202
18, 101,41553,41521,-9021,0,0,1.416138,-9.774144,0.055342,0.004878,0.008795,0.075351,-62.423271,114.513306,5.247004,1.441578,-10.571568,-5.766310,0.596438,0.447363,-1.072004,179.571971,143.833566,-8.044357,0.067499,0.309404,0.025003,0.948203,0.067834,0.309382,0.025314,0.948177,1981.156250,80189.585938,-0.218361,0.180288,0.755981,0.429810,0.562409,27.625000,35.515377,9.876355,12.127924,1980.726440,0.755981,-0.624233,1.145133,0.052470,0.000970,0.000246,0.000335,0,1,0,0.024556,0,0.390000,0,15,0,202
19, 101,41628,41599,-8946,0,0,1.392196,-9.698087,0.030724,-0.020580,0.027538,-0.003508,-62.087105,114.381752,5.334697,0.961052,-9.610518,-5.766310,1.960964,-1.342348,1.291257,179.528271,143.808950,-7.888623,0.066660,0.309595,0.025269,0.948193,0.066660,0.309595,0.025269,0.948193,1981.064453,80189.773438,-0.874424,0.180759,0.755981,0.338013,0.537577,27.625000,35.510834,9.797553,11.248822,1980.726440,0.755981,-0.620871,1.143818,0.053347,0.000971,0.000246,0.000335,0,1,0,0.006849,0,0.390000,0,15,0,202
20, 101,41708,41672,-8866,0,0,1.405639,-9.676271,0.043266,-0.019560,-0.024273,0.017677,-62.101723,114.001755,5.875475,1.922103,-9.610518,-5.766310,-0.014561,-1.133958,0.025635,179.863674,143.817747,-8.062784,0.067196,0.309681,0.022959,0.948185,0.067196,0.309681,0.022959,0.948185,1981.127563,80186.890625,-0.705893,0.178303,0.755981,0.401123,0.513195,27.625000,35.506287,9.777930,11.371318,1980.726440,0.755981,-0.621017,1.140018,0.058755,0.000972,0.000246,0.000335,0,1,0,0.015510,0,0.390000,0,15,0,202
21, 101,41787,41781,-8787,0,0,1.424134,-9.706474,0.044822,-0.005317,-0.008558,0.009490,-61.867874,114.410995,5.831628,1.441578,-9.129992,-5.285784,0.477220,-1.100134,0.203973,179.702550,143.736386,-8.116339,0.068061,0.310248,0.024484,0.947900,0.068061,0.310248,0.024484,0.947900,1981.166504,80187.218750,-0.068676,0.176884,0.755981,0.440063,0.504037,27.625000,35.510834,9.810494,10.647742,1980.726440,0.755981,-0.618679,1.144110,0.058316,0.000971,0.000246,0.000335,0,1,0,0.049269,0,0.390000,0,15,0,202
22, 101,41866,41845,-8708,0,0,1.432336,-9.709394,0.020828,-0.017977,0.021768,0.013456,-61.780178,114.966377,6.328559,0.961052,-9.610518,-5.766310,0.694093,-0.777500,-1.970961,179.645190,143.749377,-8.172490,0.068683,0.310094,0.025103,0.947889,0.068683,0.310094,0.025103,0.947889,1981.079468,80189.078125,-0.007458,0.176694,0.755981,0.353027,0.488186,27.625000,35.515377,9.814496,11.248822,1980.726440,0.755981,-0.617802,1.149664,0.063286,0.000970,0.000246,0.000335,0,1,0,-0.005839,0,0.390000,0,15,0,202
23, 101,41944,41913,-8630,0,0,1.414465,-9.749171,0.026195,-0.019122,0.018521,-0.036285,-62.072491,114.220985,5.743935,0.480526,-9.610518,-5.766310,-1.029241,0.650488,-1.962893,179.661514,143.748175,-8.035122,0.067502,0.310144,0.024597,0.947971,0.067502,0.310144,0.024597,0.947971,1981.174805,80187.500000,-0.008367,0.175539,0.755981,0.448364,0.479758,27.750000,35.529011,9.851281,11.217989,1980.726440,0.755981,-0.620725,1.142210,0.057439,0.000970,0.000246,0.000335,0,1,0,-0.008287,0,0.390000,0,15,0,202
24, 101,42024,42016,-8550,0,0,1.404415,-9.686789,0.055353,-0.000684,-0.006240,-0.012779,-61.750950,114.674065,5.933938,1.441578,-9.129992,-5.766310,0.187650,0.279010,2.274098,179.631762,143.739965,-8.006774,0.067465,0.310182,0.025033,0.947950,0.067346,0.310200,0.024771,0.947959,1981.138184,80188.015625,0.222341,0.174622,0.755981,0.411743,0.478858,27.750000,35.529011,9.788223,10.894275,1980.726440,0.755981,-0.617509,1.146741,0.059339,0.000970,0.000246,0.000335,0,1,0,0.031825,0,0.390000,0,15,0,202
25, 101,42104,42082,-8470,0,0,1.382594,-9.679968,0.037463,0.010652,0.021991,-0.022751,-62.306343,114.805618,5.685472,1.441578,-9.610518,-5.285784,-2.295438,2.588666,-0.952349,179.644794,143.793391,-8.045258,0.067638,0.309758,0.024737,0.948084,0.067638,0.309758,0.024737,0.948084,1981.147461,80185.453125,0.113572,0.173935,0.755981,0.421021,0.469298,27.750000,35.529011,9.778279,11.062536,1980.726440,0.755981,-0.623063,1.148056,0.056855,0.000969,0.000246,0.000335,0,1,0,0.008455,0,0.390000,0,15,0,202
26, 101,42180,42149,-8394,0,0,1.447977,-9.749634,0.055233,-0.043590,-0.003594,0.046613,-62.043262,114.294067,5.568547,0.480526,-9.610518,-4.805259,2.803907,-3.082766,1.619063,179.691062,143.683602,-8.133225,0.068222,0.310674,0.024656,0.947744,0.068222,0.310674,0.024656,0.947744,1981.028564,80188.851562,-0.402650,0.171765,0.755981,0.302124,0.451606,27.750000,35.533554,9.856726,10.755625,1980.726440,0.755981,-0.620433,1.142941,0.055685,0.000969,0.000246,0.000335,0,1,0,0.050279,0,0.390000,0,15,0,202
27, 101,42263,42252,-8311,0,0,1.389933,-9.723132,0.037150,-0.006053,0.023159,0.021017,-61.283249,115.054085,6.226250,0.961052,-9.610518,-5.766310,0.071194,0.643722,1.952167,179.569689,143.614631,-7.931836,0.066807,0.311295,0.024061,0.947657,0.066875,0.311217,0.025152,0.947649,1980.960938,80188.671875,-0.787241,0.172143,0.755981,0.234497,0.409555,27.750000,35.538097,9.822046,11.248822,1980.726440,0.755981,-0.612832,1.150541,0.062262,0.000969,0.000246,0.000335,0,1,0,-0.008815,0,0.390000,0,15,0,202
28, 101,42343,42319,-8231,0,0,1.414475,-9.715015,0.043467,-0.007700,-0.010785,0.016534,-61.473255,114.235603,5.773166,1.441578,-9.610518,-5.766310,-0.338818,3.047040,-1.724754,179.715090,143.684299,-8.041649,0.067400,0.310702,0.024208,0.947806,0.067400,0.310702,0.024208,0.947806,1981.053467,80186.296875,-0.474647,0.170770,0.755981,0.327026,0.395056,27.750000,35.533554,9.817543,11.300023,1980.726440,0.755981,-0.614733,1.142356,0.057732,0.000969,0.000246,0.000335,0,1,0,0.021239,0,0.390000,0,15,0,202
