rkf,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,imutemp,pressure,altitude,bmptemp,verticalvelocity,apoogee,state,uptime(milliseconds),errorflag
0,    2.4305,    0.3807,    9.5435,   -0.2001,    1.2149,   -0.4815,   -9.6846,   56.1870,   97.7985,   40.3750,87777.0078,    0.4345,   43.1139,   -0.4414,    0.9678,1,388719,1
0,    2.4781,    0.3383,    9.5619,   -0.8789,    0.2125,    0.1886,   -9.9192,   56.2125,   97.8336,   40.3750,87778.5156,    0.2936,   43.1232,   -0.8473,    0.9678,1,388832,1
0,    2.3858,    0.3809,    9.5713,   -1.3032,   -0.6849,   -0.4467,   -9.9773,   56.1345,   97.8056,   40.3750,87775.8438,    0.5438,   43.1185,    0.1404,    0.9678,1,388946,1
0,    2.4899,    0.3515,    9.5727,   -0.3881,   -1.2529,    1.2766,  -10.0686,   56.0339,   97.8782,   40.3750,87775.1484,    0.6089,   43.1279,    0.0872,    0.9678,1,389059,1
0,    2.4053,    0.3344,    9.5753,    0.3362,   -0.1551,    0.2598,  -10.2012,   56.0328,   97.9549,   40.3750,87776.1016,    0.5194,   43.1232,    0.1517,    0.8211,1,389171,1
0,    2.4260,    0.3078,    9.5905,    2.2624,    1.0252,    0.2558,  -10.0975,   56.0876,   98.0134,   40.3750,87775.8438,    0.5438,   43.1232,   -0.2225,    0.8211,1,389285,1
0,    2.4151,    0.3218,    9.5951,   -1.3523,   -0.5437,    2.4164,  -10.3533,   56.0219,   98.1121,   40.3750,87775.8438,    0.5438,   43.1326,   -0.3385,    0.8211,1,389398,1
0,    2.4521,    0.3625,    9.5983,    0.2813,    1.4913,   -0.7736,  -10.3268,   56.1068,   98.1497,   40.3750,87777.6563,    0.3740,   43.1326,   -0.4131,    0.8211,1,389511,1
0,    2.4065,    0.3401,    9.5644,   -1.2451,    2.9460,   -1.0008,  -10.4155,   56.1492,   98.1621,   40.3750,87776.1016,    0.5194,   43.1326,   -0.1956,    0.8211,1,389625,1
0,    2.4600,    0.3269,    9.5610,   -0.1264,   -0.7504,    1.4041,  -10.3803,   56.2398,   98.1733,   40.3750,87778.0938,    0.3332,   43.1279,   -0.3480,    0.8211,1,389738,1
0,    2.3643,    0.3822,    9.5524,    3.0342,    1.2024,    0.1146,  -10.3834,   56.2582,   98.2675,   40.3750,87775.9297,    0.5359,   43.1419,    0.3756,    0.8211,1,389850,1
0,    2.4917,    0.3426,    9.5522,   -0.1641,    1.6687,   -0.1997,  -10.3747,   56.4136,   98.2615,   40.3750,87775.9297,    0.5359,   43.1372,    0.1494,    0.8211,1,389965,1
0,    2.3860,    0.3954,    9.5653,    2.0926,    0.2268,    1.4988,  -10.1400,   56.4331,   98.3621,   40.3750,87778.6953,    0.2772,   43.1419,   -0.1637,    0.8211,1,390077,1
0,    2.4470,    0.2628,    9.5782,    0.0046,    1.2439,    1.2252,   -9.9271,   56.4961,   98.4148,   40.3750,87775.9297,    0.5359,   43.1466,    0.0813,    0.8211,1,390190,1
0,    2.3905,    0.2835,    9.5512,    1.9087,    0.4240,    0.0994,   -9.8249,   56.4797,   98.4277,   40.5000,87775.0234,    0.6202,   43.1419,    0.2643,    0.8211,1,390304,1
0,    2.4317,    0.3401,    9.5604,   -3.4555,   -1.6838,    2.8775,  -10.1129,   56.4271,   98.4679,   40.5000,87775.6719,    0.5597,   43.1466,    0.7071,    0.8211,1,390417,1
0,    2.4360,    0.3554,    9.5471,   -1.3119,   -0.1032,    0.5725,  -10.1512,   56.3437,   98.4382,   40.5000,87774.7266,    0.6479,   43.1419,    0.2437,    0.8211,1,390529,1
0,    2.4578,    0.4080,    9.5659,    1.8309,   -0.5928,    0.9035,   -9.9849,   56.1719,   98.4661,   40.5000,87776.5781,    0.4747,   43.1512,   -0.3155,    0.8211,1,390644,1
0,    2.4380,    0.3793,    9.5726,   -0.4131,   -0.0484,   -0.5811,   -9.9278,   56.0792,   98.3139,   40.5000,87776.8828,    0.4464,   43.1466,   -0.1982,    0.8211,1,390756,1
0,    2.4327,    0.2923,    9.5709,    1.1477,    0.7504,    0.6710,  -10.0019,   56.2098,   98.2659,   40.5000,87777.2266,    0.4142,   43.1466,   -0.4018,    0.8211,1,390869,1
0,    2.3839,    0.2608,    9.5891,   -0.2245,    1.6361,    0.0170,  -10.1456,   56.2322,   98.2293,   40.5000,87778.5313,    0.2920,   43.1466,   -0.4241,    0.8211,1,390983,1
0,    2.4339,    0.3246,    9.5860,   -1.8252,    0.2008,   -0.6181,  -10.2562,   56.3363,   98.2250,   40.5000,87775.1172,    0.6117,   43.1512,    0.0517,    0.8211,1,391096,1
0,    2.4590,    0.3984,    9.5659,   -1.2882,   -1.4821,   -0.0007,  -10.2703,   56.2896,   98.1997,   40.5000,87777.8750,    0.3536,   43.1559,   -0.4338,    0.8211,1,391209,1
0,    2.4112,    0.3620,    9.5853,    2.7125,    2.4732,   -1.0284,  -10.0033,   56.5315,   98.1298,   40.5000,87780.0391,    0.1510,   43.1512,   -0.4441,    0.8211,1,391323,1
0,    2.3911,    0.2849,    9.5869,   -0.5812,   -0.0361,   -1.8212,   -9.9367,   56.6130,   97.9609,   40.5000,87779.0859,    0.2405,   43.1559,   -0.9087,    0.8211,1,391436,1
0,    2.3987,    0.2973,    9.5798,   -0.0916,    0.1268,   -1.0699,   -9.9010,   56.6183,   97.9270,   40.5000,87776.4141,    0.4900,   43.1606,   -0.0202,    0.8211,1,391548,1
0,    2.4424,    0.3240,    9.5723,    1.4781,    0.8937,    0.6368,   -9.7356,   56.5975,   97.8798,   40.5000,87776.7109,    0.4623,   43.1559,    0.1934,    0.8211,1,391663,1
0,    2.4231,    0.3229,    9.5734,    1.6562,    2.0294,   -0.4032,   -9.6462,   56.7168,   97.9774,   40.5000,87778.8750,    0.2602,   43.1559,   -0.3468,    0.6151,1,391775,1
0,    2.4428,    0.3648,    9.5785,    0.1296,    0.5686,   -0.0303,   -9.5910,   56.7212,   97.9631,   40.5000,87776.4609,    0.4861,   43.1606,   -0.4436,    0.7040,1,391888,1
0,    2.3828,    0.3102,    9.5829,    0.0227,   -1.6078,   -1.0849,   -9.4916,   56.6556,   97.8381,   40.5000,87778.2266,    0.3208,   43.1606,   -0.5559,    0.7040,1,392002,1
0,    2.4221,    0.2960,    9.5500,    0.5978,   -0.8593,    1.0993,   -9.4111,   56.5995,   97.8744,   40.5000,87775.5469,    0.5709,   43.1652,    0.4169,    0.7040,1,392115,1
0,    2.3804,    0.3093,    9.5855,    0.2081,    1.1561,   -0.4913,   -9.3645,   56.7593,   97.8477,   40.5000,87775.2500,    0.5987,   43.1652,    0.2962,    0.5987,1,392227,1
0,    2.4336,    0.3464,    9.5673,   -0.4098,   -0.2470,    0.9172,   -9.4162,   56.7966,   97.9405,   40.5000,87778.9609,    0.2523,   43.1606,   -0.1644,    0.7001,1,392342,1
0,    2.4342,    0.3752,    9.5670,   -1.6171,    1.5687,   -0.2930,   -9.5718,   56.8958,   97.9805,   40.5000,87780.1719,    0.1391,   43.1699,   -1.1253,    0.7283,1,392454,1
0,    2.4471,    0.3453,    9.5895,    2.4822,    1.4782,   -1.9616,   -9.5006,   56.9559,   97.9429,   40.5000,87775.9453,    0.5335,   43.1699,   -0.6531,    0.7283,1,392567,1
0,    2.4424,    0.3094,    9.5788,    1.0973,    1.1514,   -1.2238,   -9.4187,   57.0354,   97.6976,   40.5000,87774.9922,    0.6230,   43.1746,    0.2681,    0.7283,1,392681,1
0,    2.4218,    0.3074,    9.5750,    0.1899,    1.6083,    0.5693,   -9.4005,   57.1384,   97.7447,   40.5000,87778.0547,    0.3371,   43.1746,    0.3234,    0.7283,1,392794,1
0,    2.4416,    0.3389,    9.5668,    0.5067,    0.4264,    0.1087,   -9.2728,   57.2413,   97.8112,   40.5000,87778.7500,    0.2721,   43.1746,   -0.5087,    0.7283,1,392907,1
0,    2.4256,    0.3370,    9.5719,    0.9738,    1.5267,   -1.6377,   -9.1980,   57.3373,   97.7670,   40.5000,87776.8906,    0.4453,   43.1746,   -0.3430,    0.7283,1,393021,1
0,    2.4374,    0.3390,    9.5678,   -1.5471,    0.1033,    0.9412,   -9.2734,   57.3500,   97.7882,   40.5000,87778.4453,    0.3004,   43.1746,   -0.2633,    0.3004,1,393133,1
0,    2.4639,    0.3557,    9.5619,   -3.4583,    0.3479,   -1.8662,   -9.4766,   57.3354,   97.7300,   40.5000,87774.6875,    0.6513,   43.1839,    0.5686,    0.6513,1,393246,1
0,    2.4139,    0.3674,    9.5697,   -1.1764,   -1.3891,    1.3723,   -9.4858,   57.1776,   97.7607,   40.5000,87777.8438,    0.3564,   43.1746,   -0.3042,    0.6513,1,393360,1
0,    2.4324,    0.3289,    9.5702,   -2.2717,   -0.8413,   -0.4788,   -9.6461,   57.1577,   97.6244,   40.5000,87775.9844,    0.5303,   43.1839,    0.2846,    0.6513,1,393473,1
0,    2.3980,    0.3451,    9.5563,    0.8252,   -1.1935,    1.3288,   -9.5734,   57.0906,   97.7568,   40.5000,87778.1875,    0.3247,   43.1839,   -0.6564,    0.6513,1,393586,1
0,    2.4962,    0.3165,    9.5555,    0.6962,    0.2653,   -0.1191,   -9.5891,   57.1294,   97.6332,   40.5000,87776.0313,    0.5256,   43.1839,    0.0450,    0.8285,1,393700,1
0,    2.3561,    0.3893,    9.5486,   -0.6196,   -1.1018,   -0.4242,   -9.6202,   57.0312,   97.6768,   40.5000,87775.0781,    0.6151,   43.1886,    0.0697,    0.8285,1,393813,1
0,    2.5250,    0.3319,    9.5647,   -0.2581,    2.2267,   -2.3633,   -9.5660,   57.1454,   97.4865,   40.5000,87774.8203,    0.6389,   43.1886,    0.5327,    0.8285,1,393925,1
0,    2.3978,    0.3512,    9.5811,    2.7472,   -0.5781,   -0.6736,   -9.4168,   57.0865,   97.5214,   40.5000,87773.6094,    0.7527,   43.1886,    0.5463,    0.8285,1,394040,1
0,    2.5006,    0.3429,    9.5542,    1.1573,    1.4727,   -1.1365,   -9.2398,   57.2136,   97.5043,   40.5000,87778.5391,    0.2914,   43.1886,   -0.6308,    0.8285,1,394152,1
0,    2.3926,    0.3569,    9.5555,    1.9667,    2.3025,   -0.9202,   -8.9427,   57.2937,   97.4560,   40.5000,87776.7266,    0.4606,   43.1839,   -0.5461,    0.8285,1,394265,1
0,    2.4395,    0.2938,    9.5755,    0.5917,    1.8469,   -0.7776,   -8.8340,   57.4234,   97.4107,   40.5000,87775.2109,    0.6020,   43.1886,   -0.5739,    0.8285,1,394379,1
0,    2.4131,    0.3383,    9.5593,   -1.0077,    1.5054,   -0.1048,   -8.8426,   57.5970,   97.2973,   40.5000,87776.4688,    0.4850,   43.1839,    0.1843,    0.8285,1,394492,1
0,    2.4304,    0.3145,    9.5603,   -0.9602,    2.2186,   -0.3654,   -8.9050,   57.9027,   97.2475,   40.5000,87774.5625,    0.6632,   43.1886,    0.4467,    0.6632,1,394604,1
0,    2.4276,    0.3590,    9.5611,    2.7988,    3.0168,   -1.3373,   -8.8959,   58.0475,   97.2678,   40.5000,87777.3750,    0.4006,   43.1886,   -0.1443,    0.6632,1,394721,1
0,    2.4429,    0.3269,    9.5778,   -2.2100,   -1.1854,    2.4322,   -9.0292,   57.9622,   97.4090,   40.5000,87775.8594,    0.5421,   43.1932,    0.2253,    0.6632,1,394833,1
0,    2.4237,    0.3322,    9.5774,    0.2521,   -1.3617,   -2.3262,   -9.1493,   57.7389,   97.2839,   40.5000,87774.3047,    0.6876,   43.1979,    0.1424,    0.6876,1,394946,1
0,    2.4391,    0.3296,    9.5907,    2.9403,    0.7507,   -0.4060,   -9.1418,   57.7132,   97.3394,   40.5000,87774.6563,    0.6542,   43.1886,    0.6253,    0.6876,1,395060,1
0,    2.4268,    0.3261,    9.5557,    0.5770,    1.0245,   -0.5699,   -9.0679,   57.7738,   97.4238,   40.5000,87774.9531,    0.6269,   43.2026,    0.5634,    0.6876,1,395173,1
0,    2.4233,    0.3216,    9.5472,    1.1576,    0.3009,    1.6525,   -8.9853,   57.8369,   97.4970,   40.5000,87777.4609,    0.3927,   43.1979,   -0.2561,    0.6876,1,395286,1
0,    2.4055,    0.3329,    9.5609,    0.3602,    1.0786,    0.0464,   -8.9666,   57.9446,   97.5045,   40.3750,87776.8594,    0.4481,   43.2073,   -0.3190,    0.6876,1,395400,1
0,    2.4546,    0.3315,    9.5720,   -0.6450,    2.3938,   -2.4013,   -9.2203,   58.1037,   97.4376,   40.3750,87777.7656,    0.3637,   43.2026,   -0.6674,    0.6876,1,395513,1
0,    2.4418,    0.3871,    9.5575,   -0.3767,    0.2231,   -1.2002,   -9.3746,   58.1050,   97.3448,   40.3750,87777.5078,    0.3876,   43.2073,   -0.1746,    0.6876,1,395625,1
0,    2.4580,    0.3206,    9.5710,   -2.8289,    0.0500,   -0.8146,   -9.5871,   58.0808,   97.1555,   40.3750,87779.3203,    0.2184,   43.1979,   -0.6304,    0.6876,1,395739,1
0,    2.3788,    0.2960,    9.5749,   -0.3522,    1.2592,   -1.1464,   -9.7796,   58.1387,   97.0605,   40.3750,87775.9531,    0.5331,   43.2119,    0.2338,    0.6876,1,395852,1
0,    2.4435,    0.2949,    9.5633,   -1.0501,   -1.1603,    1.5443,   -9.7861,   58.0867,   97.0664,   40.3750,87775.6484,    0.5619,   43.2166,    0.2244,    0.6876,1,395965,1
0,    2.4323,    0.3580,    9.5770,   -1.9970,   -0.2311,    0.2784,   -9.9087,   58.1745,   97.1327,   40.3750,87775.0469,    0.6179,   43.2119,    0.8993,    0.6876,1,396079,1
0,    2.4525,    0.3403,    9.5705,   -0.0595,    0.3811,    1.4120,  -10.0005,   58.3011,   97.0864,   40.3750,87778.4531,    0.2993,   43.2119,   -0.4026,    0.6876,1,396192,1
0,    2.3995,    0.3334,    9.5571,    0.1564,    0.4337,   -1.0449,  -10.0055,   58.3933,   97.0619,   40.3750,87775.1328,    0.6100,   43.2119,    0.1243,    0.6876,1,396304,1
0,    2.3939,    0.2924,    9.5861,   -0.5860,    0.1693,    0.6798,   -9.9511,   58.4364,   97.1394,   40.3750,87777.8984,    0.3513,   43.2213,   -0.4979,    0.6876,1,396419,1
0,    2.3911,    0.2753,    9.5801,   -1.9045,   -0.2813,    0.8509,  -10.0222,   58.5213,   97.1768,   40.3750,87776.6875,    0.4651,   43.2166,    0.1818,    0.7187,1,396531,1
0,    2.4156,    0.3517,    9.5764,   -1.3244,    0.5882,   -0.0617,  -10.1718,   58.4605,   97.2827,   40.3750,87776.3828,    0.4929,   43.2166,   -0.3145,    0.7187,1,396644,1
0,    2.4686,    0.3794,    9.5624,   -1.1502,   -0.1038,   -1.1267,  -10.2180,   58.6291,   97.1365,   40.5000,87775.1328,    0.6100,   43.2073,    0.2940,    0.7187,1,396758,1
0,    2.3960,    0.3258,    9.5699,    0.4189,   -0.2962,    1.2990,  -10.1829,   58.6405,   97.2484,   40.5000,87778.8047,    0.2669,   43.2213,   -0.5502,    0.7759,1,396871,1
0,    2.4039,    0.3530,    9.5802,    0.4297,    0.8102,    1.5711,  -10.0219,   58.6470,   97.2178,   40.5000,87776.6875,    0.4651,   43.2166,   -0.2818,    0.7759,1,396984,1
0,    2.4582,    0.2978,    9.5602,   -1.5342,   -0.0185,   -0.7954,  -10.1933,   58.5830,   97.2389,   40.5000,87775.8281,    0.5449,   43.2213,   -0.3286,    0.7759,1,397098,1
0,    2.3280,    0.3881,    9.5835,   -1.5734,    1.5137,    0.6749,  -10.3263,   58.5493,   97.3750,   40.5000,87776.6875,    0.4651,   43.2353,    0.3290,    0.7759,1,397210,1
0,    2.5312,    0.3399,    9.5429,    0.0777,    0.0141,   -0.2624,  -10.2519,   58.6341,   97.3337,   40.5000,87777.0313,    0.4322,   43.2306,   -0.1218,    0.7759,1,397323,1
0,    2.3256,    0.3588,    9.5836,    1.6958,    0.1761,   -2.8158,  -10.0770,   58.6424,   97.0931,   40.5000,87774.9219,    0.6299,   43.2259,    0.0760,    0.7759,1,397437,1
0,    2.4628,    0.2776,    9.5753,    0.1165,   -0.2812,    0.3264,  -10.0072,   58.6643,   97.0267,   40.5000,87779.2344,    0.2263,   43.2306,   -0.5319,    0.7759,1,397550,1
0,    2.3280,    0.3015,    9.6087,    0.2765,    0.1170,   -0.8994,   -9.9762,   58.5998,   97.0322,   40.5000,87778.0313,    0.3388,   43.2259,   -0.3894,    0.7759,1,397663,1
0,    2.4835,    0.3088,    9.5605,   -0.4371,    0.4041,    0.8692,  -10.0469,   58.6327,   97.0680,   40.5000,87777.0781,    0.4283,   43.2259,   -0.6762,    0.7759,1,397777,1
0,    2.4018,    0.3680,    9.5713,   -1.3732,    0.2190,    0.9247,  -10.1278,   58.6785,   97.2276,   40.5000,87775.5703,    0.5692,   43.2306,    0.4262,    0.7759,1,397890,1
0,    2.4599,    0.3735,    9.5735,   -0.3156,   -1.0657,    0.9582,  -10.1214,   58.6133,   97.2448,   40.5000,87779.5859,    0.1939,   43.2306,   -0.3242,    0.7759,1,398002,1
0,    2.4244,    0.3406,    9.5913,    3.5926,    1.1700,    0.0809,   -9.8180,   58.5953,   97.2133,   40.5000,87777.1641,    0.4198,   43.2306,   -0.0466,    0.7759,1,398116,1
0,    2.4545,    0.3270,    9.5520,   -1.3341,   -1.5896,    1.1464,   -9.7614,   58.4976,   97.2113,   40.5000,87773.4531,    0.7668,   43.2399,    0.2267,    0.7759,1,398229,1
0,    2.4331,    0.3543,    9.5604,   -0.5814,    1.9362,   -0.6740,   -9.7738,   58.5678,   97.1919,   40.5000,87775.0078,    0.6219,   43.2353,    0.6566,    0.7759,1,398342,1
0,    2.4897,    0.3752,    9.5348,   -0.8192,   -0.4162,    0.0573,   -9.7711,   58.6214,   97.1754,   40.5000,87775.9141,    0.5370,   43.2306,    0.2173,    0.7759,1,398456,1
0,    2.4113,    0.3714,    9.5543,   -0.4029,   -0.3420,    2.2753,   -9.7385,   58.6010,   97.3890,   40.5000,87775.9609,    0.5324,   43.2353,   -0.2811,    0.7759,1,398569,1
0,    2.4674,    0.3559,    9.5501,    0.0944,    1.3554,   -2.2569,   -9.7550,   58.6547,   97.1858,   40.5000,87778.1172,    0.3309,   43.2399,   -0.4594,    0.7759,1,398681,1
0,    2.4017,    0.3032,    9.5682,   -0.4951,    0.2334,   -1.5173,   -9.7241,   58.6556,   97.0755,   40.5000,87775.6094,    0.5653,   43.2446,    0.1424,    0.7759,1,398796,1
0,    2.4241,    0.3194,    9.5787,   -2.1123,   -1.9566,    1.1731,   -9.7738,   58.4846,   97.0369,   40.5000,87777.4688,    0.3921,   43.2446,   -0.2672,    0.7759,1,398908,1
0,    2.4211,    0.3159,    9.5738,    1.6898,    0.5323,    0.4578,   -9.6926,   58.4323,   97.1800,   40.5000,87776.9531,    0.4397,   43.2399,    0.1157,    0.7759,1,399021,1
0,    2.4038,    0.3816,    9.5612,    1.6546,    1.1505,    0.1735,   -9.5621,   58.4560,   97.1814,   40.5000,87776.3516,    0.4962,   43.2399,   -0.3375,    0.7759,1,399135,1
0,    2.5028,    0.3966,    9.5530,    0.0234,   -1.2615,    2.3277,   -9.6358,   58.4442,   97.4315,   40.6250,87775.7422,    0.5528,   43.2399,    0.0136,    0.7759,1,399248,1
0,    2.4397,    0.3963,    9.5575,   -0.0905,    1.0410,   -2.2027,   -9.5994,   58.4453,   97.3606,   40.6250,87775.7031,    0.5567,   43.2493,    0.2295,    0.7759,1,399361,1
0,    2.4068,    0.2648,    9.5698,   -0.1099,    0.0497,   -0.0739,   -9.5608,   58.3893,   97.2923,   40.6250,87772.1172,    0.8913,   43.2539,    0.9952,    0.8913,1,399475,1
0,    2.3916,    0.2771,    9.5969,   -0.7779,   -0.4375,   -0.4957,   -9.5519,   58.4052,   97.3178,   40.6250,87774.8828,    0.6332,   43.2539,    0.6292,    0.8913,1,399587,1
0,    2.4566,    0.3516,    9.5893,   -0.5282,    0.4144,    0.7768,   -9.5590,   58.5156,   97.2722,   40.6250,87775.1406,    0.6095,   43.2539,    0.5998,    0.8913,1,399700,1
0,    2.4442,    0.3946,    9.5815,   -0.9957,    0.0666,    0.1364,   -9.6318,   58.5582,   97.3660,   40.6250,87777.6875,    0.3712,   43.2493,   -0.5840,    0.8913,1,399814,1
0,    2.4271,    0.3693,    9.5670,    0.5401,    1.3204,    0.1703,   -9.6859,   58.6585,   97.3727,   40.6250,87779.7188,    0.1815,   43.2633,   -0.7509,    0.8913,1,399927,1
0,    2.4060,    0.2867,    9.5965,   -1.5343,   -0.5420,   -0.9828,   -9.7919,   58.6649,   97.2730,   40.6250,87777.9922,    0.3429,   43.2633,   -0.6658,    0.8913,1,400040,1
0,    2.4012,    0.3422,    9.5714,   -0.9117,   -1.1478,    0.8171,   -9.9167,   58.6671,   97.2094,   40.6250,87779.5469,    0.1974,   43.2633,   -0.6137,    0.8913,1,400154,1
0,    2.4539,    0.3278,    9.5707,   -0.6626,   -1.1636,   -0.0486,   -9.9855,   58.6207,   97.1981,   40.6250,87776.4375,    0.4878,   43.2633,    0.2350,    0.8913,1,400267,1
0,    2.3786,    0.3392,    9.5750,   -1.1423,    1.0310,    0.6849,  -10.0718,   58.6464,   97.2937,   40.6250,87776.7813,    0.4554,   43.2586,   -0.0498,    0.8913,1,400379,1
0,    2.4642,    0.3338,    9.5870,    3.3731,    1.2299,    0.1294,   -9.9131,   58.7254,   97.3117,   40.6250,87775.8750,    0.5410,   43.2586,    0.4406,    0.8913,1,400494,1
0,    2.3767,    0.3439,    9.5921,   -3.2187,   -0.3769,    0.9894,  -10.0051,   58.7597,   97.3348,   40.6250,87776.1328,    0.5161,   43.2679,    0.1087,    0.8913,1,400606,1
0,    2.4664,    0.3215,    9.5670,    0.6118,   -1.6881,    1.0639,   -9.8991,   58.6174,   97.3544,   40.6250,87778.6875,    0.2778,   43.2633,   -0.2249,    0.2778,1,400719,1
0,    2.3929,    0.3474,    9.5686,    1.2032,   -1.3155,    2.5112,   -9.8910,   58.5634,   97.5278,   40.6250,87778.9844,    0.2500,   43.2679,   -0.5498,    0.5477,1,400835,1
0,    2.4246,    0.3619,    9.5583,   -0.2984,    1.9072,    0.8850,  -10.0304,   58.6057,   97.6362,   40.6250,87777.4297,    0.3955,   43.2679,   -0.4721,    0.5805,1,400948,1
0,    2.3937,    0.3519,    9.5950,   -0.3989,    1.9028,    0.1277,   -9.9399,   58.7790,   97.5582,   40.6250,87774.9688,    0.6253,   43.2726,    0.4542,    0.6253,1,401061,1
0,    2.4515,    0.3825,    9.5650,    1.1393,    0.5221,    0.3680,   -9.7815,   58.9413,   97.5686,   40.6250,87779.8906,    0.1651,   43.2679,   -0.2778,    0.6253,1,401175,1
0,    2.3939,    0.3161,    9.5708,    1.2695,    0.9673,   -1.2494,   -9.9052,   58.9780,   97.4416,   40.6250,87777.8203,    0.3587,   43.2773,   -0.0674,    0.6253,1,401287,1
0,    2.4401,    0.3259,    9.5461,    1.4697,    0.0526,   -1.8478,   -9.7322,   58.9398,   97.2937,   40.6250,87779.4219,    0.2093,   43.2773,   -0.9834,    0.6253,1,401400,1
0,    2.4398,    0.3450,    9.5747,   -0.4862,    0.1911,    0.4178,   -9.7661,   58.9349,   97.3546,   40.6250,87775.6641,    0.5602,   43.2773,    0.6072,    0.6253,1,401514,1
0,    2.4435,    0.3390,    9.5792,   -1.1381,   -0.1931,    0.6578,   -9.8810,   58.8128,   97.4314,   40.6250,87777.8203,    0.3587,   43.2820,    0.0006,    0.6253,1,401627,1
0,    2.4537,    0.3460,    9.5579,    2.7384,    0.5976,    0.3318,   -9.9711,   58.8294,   97.4398,   40.6250,87779.0703,    0.2416,   43.2773,    0.3468,    0.6253,1,401740,1
0,    2.4296,    0.3222,    9.5727,    0.0049,   -1.2035,    0.3590,   -9.9551,   58.8007,   97.4125,   40.5000,87775.6641,    0.5602,   43.2820,    0.1620,    0.6253,1,401854,1
0,    2.4263,    0.2929,    9.5500,    0.1143,   -0.4304,    0.0602,   -9.9263,   58.7426,   97.3506,   40.5000,87778.4688,    0.2982,   43.2726,   -0.0546,    0.6253,1,401967,1
0,    2.3935,    0.3139,    9.5553,   -0.6536,    0.4634,   -0.9412,   -9.8705,   58.9185,   97.3429,   40.5000,87774.7578,    0.6451,   43.2866,    0.6357,    0.6451,1,402079,1
0,    2.4960,    0.3099,    9.5688,   -2.6034,    0.3868,    1.5646,  -10.0129,   59.0655,   97.4129,   40.5000,87775.1016,    0.6128,   43.2820,    0.2003,    0.6451,1,402194,1
0,    2.4293,    0.4359,    9.5640,   -0.4391,    0.4923,   -0.8370,  -10.1316,   59.0880,   97.3829,   40.5000,87777.5625,    0.3824,   43.2866,    0.3995,    0.6451,1,402306,1
0,    2.4818,    0.3483,    9.5626,    2.1631,    3.0447,   -1.8950,   -9.9427,   59.2888,   97.2732,   40.5000,87777.0000,    0.4352,   43.2913,   -0.2136,    0.6451,1,402419,1
0,    2.3761,    0.3128,    9.5917,    0.7316,   -0.8518,    0.9935,   -9.8471,   59.1656,   97.3323,   40.5000,87776.6563,    0.4679,   43.2866,   -0.1809,    0.6451,1,402533,1
0,    2.4074,    0.2807,    9.5818,   -1.2224,   -1.5280,   -0.6718,   -9.9022,   59.0239,   97.2907,   40.5000,87779.1172,    0.2370,   43.2960,   -0.2850,    0.6451,1,402646,1
0,    2.4248,    0.3856,    9.5576,   -0.8073,   -0.4935,    1.6808,  -10.0162,   59.0167,   97.3126,   40.5000,87778.2109,    0.3225,   43.2820,   -0.0464,    0.3225,1,402758,1
0,    2.4599,    0.3749,    9.5809,   -0.7885,   -0.9764,    1.2637,  -10.0080,   58.9172,   97.3703,   40.5000,87778.2578,    0.3174,   43.2866,   -0.2242,    0.4425,1,402873,1
0,    2.4404,    0.3603,    9.5421,   -0.1621,    1.4333,   -0.2772,   -9.9976,   59.0722,   97.2398,   40.5000,87776.3984,    0.4917,   43.2913,    0.4162,    0.5314,1,402985,1
0,    2.4415,    0.3635,    9.5726,   -0.1607,   -0.0807,   -2.3130,   -9.9074,   59.0834,   97.0924,   40.6250,87778.5547,    0.2903,   43.2913,   -0.2396,    0.5314,1,403098,1
0,    2.4430,    0.2835,    9.5815,   -0.0569,    1.6546,    0.9528,   -9.8399,   59.2212,   97.1783,   40.6250,87777.0938,    0.4266,   43.2913,    0.0283,    0.5314,1,403212,1
0,    2.4213,    0.3247,    9.5932,    1.0072,   -0.2725,   -0.5514,   -9.7986,   59.1387,   97.2598,   40.6250,87777.3516,    0.4028,   43.2960,   -0.3132,    0.5314,1,403325,1
0,    2.4312,    0.3161,    9.5656,    0.8506,    1.8822,   -0.6165,   -9.6373,   59.1951,   97.2330,   40.6250,87776.8359,    0.4504,   43.3006,    0.1881,    0.5314,1,403438,1
0,    2.4568,    0.3384,    9.5548,    0.0898,   -2.0549,    1.5374,   -9.5542,   59.1695,   97.2475,   40.6250,87776.1406,    0.5155,   43.2913,    0.1953,    0.5314,1,403554,1
0,    2.4290,    0.3419,    9.5812,   -0.2156,    1.3505,   -1.4183,   -9.6440,   59.2829,   97.2004,   40.6250,87779.8516,    0.1686,   43.2866,   -0.4409,    0.5314,1,403666,1
0,    2.4161,    0.3243,    9.5704,    0.2976,   -1.9382,    0.9593,   -9.6694,   59.2352,   97.2736,   40.6250,87778.0391,    0.3384,   43.3006,   -0.3895,    0.5840,1,403779,1
0,    2.4257,    0.3244,    9.5781,   -1.4416,    0.3665,    0.8463,   -9.6423,   59.3365,   97.3328,   40.6250,87778.6484,    0.2811,   43.2960,   -0.7060,    0.5840,1,403893,1
0,    2.3928,    0.3209,    9.5800,   -1.0341,    0.2797,   -0.5329,   -9.6376,   59.3455,   97.3640,   40.6250,87777.4844,    0.3899,   43.3053,    0.2585,    0.5840,1,404006,1
