rkf,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,imutemp,pressure,altitude,bmptemp,verticalvelocity,apoogee,state,uptime(milliseconds),errorflag
0,    0.6964,   -1.4282,    9.6914,    2.3986,    0.7790,   -0.6267,   90.8624,   70.5042,   87.8065,   42.5000,87775.6875,    0.2201,   45.2472,   -0.1333,    0.3332,1,100066,1
0,    0.7020,   -1.3991,    9.6872,   -2.2482,    0.8478,   -0.4391,   90.8444,   70.5998,   87.9107,   42.5000,87776.0703,    0.1844,   45.2565,   -0.0449,    0.3332,1,100179,1
0,    0.6819,   -1.3891,    9.6848,    0.8669,    2.1413,   -0.5030,   90.8749,   70.6626,   87.8364,   42.5000,87777.2813,    0.0711,   45.2472,   -0.3372,    0.4612,1,100291,1
0,    0.6981,   -1.3938,    9.6753,    0.4964,   -0.3348,    0.2726,   90.9803,   70.7965,   87.8436,   42.5000,87777.5469,    0.0462,   45.2518,   -0.4014,    0.4612,1,100406,1
0,    0.6919,   -1.3582,    9.6888,    3.6312,    1.2932,    0.2120,   91.2416,   70.7833,   87.9028,   42.5000,87776.9766,    0.0995,   45.2472,   -0.2316,    0.4612,1,100518,1
0,    0.6887,   -1.4204,    9.6629,   -1.0005,    2.2739,   -0.9946,   91.2536,   70.8040,   87.9053,   42.5000,87775.3906,    0.2478,   45.2518,    0.2674,    0.4612,1,100631,1
0,    0.6568,   -1.4052,    9.6943,    0.2360,    0.1938,    0.3385,   91.2962,   70.8720,   87.8320,   42.5000,87776.6719,    0.1284,   45.2472,    0.0948,    0.4612,1,100745,1
0,    0.9419,   -0.9039,    9.2861,   -0.4876,    0.5441,   -3.0234,   91.4356,   70.9226,   87.7119,   42.5000,87779.4375,   -0.1303,   45.2518,   -0.7904,    0.4612,1,100858,1
0,    0.6898,   -1.3621,    9.6879,   -0.1738,   -0.8818,   -0.1260,   91.5087,   70.9692,   87.6627,   42.5000,87776.9766,    0.0995,   45.2518,   -0.6541,    0.4612,1,100971,1
0,    0.3792,   -1.1862,   10.2803,    2.4831,    2.3156,  -17.3107,   91.7579,   71.0700,   86.6608,   42.5000,87774.8203,    0.3010,   45.2472,   -0.0101,    0.4612,1,101085,1
0,    1.6019,   -0.6596,   53.6738,    7.4488,    0.5750,  -50.5707,   92.3655,   71.3390,   81.8724,   42.5000,87770.7969,    0.6773,   45.2332,    1.3948,    0.6773,1,101197,1
0,    4.4941,    6.9628,   85.3999,  144.2544,  -24.6468,  114.7766,  101.1202,   69.4508,   87.6084,   42.6250,87757.1094,    1.9566,   45.2332,    3.6330,    1.9566,1,101310,1
0,    1.7439,    1.1026,   36.6723,  158.0373,  -20.4738,   93.3654,  119.4723,   66.6786,   99.3647,   42.6250,87733.1406,    4.1976,   45.2285,    7.5991,    4.1976,2,101424,1
0,    0.8716,    2.0666,   33.1473,  107.5389,   -7.7694,  144.4016,  133.4375,   65.4502,  112.8854,   42.6250,87701.0156,    7.2024,   45.2378,   12.2689,    7.2024,2,101539,1
0,   -0.8021,    2.3293,    7.0972,   45.8101,   -3.6566,  393.2131,  140.4424,   64.9216,  150.2123,   42.6250,87684.8984,    8.7097,   45.2378,   12.0509,    8.8416,2,101653,1
0,   -1.7119,    0.5100,   -0.1226,   24.3609,  -34.6980,  365.2498,  143.3626,   62.1854,  194.8896,   42.6250,87691.0078,    8.1382,   45.2425,    6.7385,    8.8416,2,101767,1
0,    0.0424,   -0.7066,   -0.9271,   53.7627,  -52.5541,  409.8836,  148.4798,   56.0801,  239.8161,   42.6250,87678.2969,    9.3277,   45.2285,    3.6086,    9.3277,2,101881,1
0,    0.3533,   -0.0722,   -0.7375,   72.7451,  -14.4490,  431.6307,  156.5876,   53.2567,  288.8063,   42.6250,87668.0156,   10.2892,   45.2378,    3.0282,   10.2892,2,101996,1
0,   -0.1904,   -0.2486,   -0.4790,   43.3918,    4.9839,  443.2303,  162.4779,   54.1174,  339.0433,   42.6250,87654.6641,   11.5392,   45.2425,    6.3051,   11.5392,3,102110,1
0,   -0.3024,   -1.0932,   -0.3915,   37.3595,   -5.3211,  464.9363,  166.7981,   53.7245,  391.1145,   42.6250,87643.7813,   12.5573,   45.2565,    5.9350,   12.5573,3,102224,1
0,    0.0827,   -1.7518,   -0.3540,   39.1828,    1.9673,  492.4272,  171.0541,   53.5119,  446.9266,   42.6250,87626.1484,   14.2077,   45.2472,    7.2596,   14.2077,3,102339,1
0,    1.0224,   -1.7643,   -0.3755,   36.4544,   23.5202,  482.3221,  175.4415,   55.5722,  502.0190,   42.6250,87615.2578,   15.2269,   45.2472,    6.5893,   15.2269,3,102453,1
0,    1.1870,   -1.2351,   -0.2907,    7.4431,   43.1688,  467.2231,  177.3512,   60.1098,  556.2154,   42.5000,87614.9219,   15.2580,   45.2472,    4.7543,   15.2580,3,102567,1
0,    1.2748,   -0.6105,   -0.3174,  -30.2027,   35.2522,  436.3460,  175.0129,   64.5417,  606.6418,   42.5000,87614.3828,   15.3091,   45.2472,    1.8210,   15.3091,3,102681,1
0,    0.8871,   -0.1410,   -0.3125,  -43.8157,    4.7571,  418.2071,  170.1609,   65.8519,  654.9313,   42.5000,87604.6719,   16.2184,   45.2565,    1.7463,   16.2184,3,102796,1
0,    0.6351,   -0.0170,   -0.4110,  -35.5495,  -36.2203,  388.7218,  165.4023,   62.8113,  700.1457,   42.5000,87597.0938,   16.9276,   45.2565,    3.0231,   16.9276,3,102910,1
0,    0.3935,   -0.2214,   -0.4525,   -9.1684,  -57.5450,  379.1653,  163.6181,   56.6085,  743.5451,   42.5000,87595.8438,   17.0444,   45.2565,    3.2357,   17.0444,3,103024,1
0,    0.0455,   -0.5837,   -0.4264,   29.0774,  -54.8261,  366.0151,  166.0568,   49.5813,  788.6779,   42.5000,87598.6797,   16.7784,   45.2378,    1.1991,   17.0444,3,103146,1
0,    0.0474,   -1.0306,   -0.4134,   55.2028,  -30.5171,  349.9444,  171.7098,   45.3673,  829.0747,   42.5000,87594.6250,   17.1589,   45.2518,    0.6344,   17.1589,3,103261,1
0,    0.7254,   -0.9962,   -0.4202,   65.6743,    6.8924,  331.8925,  178.9105,   45.0630,  867.6463,   42.5000,87594.3281,   17.1861,   45.2518,    0.2908,   17.3789,3,103375,1
0,    1.1617,   -0.5698,   -0.4072,   45.3219,   37.9901,  323.2645,  184.8610,   48.6246,  904.9998,   42.5000,87598.8750,   16.7603,   45.2565,    0.0775,   17.3789,3,103489,1
0,    1.0119,   -0.1161,   -0.3536,   13.5305,   56.6219,  308.5574,  187.4874,   54.8299,  940.6386,   42.5000,87603.1563,   16.3601,   45.2565,   -1.4333,   17.3789,3,103603,1
0,    0.6222,    0.3885,   -0.3651,  -24.8536,   47.4586,  282.6038,  185.8186,   60.7568,  973.4579,   42.5000,87599.1797,   16.7320,   45.2518,   -0.6931,   17.3789,3,103718,1
0,    0.1559,    0.4110,   -0.4215,  -51.5298,   15.3934,  275.7999,  180.3572,   63.6772, 1005.3213,   42.6250,87605.5859,   16.1322,   45.2565,   -1.1511,   17.3789,3,103832,1
0,   -0.1515,    0.0630,   -0.4982,  -51.5683,  -23.3352,  243.8474,  174.2585,   62.0456, 1034.3184,   42.6250,87616.5469,   15.1062,   45.2658,   -2.3498,   17.3789,3,103946,1
0,   -0.1465,   -0.2296,   -0.5962,  -26.7949,  -58.2487,  240.2624,  170.3060,   56.2040, 1061.8120,   42.6250,87622.3047,   14.5677,   45.2565,   -3.9077,   17.3789,3,104061,1
0,    0.1210,   -0.6261,   -0.7073,    7.9715,  -68.8570,  249.5737,  170.1457,   48.4580, 1090.0782,   42.6250,87631.0703,   13.7464,   45.2565,   -4.2898,   17.3789,3,104175,1
0,    0.4679,   -0.5190,   -0.7442,   38.3066,  -57.2464,  251.6566,  173.8009,   41.4228, 1118.7362,   42.6250,87640.7813,   12.8379,   45.2565,   -3.9974,   17.3789,4,104289,1
0,    0.7008,   -0.2458,   -0.6921,   58.5288,  -29.9444,  256.2589,  180.2678,   37.2140, 1147.7560,   42.6250,87652.6484,   11.7273,   45.2565,   -5.0452,   17.3789,4,104403,1
0,    0.4318,   -0.0034,   -0.5332,   50.3079,   -0.0941,  259.4215,  186.3342,   36.5212, 1177.0868,   42.6250,87662.3594,   10.8189,   45.2565,   -5.1147,   17.3789,4,104518,1
