rkf,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,imutemp,pressure,altitude,bmptemp,verticalvelocity,apoogee,state,uptime(milliseconds),errorflag
0,   -9.0975,    0.6170,   -0.0174,   73.1112,    3.8759,  -26.9762,   31.7881,   43.4693,  -71.2283,   37.2500,87766.0313,   -0.2623,   39.6348,   -0.0263,   -0.1258,1,24426,13
0,   -9.1456,   -2.0623,    0.1628,    3.7262,   -0.4248,   49.1133,   33.4684,   43.6186,  -62.6769,   37.2500,87766.2578,   -0.2833,   39.5320,   -0.0267,   -0.1258,1,24635,13
0,   -8.7943,   -2.4455,    0.1228,    1.9118,    2.9928,   -8.6101,   33.9724,   44.0210,  -62.6938,   37.2500,87768.3828,   -0.4819,   39.6161,   -0.0657,   -0.1258,1,24748,13
0,   -8.8705,   -2.6729,    0.2294,    9.1912,    1.5816,   55.4129,   34.6090,   44.0664,  -54.6236,   37.2500,87766.7422,   -0.3286,   39.6581,    0.0531,   -0.1258,1,24861,13
0,   -9.1803,   -1.9386,   -0.0279,    0.0792,   -0.4136,  -28.4683,   34.6761,   43.9485,  -61.6459,   37.2500,87765.7734,   -0.2374,   39.5413,   -0.1709,   -0.1258,1,25070,13
0,   -9.5253,   -4.0569,    0.3730,   58.3113,   57.5392,   97.5056,   39.0168,   48.2418,  -49.7005,   37.1250,87769.1563,   -0.5544,   39.6301,   -0.4158,   -0.1258,1,25183,13
0,   -9.4449,   -5.7085,    1.9990,   60.2670,   60.2209,    8.5246,   41.4151,   56.5477,  -47.0947,   37.1250,87768.1172,   -0.4565,   39.6628,   -0.7079,   -0.1258,1,25296,13
0,  -12.3719,   -1.4651,    2.0548,   43.6101,   14.9351,   -5.8884,   40.7796,   54.7444,  -50.4183,   37.1250,87764.0313,   -0.0749,   39.5553,   -0.0230,   -0.0749,1,25505,13
0,  -10.4227,    1.0344,    1.8420,   37.0895,  -18.3653,  -76.8355,   45.5995,   55.7205,  -58.1156,   37.1250,87766.0938,   -0.2679,   39.6348,    0.1454,   -0.0749,1,25618,13
0,   -7.8735,    2.4189,   -0.1608,  145.6470,   35.8442,   17.1660,   55.1034,   60.3290,  -60.5219,   37.1250,87766.7344,   -0.3280,   39.6721,   -0.0109,   -0.0749,1,25731,13
0,   -5.2165,   -1.9713,    3.7416,    4.6860,   10.2270,  -11.0878,   60.7986,   65.0875,  -65.2241,   37.1250,87766.0625,   -0.2651,   39.5600,   -0.2368,   -0.0749,1,25940,13
0,   -8.2578,   -0.7273,    2.6865,   67.9536,  -15.5303,  -90.1825,   66.7614,   64.4982,  -73.5730,   37.1250,87763.2734,   -0.0041,   39.6534,    0.5950,   -0.0041,1,26053,13
0,   -8.4114,   -2.1643,    3.4448,   75.1649,  -43.9759,    0.6966,   76.7224,   60.2074,  -70.6213,   37.1250,87764.8047,   -0.1474,   39.6908,    0.4253,   -0.0019,1,26166,13
0,   -8.4897,   -1.5869,    3.3822,   13.9986,  -12.6139,   20.7368,   78.5488,   60.9754,  -72.9240,   37.1250,87763.5391,   -0.0286,   39.5740,    0.2582,   -0.0019,1,26375,13
0,   -8.2592,   -0.9928,    2.8306,   -9.2516,   30.2545,  -12.2448,   79.3146,   64.4473,  -71.6707,   37.2500,87764.4063,   -0.1095,   39.6628,   -0.2530,   -0.0019,1,26488,13
0,   -9.7116,    0.1813,    4.1989,    0.2256,   50.1748,  -17.1023,   77.9607,   70.6872,  -71.2111,   37.2500,87763.1797,    0.0049,   39.7002,    0.2395,    0.0049,1,26601,13
0,  -10.0937,    2.6801,    2.6040,    1.6521,  -13.5938,    0.6279,   79.0662,   65.1434,  -75.7729,   37.2500,87763.4141,   -0.0172,   39.5880,    0.1370,    0.0049,1,26810,13
0,   -8.4401,    0.7217,    1.1603, -112.4250,  -33.5424,  -44.5489,   70.0588,   62.8683,  -80.2379,   37.2500,87769.6094,   -0.5963,   39.6815,   -1.1015,    0.0751,1,26923,13
0,   -6.2021,    2.1723,   -0.3722, -178.6752,  -41.8830,   90.2731,   53.0101,   57.6169,  -77.8159,   37.2500,87764.6719,   -0.1350,   39.7235,   -0.6441,    0.0751,1,27036,13
0,   -9.0109,    0.1322,    2.9336, -176.7278,  -16.3920,   80.9459,   17.7932,   58.8217,  -62.3750,   37.2500,87761.4844,    0.1629,   39.6067,   -0.4170,    0.1629,1,27245,13
0,   -9.0691,   -0.2602,    2.4951,  -88.4182,  -63.8301,  -13.4226,    0.6217,   61.2674,  -58.3187,   37.2500,87767.5078,   -0.3999,   39.6955,   -0.1060,    0.1629,1,27358,13
0,  -10.6566,   -2.0652,    2.1055,    0.1957,  -11.6894,   73.1632,   -3.9629,   57.4212,  -53.7365,   37.2500,87763.2813,   -0.0047,   39.7375,   -0.1490,    0.1629,1,27471,13
0,   -8.8857,   -1.5610,   -3.0521,   30.1586,  -17.7343,   29.0069,    3.2468,   47.0584,  -48.0107,   37.2500,87766.2734,   -0.2844,   39.6348,   -0.4775,    0.1629,1,27680,13
0,   -9.1657,   -3.4844,   -0.4496,    8.2871,   61.6618,   34.9437,    6.6090,   54.2149,  -43.5748,   37.2500,87762.1563,    0.1000,   39.7235,    1.1490,    0.1629,1,27793,13
0,   -9.5426,   -2.8695,   -0.7451,  -27.7174,   -1.7184,   -8.2818,    2.1238,   54.5323,  -44.7362,   37.2500,87761.4141,    0.1696,   39.7562,    0.5299,    0.3943,1,27906,13
0,   -8.1192,   -1.3855,    0.4329, -104.0551,  104.5528,   -6.8890,  -18.1839,   70.2250,  -49.4576,   37.2500,87761.0469,    0.2041,   39.6348,    0.8767,    0.3943,1,28115,13
0,   -8.9439,   -0.8525,    3.5396, -137.9189,  144.5144,  -12.9105,  -31.5313,   83.6335,  -47.4514,   37.2500,87766.0391,   -0.2629,   39.7375,   -0.6695,    0.3943,1,28228,13
0,   -9.1018,    0.2779,    2.7483,  -93.9153,   86.4735,  -45.7219,  -41.5378,   90.4213,  -45.3408,   37.2500,87762.1719,    0.0989,   39.7936,   -0.0606,    0.3943,1,28341,13
0,   -5.3436,    1.9743,    6.8168, -147.4686, -101.4709,   27.2565,  -69.4225,   81.3438,  -45.7398,   37.2500,87761.8594,    0.1283,   39.6815,   -0.2417,    0.3943,1,28550,13
0,   -7.2500,    4.5738,    0.2918,   62.3842,    6.0389,   65.5497,  -76.1065,   75.6727,  -36.0459,   37.2500,87766.0313,   -0.2623,   39.7702,    0.0318,    0.3943,1,28663,13
0,   -5.0179,    3.2044,    4.1873,  -38.5672,  -82.1501,   84.9627,  -77.1145,   74.5151,  -27.9204,   37.2500,87765.0469,   -0.1695,   39.8029,   -0.2788,    0.3943,1,28776,13
0,  -10.5164,   -2.3363,    2.6952,   -2.6555,  -28.1646,   28.7758,  -71.1304,   64.6551,  -18.9074,   37.2500,87768.0313,   -0.4486,   39.7142,   -0.7561,    0.3943,1,28985,13
0,  -10.6297,   -3.9291,    1.6611,  -13.8726,  -23.9051,   13.0669,  -70.5836,   63.7010,  -16.9416,   37.2500,87769.0156,   -0.5408,   39.8029,   -0.2762,    0.3943,1,29098,13
0,  -11.5570,   -2.2198,    2.2954,    8.0849,   80.7267,  -37.4406,  -71.0619,   70.2753,  -21.3848,   37.2500,87768.3203,   -0.4763,   39.8590,   -0.4288,    0.3943,2,29211,13
0,   -8.9748,    0.4271,    0.9988,   -1.2738,  -58.1345,    4.9248,  -71.2671,   60.9085,  -20.5913,   37.2500,87770.3359,   -0.6642,   39.7282,   -0.0611,    0.3943,2,29372,13
0,   -8.9989,    0.6920,    0.6422,   21.8770,  -36.6124,   -8.8627,  -67.0332,   54.0445,  -21.0262,   37.2500,87765.7031,   -0.2312,   39.7142,    0.7557,    0.3943,2,29581,13
0,   -9.1405,    1.3122,    1.3827,   23.5050,   66.6441,  -19.5344,  -62.9306,   62.7224,  -23.2170,   37.2500,87766.6016,   -0.3149,   39.7188,    0.9626,    0.3943,2,29790,13
0,   -8.9147,    0.4351,    0.7083,   -5.1403,  -36.8662,   -3.3735,  -62.6979,   58.4403,  -24.8594,   37.2500,87765.7031,   -0.2312,   39.7002,    1.0704,    0.3943,2,29999,13
0,   -9.3293,    1.2854,    1.0330,    6.4314,   -7.8881,   -3.2547,  -62.0031,   57.1234,  -25.0746,   37.2500,87761.5781,    0.1543,   39.6908,    0.8340,    0.3943,2,30208,13
0,   -9.2057,    1.4227,    0.3284,    2.9020,   -4.2535,   -0.4653,  -61.2899,   55.5635,  -25.0411,   37.3750,87763.2578,   -0.0025,   39.6955,    0.0321,    0.3943,2,30417,13
0,   -8.4123,    1.3088,   -0.9570,    3.1011,  -31.2053,   -4.1862,  -60.8059,   50.8968,  -25.9059,   37.3750,87765.0625,   -0.1711,   39.7002,   -0.0941,    0.3943,2,30626,13
0,   -9.2136,    1.4283,   -0.4657,    3.2276,   -1.8475,    7.3380,  -60.2534,   50.6316,  -24.9260,   37.3750,87762.0625,    0.1096,   39.6955,   -0.1838,    0.3943,2,30835,13
0,   -9.3689,    1.0731,   -0.5979,   -0.4808,    1.6675,   -0.8892,  -60.4316,   50.4867,  -24.6754,   37.3750,87763.6719,   -0.0416,   39.7048,    0.0927,    0.3943,2,31044,13
0,   -8.9787,    1.1288,   -0.9260,    0.8919,   -1.8080,   12.2686,  -60.3844,   49.8424,  -23.2924,   37.3750,87766.4297,   -0.2991,   39.7048,   -0.0936,    0.3943,2,31253,13
0,   -8.9694,    0.9092,   -0.8944,    3.2299,   78.9883,    0.3551,  -59.6329,   60.9482,  -23.1151,   37.3750,87763.0781,    0.0139,   39.7048,   -0.0484,    0.3943,2,31462,13
0,  -10.6438,   -3.5213,  -11.7756, -141.0466,   18.5090,  137.6071,  -77.5400,   65.0608,   -2.8512,   37.3750,87764.6328,   -0.1310,   39.7048,   -0.2119,    0.3943,2,31671,13
0,   -8.9900,   -0.3920,   -2.5133,   -3.8474,  -27.1763,   12.1935,  -82.9276,   57.3630,    3.0792,   37.3750,87760.6172,    0.2438,   39.7235,    0.0448,    0.3943,2,31880,13
0,   -9.1700,   -0.3926,   -1.9450,   -5.3442,   17.3754,   15.5343,  -82.8326,   54.3707,    2.9729,   37.3750,87763.1875,    0.0037,   39.7282,   -0.7350,    0.3943,2,32089,13
0,   -8.3101,   -0.8671,   -2.6497,   -3.0959,  -15.8982,    3.1918,  -83.8081,   52.7250,    4.9350,   37.3750,87762.1641,    0.0994,   39.7282,   -0.4768,    0.3943,2,32298,13
0,   -9.2062,   -1.4644,   -2.4571,    0.4897,   -2.1363,  -16.6379,  -83.5346,   52.3497,    2.9428,   37.3750,87762.7578,    0.0444,   39.7329,   -0.8894,    0.3943,2,32507,13
0,   -8.9341,   -0.8020,   -2.5323,   13.9562,   -9.0802,  -34.6944,  -81.5620,   50.9586,   -2.8997,   37.3750,87765.0313,   -0.1683,   39.7422,   -0.4975,    0.3943,2,32716,13
0,  -10.0210,    0.3617,   -3.2961,    5.3039,    0.3635,  -18.9968,  -80.4724,   50.8162,   -7.3001,   37.3750,87766.2891,   -0.2861,   39.7375,   -0.6083,    0.3943,2,32925,13
0,   -8.9578,    0.9791,   -2.6610,    1.2415,   -2.2557,  -29.1074,  -80.0858,   50.5911,  -13.3031,   37.3750,87764.7891,   -0.1457,   39.7469,   -0.1960,    0.3943,2,33134,13
0,   -9.8252,    0.3141,   -2.4723,    1.2741,    3.9303,   31.9003,  -79.8706,   51.1069,  -10.7980,   37.3750,87767.6094,   -0.4095,   39.7469,   -0.4762,    0.3943,2,33343,13
0,   -8.4566,    0.8920,   -2.8751,   -5.5640,  -10.8726,  -15.8039,  -80.6120,   48.3850,  -14.1732,   37.3750,87764.0078,   -0.0727,   39.7609,    0.0791,    0.3943,2,33552,13
0,   -8.1008,    0.6625,   -2.8552,   -1.9921,   -0.7860,    7.5026,  -80.9752,   48.2962,  -12.2348,   37.3750,87757.1016,    0.5726,   39.7609,    0.6267,    0.5726,2,33761,13
0,   -9.5065,    1.6809,   -2.7344,    3.3683,    5.0095,  -25.1253,  -80.6508,   48.8366,  -16.9591,   37.3750,87760.2188,    0.2816,   39.7655,    0.6616,    0.5726,2,33970,13
0,   -9.1200,    1.4959,   -2.8758,    3.6941,    7.7726,   10.8690,  -80.2264,   50.0943,  -16.0670,   37.3750,87761.4766,    0.1640,   39.7749,    0.0735,    0.5726,2,34179,13
0,   -8.8561,    0.9843,   -1.6256,   22.3662,    7.3718,   21.2231,  -76.8665,   51.6266,  -12.2279,   37.3750,87759.0781,    0.3881,   39.7796,   -0.5302,    0.5726,2,34388,13
0,   -8.9924,    0.2287,   -2.1495,    4.7874,   14.4480,   33.3314,  -75.6175,   53.8618,   -6.0987,   37.3750,87763.8047,   -0.0541,   39.7889,   -0.7449,    0.5726,2,34597,13
0,   -9.2505,    0.3970,   -4.0527,    0.6797,    9.5492,  -32.6224,  -75.4226,   55.5142,  -11.2284,   37.3750,87762.6016,    0.0586,   39.7936,   -0.2399,    0.5726,2,34806,13
0,   -9.6310,    0.8339,   -1.8927,    1.5017,    0.4838,  -16.8568,  -75.6034,   55.7273,  -13.3453,   37.3750,87760.8594,    0.2217,   39.7936,    0.0578,    0.5726,2,35015,13
0,  -10.1907,    0.7274,   -1.8662,   -1.0364,   -0.4869,   -1.5157,  -75.8343,   55.2913,  -13.0930,   37.3750,87760.7344,    0.2330,   39.8029,    0.5618,    0.5726,2,35224,13
0,  -10.2447,    0.3754,   -2.0520,   -0.9238,    5.1858,   -0.1159,  -76.1576,   55.7345,  -12.9489,   37.3750,87758.5703,    0.4357,   39.8076,    0.2836,    0.5726,2,35433,13
0,   -9.0174,    0.7553,   -1.9054,    0.7874,   -1.8473,    1.7487,  -76.2009,   55.3904,  -13.0977,   37.3750,87761.6875,    0.1442,   39.8076,   -0.2863,    0.5726,2,35642,13
0,   -8.7786,   -0.2008,   -2.5282,    3.3241,    0.0708,   12.1289,  -75.3909,   55.4190,   -9.6324,   37.3750,87761.9297,    0.1215,   39.8169,   -0.3098,    0.5726,2,35851,13
0,   -9.8557,    0.6896,   -1.6450,   12.8798,    0.7577,    3.4324,  -72.4226,   56.0694,   -8.8526,   37.3750,87769.3047,   -0.5680,   39.8169,   -1.0293,    0.5726,2,36060,13
0,   -9.3970,    0.1255,   -1.9190,    4.0883,    1.7924,   13.6192,  -71.6236,   56.2993,   -5.9601,   37.3750,87768.7031,   -0.5113,   39.8263,   -0.5719,    0.5726,2,36269,13
0,  -11.0109,   -0.2891,   -1.9763,    2.6307,   -7.2562,   32.5180,  -71.1249,   55.1585,   -0.9630,   37.3750,87773.0781,   -0.9206,   39.8263,   -0.9447,    0.5726,2,36478,13
0,   -7.5002,   -2.3206,   -2.4264,   -6.5746,   -4.4108,  131.5723,  -72.1210,   53.7189,   24.4455,   37.5000,87772.3672,   -0.8544,   39.8356,   -0.1433,    0.5726,2,36687,13
0,   -7.2984,   -3.7627,   -3.8074,    5.9703,    1.5808,  -53.3362,  -71.6486,   54.1050,   23.3730,   37.5000,87768.3359,   -0.4774,   39.8496,    0.4771,    0.5726,2,36896,13
0,   -6.7847,   -6.2977,   -2.3117,    0.2508,    2.5904,   33.7064,  -71.4693,   54.5082,   29.9642,   37.5000,87769.0469,   -0.5442,   39.8496,    0.7106,    0.5726,2,37105,13
0,   -6.4012,   -6.9122,   -2.1659,    9.8363,   -4.0413,   -1.3689,  -71.4198,   54.5203,   31.1056,   37.5000,87769.1641,   -0.5549,   39.8496,    0.6577,    0.5726,2,37314,13
0,   -7.8693,   -6.0255,   -2.6284,    1.6310,    0.3626,  -12.2510,  -70.3781,   54.4246,   28.7713,   37.5000,87770.0625,   -0.6388,   39.8543,    0.0168,    0.5726,2,37523,13
0,   -7.2167,   -6.2834,   -2.6418,  -17.8069,    7.3758,    5.8035,  -72.9313,   55.7151,   29.0184,   37.5000,87768.8594,   -0.5261,   39.8636,    0.3463,    0.5726,2,37732,13
0,   -7.4010,   -5.7810,   -2.1696,    2.3008,   -1.5007,    6.0536,  -72.7172,   55.5347,   29.1246,   37.5000,87770.4766,   -0.6772,   39.8777,    0.1431,    0.5726,2,37941,13
0,   -7.4937,   -5.7597,   -2.0753,    0.3094,    1.0753,   -5.4407,  -72.5311,   55.5922,   28.2536,   37.5000,87771.4922,   -0.7723,   39.8683,    0.0294,    0.5726,2,38150,13
0,   -6.7926,   -6.1630,   -2.3038,   -0.2281,    1.4721,    2.0177,  -72.3991,   55.8291,   28.0251,   37.5000,87769.9922,   -0.6326,   39.8777,   -0.0523,    0.5726,2,38359,13
0,   -8.0755,   -6.3296,   -2.5068,    0.4196,   -1.3840,    2.1350,  -72.3230,   55.9539,   29.1674,   37.5000,87767.2891,   -0.3795,   39.8870,    0.0322,    0.5726,2,38568,13
0,   -6.9142,   -6.5789,   -2.0987,   13.9787,   -6.7069,    8.1263,  -70.1347,   54.9316,   32.8919,   37.5000,87769.1484,   -0.5532,   39.8917,   -0.1266,    0.5726,2,38777,13
0,   -6.7454,   -6.4974,   -2.5608,   -1.4073,    0.6557,   -8.3729,  -70.2407,   54.8703,   31.1627,   37.5000,87767.3984,   -0.3896,   39.8963,    0.0532,    0.5726,2,38986,13
0,   -6.7777,   -6.8462,   -2.4211,   -2.4559,    2.9340,    5.9899,  -70.6313,   55.2453,   32.4020,   37.5000,87769.9688,   -0.6302,   39.8963,   -0.4571,    0.5726,2,39195,13
0,   -5.8888,   -6.3958,   -2.7527,    8.8558,   -0.9348,   79.2998,  -68.9977,   55.1256,   44.1005,   37.5000,87767.6250,   -0.4112,   39.9104,   -0.0472,    0.5726,2,39404,13
0,   -6.0389,   -6.7779,   -2.1652,    4.1421,    3.2269,   29.8556,  -68.6927,   55.6453,   47.9388,   37.5000,87769.2422,   -0.5624,   39.9104,   -0.5241,    0.5726,2,39613,13
0,   -6.8020,   -6.4962,   -2.2490,    4.6235,   -0.0408,    6.4736,  -67.6520,   55.8223,   47.5491,   37.5000,87771.0469,   -0.7305,   39.9104,   -0.1440,    0.5726,2,39822,13
0,   -6.7562,   -6.3413,   -2.0151,   -3.7579,    4.9706,    9.6529,  -68.2752,   56.7896,   48.6313,   37.5000,87771.0469,   -0.7305,   39.9197,   -0.2086,    0.5726,2,40031,13
0,   -7.5260,   -5.9741,   -1.8834,    4.3370,   -2.6991,    2.2358,  -67.8792,   56.5769,   47.3369,   37.5000,87769.7109,   -0.6053,   39.9244,    0.0449,    0.5726,2,40240,13
0,   -7.5413,   -4.9277,   -2.3234,   -3.2457,   -0.0902,  -37.6490,  -68.7048,   56.6358,   38.7067,   37.5000,87769.4141,   -0.5781,   39.9337,    0.1705,    0.5726,2,40449,13
0,   -7.4635,   -4.2640,   -2.0537,    1.1328,    2.7031,   12.8824,  -68.4672,   57.2543,   42.3181,   37.6250,87767.6094,   -0.4095,   39.9337,    0.0624,    0.5726,2,40658,13
0,   -7.1760,   -4.8841,   -1.6505,    6.6248,    3.2072,   32.6523,  -67.8799,   58.0109,   43.7214,   37.6250,87767.9688,   -0.4429,   39.9337,   -0.1192,    0.5726,2,40867,13
0,   -7.5057,   -5.2296,   -2.0348,   -2.0815,   -0.8479,  -28.2259,  -67.4854,   57.8575,   40.6080,   37.6250,87772.0391,   -0.8232,   39.9430,   -0.5829,    0.5726,2,41076,13
0,    9.5727,   -3.0978,    3.3991,  -56.2030,  -37.4418,  -59.7718,   15.4884,   13.7289,  170.6216,   37.7500,87761.5469,    0.7028,   40.1626,    0.0194,    0.8874,0,5039,13
0,   -9.2935,   -1.5423,   -0.0266,    2.5211,    1.0152,   -2.6547,   21.3265,   76.0324,    3.3823,   37.7500,87763.7500,    0.4968,   40.4008,    0.2692,    1.6199,0,10074,13
0,   -8.4257,   -4.1441,    0.2312,   -8.6387,   -6.9909,   23.5995,   19.6175,   75.9088,   21.0980,   37.8750,87759.8750,    0.8591,   40.4008,   -0.3328,    1.6199,0,15114,13
0,   -9.2234,   -1.3728,   -0.0595,    1.5311,   -0.5693,    1.8560,   19.0848,   76.5154,    4.1482,   37.7500,87762.2500,    0.6371,   40.5689,    0.2059,    1.6199,1,17787,13
0,   -9.2482,   -1.4156,   -0.0561,   -4.0044,   -0.0756,    2.5065,   18.4377,   76.5031,    4.5532,   37.8750,87763.4531,    0.5251,   40.3821,   -0.3078,    1.6199,1,17948,13
0,   -9.2376,   -1.3658,   -0.0434,    1.1985,    0.5609,    0.7177,   18.4305,   76.5970,    4.5772,   37.8750,87762.9922,    0.5676,   40.4755,   -0.0490,    1.6199,1,18061,13
0,   -9.1920,   -1.3752,   -0.0754,   -0.0556,    0.6369,   -2.2933,   18.4910,   76.5307,    4.3718,   37.8750,87762.2266,    0.6395,   40.5082,    0.9747,    1.6199,1,18174,13
0,   -8.8403,   -2.4809,    0.1398,  -80.7651,  -16.3952,  123.3822,    6.6473,   74.0888,   22.1819,   37.8750,87764.9531,    0.3847,   40.3868,   -0.0026,    1.6199,1,18383,13
0,   -9.5185,   -1.4348,    0.2472,    2.2205,    0.8518,   14.8676,    6.2138,   74.0614,   23.3395,   37.8750,87766.1016,    0.2772,   40.4662,   -0.5486,    1.6199,1,18496,13
0,   -8.9187,   -2.3728,   -0.7716,    6.2841,    3.6000,   20.8298,    8.6418,   75.1062,   22.4919,   37.8750,87762.3906,    0.6242,   40.5035,   -0.1228,    1.6199,1,18609,13
0,   -9.6183,   -3.8198,    0.6803,   19.7125,    6.8979,   19.7675,   16.0513,   77.7083,   17.6077,   37.8750,87759.5469,    0.8902,   40.3868,    0.8843,    1.6199,1,18818,13
0,  -10.0949,   -2.7058,   -0.0649,   -6.3330,   89.1587,  112.0827,   15.9965,   82.0338,   23.6637,   37.8750,87760.9375,    0.7601,   40.4568,    0.9995,    1.6199,1,18931,13
0,   -6.4205,   -3.1981,    2.4073,    4.3528,   10.4208,   -5.2972,   13.6975,   95.0099,   24.4967,   37.8750,87762.6328,    0.6015,   40.4942,   -0.0564,    1.6199,1,19044,13
0,   -7.0494,   -0.8591,    3.2074,   -7.4327,   -5.1142,   -2.7160,   13.3557,   94.4654,   24.1942,   37.8750,87758.8906,    0.9514,   40.3868,   -0.1467,    1.6199,1,19253,13
0,   -8.3296,   -3.1512,    2.3960,  -12.7106,   21.4059,  -19.7134,   10.9772,   90.9629,   21.5300,   37.8750,87760.6406,    0.7878,   40.4708,   -0.3340,    1.6199,1,19366,13
0,  -12.8059,   -3.5455,    1.6447,   25.4627,  -44.0155,  -33.1406,   14.2218,   83.2272,   21.0898,   37.8750,87759.0859,    0.9327,   40.5082,    0.3176,    1.6199,1,19479,13
0,  -10.8284,   -0.7048,    1.3681,    0.9706,    6.4205,  -14.3839,   15.9639,   86.0350,   17.8666,   37.8750,87759.6016,    0.8851,   40.4008,   -0.4216,    1.6199,1,19688,13
0,  -10.4129,    1.7424,    0.8602,    2.9707,  -14.9555,   -1.2418,   15.7439,   82.7284,   15.8748,   37.8750,87763.8125,    0.4911,   40.4755,   -0.8220,    1.6199,1,19801,13
0,   -8.4745,    4.5856,    0.4385,   61.9854,   -6.0027,   -5.9922,   21.4214,   80.6301,   14.7648,   37.8750,87763.3984,    0.5302,   40.5316,   -0.9733,    1.6199,1,19914,13
0,  -10.8965,    0.1727,    0.6249,   58.1894,    4.6937,  -10.4221,   34.4050,   80.6056,   11.2736,   37.8750,87761.7578,    0.6837,   40.3961,   -0.5712,    1.6199,1,20123,13
0,  -10.6023,   -1.1617,    0.6862,   62.8073,    3.2698,    6.2075,   40.7162,   81.2161,   10.6375,   37.8750,87761.5938,    0.6983,   40.4802,    0.4864,    1.6199,1,20236,13
0,  -10.0090,   -2.4735,    0.7264,   65.1168,   29.2878,   -4.6249,   48.4560,   84.2760,   10.1775,   37.8750,87761.2422,    0.7317,   40.5082,    0.5663,    1.6199,1,20349,13
0,   -6.8561,   -0.5968,    0.6834,   55.0383,   35.7665,  -41.2737,   59.6438,   92.5182,    4.1076,   37.8750,87763.1563,    0.5523,   40.3868,    0.3973,    1.6199,1,20558,13
0,   -7.8576,   -0.9867,    2.3061,   57.6976,    1.5163,  -26.4895,   65.1977,   93.9619,   -0.7847,   37.8750,87756.9219,    1.1353,   40.4708,    1.2595,    1.6199,1,20671,13
0,   -8.7567,   -0.4665,    2.7781,   25.0803,   -0.8745,    3.7970,   67.8446,   94.1318,   -4.5150,   37.8750,87757.1719,    1.1121,   40.5035,    1.0416,    1.6199,1,20784,13
0,  -10.4305,   -2.7492,    1.9839, -102.4651,  -56.5544,  -14.4137,   52.5916,   85.2776,   -6.0981,   37.8750,87760.9141,    0.7623,   40.3961,    0.6182,    1.6199,1,20993,13
0,   -8.7942,   -3.0757,   -0.0309, -170.9655, -128.5574,   36.6629,   41.9496,   78.5051,    4.4623,   37.8750,87760.2031,    0.8286,   40.4942,   -0.1667,    1.6199,1,21106,13
