index," checksum",uptime mp,uptime nav,"  errorflag mp",errorflag NAV,"  accel x"," accel y"," accel z"," accelworld x"," accelworld y"," accelworld z"," accelhighg x"," accelhighg y"," accelhighg z"," gyro x"," gyro y"," gyro z"," euler x"," euler y"," euler z"," quat w"," quat x"," quat y"," quat z"," altitude"," presusre"," verticalvel",filtered vvel," maxalt"," altitudeagl"," filtered alt"," imutemp"," barotemp",state,battstate,pyros fired," checksum2\r"
1825," 101",606601,606532,1,1,1.830398,1.932483,-9.601068,2.567302,5.929633,-17.384785,-2.113400,-3.761421,-6.614501,115.921329,3.227357,-107.505477,142.090952,-157.103708,14.995723,-0.184877,-0.144572,0.340129,0.910622,1370.009644,86373.023438,-10.983835,-14.551597,103.398438,63.552368,67.359024,21.250000,26.250259,5,0.000000,1," 202"
1826," 101",606771,606755,1,1,-0.351068,2.400476,-10.869811,7.341838,3.116907,-17.574072,-1.152348,-0.878266,-9.978183,109.534344,98.776632,135.834281,126.548707,-143.959433,20.528017,-0.288238,-0.195682,0.470048,0.810976,1369.041138,86394.703125,-7.712393,-14.106645,103.398438,62.583862,66.451576,21.250000,26.218645,5,0.000000,1," 202"
1827," 101",606916,606873,1,1,-0.354719,2.465205,-10.188020,9.450939,1.267747,-14.168078,0.769756,1.043838,-10.458709,124.939992,96.141217,346.139097,120.485220,-127.306530,55.010832,-0.554660,-0.136321,0.572433,0.588294,1368.206055,86411.515625,-6.555797,-11.857425,103.398438,61.748779,66.504539,21.250000,26.182514,5,0.000000,1," 202"
1828," 101",607092,607082,1,1,-0.380074,1.651515,-12.312678,9.760546,5.324506,-15.355763,-0.191296,-2.800369,-12.861338,-72.552134,56.233890,250.033910,121.586889,-129.834315,150.687128,-0.817167,0.333936,0.469813,-0.000102,1366.966431,86418.781250,-6.348833,-12.317076,103.398438,60.509155,65.231255,21.125000,26.209614,5,0.000000,1," 202"
1829," 101",607539,607533,1,1,-1.021036,1.436764,-10.426254,3.326204,4.558410,-18.743643,-2.113400,-2.319843,-7.575553,-13.147317,63.713644,113.976774,108.096848,-156.907040,172.681949,-0.799014,0.563707,0.198414,-0.066660,1362.781494,86459.828125,-13.368582,-10.977444,103.398438,56.324219,61.247520,21.125000,26.236712,5,0.000000,1," 202"
1830," 101",607691,607684,1,1,-0.746378,1.570637,-10.354375,0.148675,5.050999,-19.004389,-1.632874,-1.839317,-9.017131,19.760676,118.478551,103.777525,110.844319,-173.847698,-171.648582,-0.817769,0.568421,0.002802,-0.090241,1362.226807,86467.812500,-13.057949,-11.131556,103.398438,55.769531,60.749523,21.125000,26.196064,5,0.000000,1," 202"
1831," 101",607875,607875,1,1,-0.515412,1.412323,-10.431626,-3.153241,2.772694,-19.467871,-1.632874,-1.839317,-10.458709,9.848854,92.000927,404.662043,105.749394,170.788689,-111.753561,-0.685102,0.462119,-0.390488,-0.405710,1361.199707,86476.414062,-11.851158,-11.989823,103.398438,54.742432,59.791691,21.125000,26.209614,5,0.000000,1," 202"
1832," 101",608034,608033,1,1,0.137999,1.823292,-10.550500,-1.758884,-0.857456,-20.328468,-0.191296,0.082786,-8.536605,-34.307682,105.596432,397.888681,91.304254,178.389774,-48.811571,-0.304396,0.279651,-0.640640,-0.647085,1360.793213,86479.312500,-10.650836,-11.142416,103.398438,54.335938,59.146999,21.125000,26.173481,5,0.000000,1," 202"
1833," 101",608273,608234,1,1,-0.350623,1.650444,-9.533278,2.906628,-3.234655,-19.100876,-1.152348,-2.800369,-7.095027,6.210804,106.055434,217.912104,84.014223,-169.375646,24.190230,0.206891,-0.094446,-0.736428,-0.637142,1359.597900,86502.171875,-8.828823,-10.980509,103.398438,53.140625,58.675549,21.250000,26.173481,5,0.000000,1," 202"
1834," 101",608595,608594,1,1,1.431458,2.214893,-8.104090,8.165483,2.096795,-11.049768,1.730806,-0.878266,-7.575553,102.834700,154.084601,415.186409,149.794736,-124.664476,122.345572,0.807438,0.013999,-0.504014,-0.306295,1357.781006,86505.890625,-8.314854,-10.076723,103.398438,51.323730,55.112534,21.250000,26.223162,5,0.000000,1," 202"
1835," 101",608691,608594,1,1,1.431458,2.214893,-8.104090,8.165483,2.096795,-11.049768,1.730806,-0.878266,-7.575553,102.834700,154.084601,415.186409,149.794736,-124.664476,122.345572,0.807438,0.013999,-0.504014,-0.306295,1357.781006,86505.890625,-8.314854,-10.076723,103.398438,51.323730,55.112534,21.250000,26.223162,5,0.000000,1," 202"
1836," 101",608832,608827,1,1,-1.278537,2.727147,-9.431897,3.044579,9.301617,-11.298713,-2.113400,-1.358791,-9.017131,36.414918,158.518063,28.481933,159.883513,-147.387846,-151.645704,0.904232,-0.230228,-0.226979,0.278999,1356.395142,86529.656250,-7.346039,-10.314074,103.398438,49.937866,54.256351,21.250000,26.187031,5,0.000000,1," 202"
1837," 101",609023,609015,1,1,0.163851,2.483013,-9.202027,0.390545,9.423921,-8.420168,1.730806,-1.839317,-8.056079,115.301216,144.500520,-160.198740,173.192916,-177.818893,-177.153961,0.997719,-0.059811,-0.017519,0.025915,1355.952393,86531.414062,-6.885973,-9.469939,103.398438,49.495117,53.690987,21.250000,26.196064,5,0.000000,1," 202"
1838," 101",609153,609137,1,1,1.279891,1.511636,-9.809628,-0.229972,9.304849,-6.124200,0.289230,-1.839317,-9.978183,158.199107,31.485707,148.444859,10.842179,5.296453,20.223471,0.978251,0.100984,0.028714,0.178894,1355.607056,86532.664062,-6.564372,-9.254712,103.398438,49.149780,53.278149,21.250000,26.146383,5,0.000000,1," 202"
1839," 101",609265,609255,1,1,1.049858,1.638157,-10.497173,-3.878744,8.675892,-4.936779,1.250281,0.082786,-9.978183,125.317032,45.610528,322.801980,18.836629,17.637555,54.773148,0.854058,0.213154,0.059908,0.470702,1354.886475,86549.554688,-6.376013,-9.041475,103.398438,48.429199,52.837334,21.250000,26.146383,5,0.000000,1," 202"
1840," 101",609612,609599,1,1,-0.861513,3.053682,-13.954096,-9.101791,9.887805,-14.717569,-1.632874,-0.397740,-12.861338,72.745729,65.337631,-104.743922,169.599731,142.957417,-31.699898,0.285603,0.280850,0.169074,0.900538,1350.436279,86586.726562,-19.694735,-11.650568,103.398438,43.979004,49.150307,21.125000,26.209614,5,0.000000,1," 202"
1841," 101",609739,609727,1,1,-0.413806,2.221037,-12.997789,-9.215417,6.914055,-16.228962,-1.152348,-2.800369,-10.939234,121.698221,56.572558,-169.967290,149.153382,139.887219,-39.680909,0.393129,0.226181,0.347196,0.820821,1349.821655,86600.546875,-18.602575,-12.165531,103.398438,43.364380,48.624313,21.125000,26.173481,5,0.000000,1," 202"
1842," 101",609894,609866,1,1,-0.085189,1.166602,-11.638836,-9.160977,5.405180,-14.668365,-0.191296,-3.280895,-10.458709,58.523998,-11.008364,-160.883904,143.480664,132.942542,-57.717475,0.529790,0.193373,0.434575,0.702192,1349.244263,86605.742188,-16.344969,-12.475120,103.398438,42.786987,48.093647,21.125000,26.164450,5,0.000000,1," 202"
1843," 101",610032,609962,1,1,0.028717,0.980372,-11.110850,-8.842635,5.452241,-13.862259,-0.671822,-2.800369,-9.017131,-8.398793,-58.672623,-105.614034,146.694391,132.113672,-64.230293,0.564001,0.190076,0.428534,0.679803,1348.903076,86603.523438,-14.214442,-13.050604,103.398438,42.445801,47.604210,21.125000,26.173481,5,0.000000,1," 202"
1844," 101",610201,610187,1,1,-0.082484,0.923400,-8.830818,-6.076261,5.717893,-12.838693,-0.191296,-2.800369,-6.614501,-61.779177,19.192067,-94.730646,152.419291,142.803655,-92.315034,0.716537,0.051602,0.379887,0.582750,1347.729736,86622.632812,-10.470301,-13.468842,103.398438,41.272461,45.980583,21.125000,26.164450,5,0.000000,1," 202"
1845," 101",610638,610631,1,1,-0.509334,2.875910,-9.404397,-4.833539,2.347302,-18.053274,-1.632874,0.082786,-7.575553,37.256879,103.294624,251.331700,124.185393,156.140857,-32.714683,0.336333,0.046310,0.490843,0.802377,1345.010864,86640.609375,-9.869127,-10.844468,103.398438,38.553589,42.707710,21.125000,26.200581,5,0.000000,1," 202"
1846," 101",610772,610772,1,1,-0.554972,2.905107,-10.486315,-0.805793,0.884801,-20.630508,-0.191296,-1.839317,-12.380812,77.922951,126.464777,260.100953,109.648326,170.549755,7.482680,-0.005801,0.104653,0.568513,0.815970,1344.294189,86661.609375,-9.521807,-10.746493,103.398438,37.836914,42.264912,21.125000,26.155416,5,0.000000,1," 202"
1847," 101",610940,610919,1,1,-0.249596,2.049862,-11.527605,3.426455,4.321935,-20.132030,0.289230,-1.839317,-10.458709,-10.389938,150.169728,229.119802,119.783186,-170.452343,41.102145,-0.341716,0.108073,0.493357,0.792559,1343.670898,86665.906250,-9.097029,-10.624310,103.398438,37.213623,41.805702,21.125000,26.182514,5,0.000000,1," 202"
1848," 101",611093,611022,1,1,-0.169495,2.692514,-12.262868,5.370727,7.244933,-18.537277,-0.671822,0.082786,-10.939234,-61.798356,152.805675,176.602860,135.392682,-165.858372,61.589824,-0.510192,0.094992,0.381832,0.764778,1343.046753,86672.539062,-8.395263,-10.459196,103.398438,36.589478,41.331501,21.125000,26.155416,5,0.000000,1," 202"
1849," 101",611274,611257,1,1,1.179781,2.331282,-9.230243,7.564127,5.441258,-12.081534,1.250281,-1.358791,-8.536605,118.034343,132.808275,78.062601,167.206268,-142.142821,93.887896,-0.711545,-0.143079,0.307502,0.615366,1342.155518,86674.304688,-7.021580,-11.498396,103.398438,35.698242,39.922749,21.125000,26.164450,5,0.000000,1," 202"
1850," 101",611662,611657,1,1,0.004195,2.032501,-11.589081,5.620584,5.590742,-1.106719,-0.671822,-2.319843,-10.939234,99.279136,77.952546,44.051821,48.698330,-35.343797,40.926149,-0.857037,-0.271363,0.396450,-0.186215,1337.967773,86717.132812,-14.746703,-10.084436,103.398438,31.510498,36.554314,21.125000,26.200581,5,0.000000,1," 202"
1851," 101",611824,611801,1,1,0.160230,1.505460,-11.433670,2.762197,5.489296,-0.040939,-0.671822,-3.280895,-9.017131,110.754693,58.797540,21.744708,54.759915,-18.859564,46.747963,-0.833983,-0.358725,0.313533,-0.278363,1337.451172,86729.179688,-14.424471,-10.847218,103.398438,30.993896,35.625580,21.125000,26.155416,5,0.000000,1," 202"
1852," 101",612072,612062,1,1,0.184486,0.841652,-10.853249,1.011354,3.306946,0.522599,-0.671822,-4.241947,-10.458709,52.702914,-72.501700,134.371842,70.014691,-9.297630,73.145732,-0.683342,-0.419653,0.394014,-0.449097,1336.422607,86738.781250,-11.425876,-11.055031,103.398438,29.965332,34.681561,21.250000,26.168966,5,0.000000,1," 202"
1853," 101",612257,612231,1,1,-0.162014,0.520712,-10.952783,1.237967,1.374746,1.008179,-0.671822,-2.319843,-9.978183,11.703847,-81.179585,97.011513,83.671327,-9.182753,91.418332,-0.556826,-0.421578,0.517554,-0.494323,1335.510254,86759.546875,-9.629162,-10.949410,103.398438,29.052979,34.169872,21.250000,26.132833,5,0.000000,1," 202"
1854," 101",612379,612360,1,1,-0.260249,0.757199,-9.644374,1.224426,0.470754,-0.212768,-2.113400,-3.280895,-7.575553,-20.321894,-37.492093,-49.189110,88.428943,-11.854410,86.067016,-0.570242,-0.456495,0.527443,-0.433866,1334.871704,86759.546875,-8.156884,-10.742557,103.398438,28.414429,33.646648,21.250000,26.132833,5,0.000000,1," 202"
1855," 101",612709,612682,1,1,0.687002,1.599643,-9.420552,1.347215,0.645231,-0.338108,-0.191296,-2.800369,-7.095027,154.046188,66.281576,-96.557968,75.522829,-8.239074,23.334865,-0.781129,-0.586687,0.179140,-0.116381,1332.130859,86777.203125,-9.209574,-10.056890,103.398438,25.673584,30.128286,21.250000,26.182514,5,0.000000,1," 202"
1856," 101",612810,612773,1,1,0.539994,1.138411,-8.727463,-0.014667,-0.689853,-1.010092,0.289230,-2.800369,-8.536605,157.915422,50.858091,-39.630178,86.299775,0.774516,20.673512,-0.716880,-0.673679,0.117862,-0.135453,1331.685059,86788.570312,-8.924929,-10.085474,103.398438,25.227783,29.278088,21.250000,26.205097,5,0.000000,1," 202"
1857," 101",612946,612913,1,1,1.068911,0.714200,-8.703514,-1.486131,-2.227027,-1.420333,1.250281,-2.319843,-8.536605,108.881255,39.603189,122.446563,96.867778,12.695189,36.364911,-0.600678,-0.729364,0.162345,-0.284356,1331.359985,86789.023438,-8.556696,-9.849967,103.398438,24.902710,29.176594,21.250000,26.146383,5,0.000000,1," 202"
1858," 101",613057,612954,1,1,1.366913,1.517812,-9.749950,-2.985401,-3.562911,-0.990393,1.250281,-0.878266,-9.017131,124.226019,28.704287,327.804247,99.673306,16.593810,47.898044,-0.538508,-0.728885,0.221906,-0.359851,1331.120239,86789.460938,-8.130741,-9.902984,103.398438,24.662964,28.808924,21.250000,26.168966,5,0.000000,1," 202"
1859," 101",613204,613198,1,1,-0.486629,2.954911,-9.646217,-5.165039,5.992570,-3.521725,-0.671822,-1.358791,-9.017131,108.211158,126.105072,452.397607,66.456286,30.967538,166.146305,0.048001,-0.285374,0.497299,-0.817894,1329.280762,86818.835938,-8.301414,-9.827065,103.398438,22.823486,27.520908,21.250000,26.146383,5,0.000000,1," 202"
1860," 101",613325,613198,1,1,-0.486629,2.954911,-9.646217,-5.165039,5.992570,-3.521725,-0.671822,-1.358791,-9.017131,108.211158,126.105072,452.397607,66.456286,30.967538,166.146305,0.048001,-0.285374,0.497299,-0.817894,1329.280762,86818.835938,-8.301414,-9.827065,103.398438,22.823486,27.520908,21.250000,26.146383,5,0.000000,1," 202"
1861," 101",613767,613740,1,1,-0.393832,1.485941,-11.378678,2.536653,4.379061,0.505632,-0.671822,-1.839317,-9.978183,-23.830301,-5.111222,-110.599546,70.589329,-5.941699,-132.137086,0.303267,0.272723,0.510241,-0.757169,1324.298340,86863.882812,-15.993146,-11.018629,103.398438,17.841064,23.086708,21.250000,26.173481,5,0.000000,1," 202"
1862," 101",613894,613833,1,1,-0.205919,1.882288,-11.694124,2.503286,4.993464,0.645857,-0.671822,-1.839317,-9.497657,-5.869984,6.469731,-131.027549,71.352719,-6.016287,-143.519377,0.224842,0.222781,0.539795,-0.780023,1323.966675,86867.632812,-15.519300,-10.974399,103.398438,17.509399,22.122854,21.250000,26.182514,5,0.000000,1," 202"
1863," 101",614050,614041,1,1,0.138491,1.042371,-9.885929,1.401402,4.064669,-0.837080,-1.632874,-2.319843,-9.017131,-35.337367,28.282553,-125.357153,71.713667,-7.573613,-167.012947,0.053020,0.119284,0.574680,-0.807900,1322.735352,86883.640625,-12.705929,-11.434882,103.398438,16.278076,21.197216,21.250000,26.137350,5,0.000000,1," 202"
1864," 101",614183,614181,1,1,0.377394,1.004123,-9.246836,0.398625,2.966406,-0.986456,-1.632874,-2.319843,-8.536605,-51.722232,-20.018759,-3.599990,77.966363,-3.338564,-166.906724,0.070381,0.094190,0.622143,-0.774024,1322.042847,86897.000000,-11.419861,-11.448611,103.398438,15.585571,20.777065,21.250000,26.119286,5,0.000000,1," 202"
1865," 101",614348,614327,1,1,-0.398477,1.434058,-9.616802,0.914125,3.227935,-0.666286,-0.671822,-1.839317,-7.095027,-3.801758,-24.575378,74.165677,77.375416,0.158556,-156.327102,0.160955,0.127157,0.612005,-0.763789,1321.611084,86895.125000,-10.015554,-11.342459,103.398438,15.153809,20.265860,21.250000,26.155416,5,0.000000,1," 202"
1866," 101",614499,614420,1,1,-0.321149,0.972079,-9.086483,1.123195,2.695497,-1.135841,-0.191296,-2.800369,-9.017131,14.630675,24.105703,54.005739,77.146980,-2.378889,-151.449855,0.180191,0.169440,0.600134,-0.760697,1320.931274,86908.484375,-9.446342,-11.402676,103.398438,14.473999,19.240763,21.250000,26.137350,5,0.000000,1," 202"
1867," 101",614886,614874,1,1,-0.611588,1.804928,-10.246823,3.146912,-2.593458,-0.209331,-1.632874,-1.358791,-9.978183,-27.078382,132.089274,-23.290546,108.410224,-7.534860,-126.074842,0.217116,0.401226,0.703963,-0.544348,1317.086548,86935.429688,-12.878976,-11.310958,103.398438,10.629272,15.550508,21.250000,26.173481,5,0.000000,1," 202"
1868," 101",615039,615000,1,1,-0.155667,2.269694,-10.957520,4.997255,-4.315657,-0.765209,-0.671822,-0.397740,-9.497657,-2.547784,133.137790,-2.327369,121.972357,-16.433138,-123.518398,0.117042,0.470614,0.729700,-0.482039,1316.837891,86941.273438,-11.791204,-11.390962,103.398438,10.380615,14.825417,21.250000,26.137350,5,0.000000,1," 202"
1869," 101",615299,615274,1,1,0.700633,2.607545,-11.189563,8.668668,-6.896745,-6.672808,-1.152348,0.563312,-11.419760,69.169333,120.997033,212.917542,152.496459,-35.486695,-66.219770,0.027946,0.814484,0.444667,-0.371626,1316.253662,86945.914062,-8.700739,-11.119864,103.398438,9.796387,13.967944,21.250000,26.150900,5,0.000000,1," 202"
1870," 101",615452,615360,1,1,0.040514,2.978748,-11.291976,7.852766,-8.641089,-10.022227,-0.191296,-0.397740,-9.497657,65.799939,125.713771,231.502377,166.234565,-33.586383,-39.550726,0.010915,0.906117,0.288989,-0.308736,1315.306885,86974.843750,-8.474324,-11.661489,103.398438,8.849609,13.065356,21.250000,26.146383,5,0.000000,1," 202"
1871," 101",615890,615873,1,1,-0.452723,0.990024,-11.286496,0.486045,-9.587878,-15.834776,-1.152348,-2.800369,-10.939234,32.672022,25.324987,-22.572252,29.891414,-172.528707,-139.159025,-0.219219,0.909393,-0.320640,-0.148786,1310.357666,87011.171875,-17.303234,-12.566610,103.398438,3.900391,9.054582,21.125000,26.164450,5,0.000000,1," 202"
1872," 101",615985,615873,1,1,-0.452723,0.990024,-11.286496,0.486045,-9.587878,-15.834776,-1.152348,-2.800369,-10.939234,32.672022,25.324987,-22.572252,29.891414,-172.528707,-139.159025,-0.219219,0.909393,-0.320640,-0.148786,1310.357666,87011.171875,-17.303234,-12.566610,103.398438,3.900391,9.054582,21.125000,26.164450,5,0.000000,1," 202"
1873," 101",616081,615992,1,1,-0.342172,0.981968,-11.200698,-0.147467,-9.355560,-16.045095,-0.671822,-4.241947,-9.978183,26.619595,21.897327,-40.931042,30.714790,-176.379294,-143.757409,-0.242103,0.918609,-0.291822,-0.111284,1310.041748,87015.148438,-15.780407,-12.804669,103.398438,3.584473,8.557299,21.125000,26.164450,5,0.000000,1," 202"
1874," 101",616205,616175,1,1,-0.296669,0.518980,-10.919013,1.783894,-9.710715,-14.502270,-1.632874,-4.241947,-9.978183,-55.603634,-20.030353,-32.795761,24.206517,-167.915706,-150.571438,-0.175530,0.946057,-0.225627,-0.152506,1309.715088,87018.890625,-13.652769,-12.867492,103.398438,3.257812,8.075527,21.125000,26.132833,5,0.000000,1," 202"
1875," 101",616312,616215,1,1,-0.333689,-0.670470,-13.640783,3.774185,-12.697586,-13.141462,-1.632874,-0.878266,-4.692398,-190.519480,-21.136750,-63.376970,18.008815,-163.886100,-154.479058,-0.120562,0.958619,-0.194606,-0.169239,1309.050293,87034.335938,-12.580301,-13.414924,103.398438,2.593018,7.589805,21.125000,26.110252,5,0.000000,1," 202"
1876," 101",616451,616450,1,1,-2.983261,43.486263,-26.708879,19.471733,-27.227196,-48.438423,11.341324,37.563801,-22.471855,105.601056,-8.897074,-432.924874,168.158520,-37.561058,-9.221425,0.071603,0.941330,0.042598,-0.327041,1307.659180,87050.578125,-10.700800,-13.023472,103.398438,1.201904,6.346621,21.125000,26.137350,5,0.000000,1," 202"
1877," 101",616650,616639,1,1,4.204623,15.439392,-11.603885,15.434869,-0.196593,-22.147255,4.133436,-10.488783,-7.095027,93.707661,19.174501,-163.700373,10.082705,-140.670765,154.477678,-0.154750,0.908334,0.236041,-0.308654,1307.236938,87047.601562,-10.300775,-12.318138,103.398438,0.779663,5.700571,21.125000,26.137350,5,0.000000,1," 202"
1878," 101",616986,616973,1,1,6.279529,3.375292,-6.804364,9.283106,-1.591995,-12.701678,7.016591,-0.397740,-5.653450,16.538454,7.820030,19.389577,13.085580,-147.887939,171.969301,-0.128472,0.950182,0.098291,-0.266434,1306.487793,87042.195312,-4.227482,-9.767275,103.398438,0.030518,3.109859,21.125000,26.155416,5,0.000000,1," 202"
1879," 101",617106,617103,1,1,6.799584,4.024445,-6.916794,9.852175,-1.223521,-13.223016,3.652910,2.004889,-5.653450,3.917422,1.392687,-2.544054,13.691736,-147.992837,171.970216,-0.133464,0.949748,0.099605,-0.265038,1306.488770,87045.054688,-3.355303,-9.292314,103.398438,0.031494,2.830008,21.125000,26.119286,5,0.000000,1," 202"
1880," 101",617249,617233,1,1,6.468703,4.193521,-6.452703,9.322905,-0.968481,-13.435913,6.055540,1.043838,-5.653450,4.203426,3.881275,-0.896735,14.394422,-148.408167,172.226485,-0.138583,0.950148,0.098737,-0.261274,1306.314697,87051.250000,-2.736427,-8.806692,103.398438,-0.142578,2.559772,21.125000,26.150900,5,0.000000,1," 202"
1881," 101",617373,617345,1,1,6.648787,4.295040,-6.474055,9.526333,-0.863957,-13.416202,4.133436,1.043838,-6.133976,-2.298575,-1.887850,-2.910016,14.076688,-148.243218,171.749751,-0.137086,0.949712,0.102107,-0.262353,1306.199585,87051.015625,-2.146091,-8.313314,103.398438,-0.257690,2.303639,21.125000,26.119286,5,0.000000,1," 202"
1882," 101",617532,617531,1,1,6.206536,4.461638,-6.134283,8.978978,-0.748108,-13.657813,5.575014,1.524364,-5.653450,-0.888350,-0.102880,0.538675,14.065900,-148.290169,172.041673,-0.136314,0.950096,0.099622,-0.262320,1306.086060,87051.570312,-1.297609,-8.366663,103.398438,-0.371216,1.744089,21.125000,26.137350,5,0.000000,1," 202"
1883," 101",617670,617531,1,1,6.206536,4.461638,-6.134283,8.978978,-0.748108,-13.657813,5.575014,1.524364,-5.653450,-0.888350,-0.102880,0.538675,14.065900,-148.290169,172.041673,-0.136314,0.950096,0.099622,-0.262320,1306.086060,87051.570312,-1.297609,-8.366663,103.398438,-0.371216,1.744089,21.125000,26.137350,5,0.000000,1," 202"
1884," 101",618048,618037,1,1,6.148737,4.533514,-6.212472,8.984226,-0.861146,-13.737577,5.094488,0.082786,-5.653450,-0.235095,0.306351,-1.831870,13.890134,-148.502642,171.838803,-0.135256,0.950642,0.100722,-0.260462,1306.213379,87046.171875,-0.277998,-4.223167,103.398438,-0.243896,0.769993,21.125000,26.155416,5,0.000000,1," 202"
1885," 101",618297,618279,1,1,6.164410,4.536349,-6.247468,9.012079,-0.897561,-13.748921,5.094488,2.004889,-6.133976,0.297149,1.000654,-0.254860,13.927415,-148.621884,171.843093,-0.135519,0.950890,0.100670,-0.259440,1306.219604,87049.156250,-0.508666,-3.691149,103.398438,-0.237671,0.599175,21.125000,26.155416,5,0.000000,1," 202"
1886," 101",618440,618389,1,1,6.162681,4.586479,-6.232787,9.004743,-0.881838,-13.800879,6.055540,1.043838,-6.133976,0.318797,0.997163,-0.068447,13.983171,-148.720075,171.864949,-0.135902,0.951079,0.100531,-0.258598,1306.155029,87050.234375,-0.435132,-3.449963,103.398438,-0.302246,0.517228,21.125000,26.110252,5,0.000000,1," 202"
1887," 101",618615,618604,1,1,6.174348,4.531182,-6.254256,9.017717,-0.941785,-13.746087,5.094488,1.524364,-6.133976,0.030561,0.546912,-0.247829,13.954921,-148.908137,171.777250,-0.135806,0.951486,0.101035,-0.256950,1306.228394,87049.695312,-0.112843,-4.175037,103.398438,-0.228882,0.230027,21.125000,26.132833,5,0.000000,1," 202"
1888," 101",618772,618734,1,1,6.167251,4.533727,-6.228323,8.993876,-0.925681,-13.755110,5.575014,1.043838,-5.653450,0.140016,0.260207,0.459725,13.980413,-148.937671,171.847546,-0.135851,0.951588,0.100483,-0.256765,1306.217041,87048.250000,-0.146781,-2.781518,103.398438,-0.240234,0.331262,21.125000,26.110252,5,0.000000,1," 202"
1889," 101",619163,619159,1,1,6.174804,4.560532,-6.239909,9.002222,-0.960606,-13.788525,5.575014,1.524364,-5.653450,-0.037877,0.771858,0.078613,13.965947,-149.174432,171.839090,-0.135676,0.952160,0.100318,-0.254791,1306.225952,87049.046875,-0.165430,-2.798447,103.398438,-0.231323,-0.039231,21.125000,26.159933,5,0.000000,1," 202"
1890," 101",619404,619403,1,1,6.177036,4.555887,-6.220820,8.996383,-0.934947,-13.776104,5.094488,2.004889,-5.653450,-0.245879,0.608882,-0.259695,13.972686,-149.110966,171.829214,-0.135774,0.951993,0.100470,-0.255304,1306.088013,87049.023438,0.002766,-2.117979,103.398438,-0.369263,-0.098153,21.125000,26.119286,5,0.000000,1," 202"
1891," 101",619496,619403,1,1,6.177036,4.555887,-6.220820,8.996383,-0.934947,-13.776104,5.094488,2.004889,-5.653450,-0.245879,0.608882,-0.259695,13.972686,-149.110966,171.829214,-0.135774,0.951993,0.100470,-0.255304,1306.088013,87049.023438,0.002766,-2.117979,103.398438,-0.369263,-0.098153,21.125000,26.119286,5,0.000000,1," 202"
1892," 101",619591,619586,1,1,6.180057,4.541781,-6.234420,9.003352,-0.957777,-13.764733,5.575014,1.524364,-5.172924,-0.618519,-0.111076,0.477528,13.841582,-149.106991,171.847450,-0.134645,0.952155,0.100029,-0.255473,1306.212524,87044.929688,0.002458,-1.312981,103.398438,-0.244751,-0.073323,21.125000,26.083153,5,0.000000,1," 202"
1893," 101",619800,619766,1,1,6.175332,4.556447,-6.225318,8.979638,-0.963745,-13.811963,4.613962,2.485415,-5.653450,0.348518,0.866592,0.968403,13.937876,-149.250507,172.068530,-0.134910,0.952572,0.098284,-0.254451,1306.215210,87047.921875,-0.102053,-1.223282,103.398438,-0.242065,-0.088664,21.125000,26.123802,5,0.000000,1," 202"
1894," 101",619896,619807,1,1,6.173143,4.568090,-6.213866,8.971726,-0.951058,-13.824792,5.575014,1.524364,-5.172924,0.486418,0.230603,0.365291,13.960114,-149.256518,172.093487,-0.135038,0.952582,0.098121,-0.254411,1306.217651,87047.906250,-0.072649,-1.737281,103.398438,-0.239624,-0.134187,21.125000,26.083153,5,0.000000,1," 202"
1895," 101",620231,620204,1,1,6.171904,4.541822,-6.235885,8.982728,-0.948292,-13.803267,5.094488,1.043838,-5.653450,0.029012,0.005228,-0.414784,14.032709,-149.093549,172.120986,-0.135627,0.952134,0.098194,-0.255742,1306.466919,87041.093750,0.734208,-0.558559,103.398438,0.009644,-0.122167,21.125000,26.159933,5,0.000000,1," 202"
1896," 101",620339,620294,1,1,6.177614,4.552214,-6.244751,8.994407,-0.945398,-13.812156,5.575014,1.524364,-5.172924,0.086144,-0.316206,-0.057676,14.036804,-149.066338,172.118254,-0.135675,0.952062,0.098250,-0.255963,1306.283691,87051.804688,0.652687,-1.714307,103.398438,-0.173584,-0.168935,21.125000,26.168966,5,0.000000,1," 202"
1897," 101",620480,620480,1,1,6.177995,4.558057,-6.231752,8.990372,-0.920996,-13.813883,5.094488,0.563312,-5.653450,0.193077,-0.213248,-0.146186,14.083644,-149.011573,172.121081,-0.136074,0.951879,0.098379,-0.256383,1306.308594,87045.609375,0.548243,-0.898050,103.398438,-0.148682,-0.151477,21.125000,26.137350,5,0.000000,1," 202"
1898," 101",620593,620480,1,1,6.177995,4.558057,-6.231752,8.990372,-0.920996,-13.813883,5.094488,0.563312,-5.653450,0.193077,-0.213248,-0.146186,14.083644,-149.011573,172.121081,-0.136074,0.951879,0.098379,-0.256383,1306.308594,87045.609375,0.548243,-0.898050,103.398438,-0.148682,-0.151477,21.125000,26.137350,5,0.000000,1," 202"
1899," 101",620753,620741,1,1,6.172927,4.550311,-6.238931,8.988994,-0.909784,-13.814092,6.536066,2.004889,-5.172924,0.901002,-1.023785,0.781011,14.032545,-148.841816,172.219463,-0.135477,0.951619,0.097594,-0.257960,1306.262573,87049.132812,-0.059233,-1.259497,103.398438,-0.194702,-0.154704,21.125000,26.114769,5,0.000000,1," 202"
