checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,1349876,1349744,0,0,-0.172949,0.487014,9.896676,0.392120,0.070251,-0.285080,-18.442730,40.997322,0.584624,-3781.000000,3650.000000,40.000000,4.844261,-86.985116,70.461727,0.608834,-0.371640,-0.579379,0.394367,1214.347168,87473.554688,-0.016899,1.709961,1.365112,1.261111,35.375000,39.447075,0,202
101,1351958,1351841,0,0,-0.175810,0.491590,9.892845,0.429203,-0.014776,0.130657,-18.320509,40.922947,0.336159,-3761.000000,3637.000000,23.000000,4.809185,-86.937660,70.468557,0.608922,-0.371678,-0.578998,0.394755,1214.362793,87472.054688,0.081745,1.709961,1.380737,1.361601,35.375000,39.456406,0,202
101,1354035,1353944,0,0,-0.184887,0.479957,9.886344,0.784505,-0.320319,-0.255985,-18.589392,40.985878,0.628471,-3805.000000,3648.000000,43.000000,3.993610,-86.978723,69.379791,0.609826,-0.370666,-0.579929,0.392940,1214.319824,87472.687500,-0.130692,1.709961,1.337769,1.417249,35.375000,39.465736,0,202
101,1356113,1355966,0,0,-0.171914,0.486673,9.894012,0.147899,-0.521237,-0.137583,-18.693277,40.837128,-0.014616,-3822.000000,3622.000000,-1.000000,5.147442,-87.013735,70.544543,0.609395,-0.370558,-0.580296,0.393167,1214.247070,87474.226562,-0.049497,1.709961,1.265015,1.263472,35.375000,39.475067,0,202
101,1358248,1358136,0,0,-0.180535,0.488071,9.898069,0.123842,-0.086681,0.378195,-18.644390,40.894337,-0.029231,-3814.000000,3632.000000,-2.000000,4.078561,-87.066252,69.631463,0.608817,-0.371819,-0.579849,0.393533,1214.330200,87475.171875,-0.068010,1.709961,1.348145,1.451216,35.375000,39.489063,0,202
101,1360329,1360191,0,0,-0.181285,0.488347,9.896817,0.170654,0.063769,0.015245,-18.797163,41.020206,-0.219234,-3839.000000,3654.000000,-15.000000,4.257968,-86.987069,69.633970,0.609769,-0.370577,-0.580055,0.392925,1214.310669,87473.664062,-0.142465,1.709961,1.328613,1.325310,35.375000,39.493729,0,202
101,1362408,1362298,0,0,-0.173841,0.491868,9.896293,0.610361,0.416412,0.305315,-18.607725,40.711266,0.248465,-3808.000000,3600.000000,17.000000,5.065097,-87.011795,70.522106,0.609215,-0.370875,-0.580076,0.393472,1214.351685,87474.921875,0.150595,1.709961,1.369629,1.552906,35.375000,39.512386,0,202
101,1364539,1364385,0,0,-0.179305,0.502951,9.893367,-0.099180,-0.122375,0.669885,-18.332735,40.636890,0.073078,-3763.000000,3587.000000,5.000000,4.667521,-86.910674,70.378542,0.608900,-0.371872,-0.578666,0.395091,1214.328369,87472.195312,-0.129323,1.709961,1.346313,1.348005,35.500000,39.517052,0,202
101,1366593,1366481,0,0,-0.169991,0.486451,9.895836,0.234195,-0.400916,-0.441076,-18.693277,40.779922,0.087694,-3822.000000,3612.000000,6.000000,4.868545,-86.995628,70.325656,0.609330,-0.370863,-0.579956,0.393482,1214.302246,87473.437500,-0.053620,1.709961,1.320190,1.397825,35.375000,39.526382,0,202
101,1368648,1368496,0,0,-0.184366,0.478810,9.900076,0.087811,0.670354,-0.583628,-18.399954,40.951550,0.496931,-3774.000000,3642.000000,34.000000,4.268449,-86.936560,69.784644,0.609528,-0.371092,-0.579348,0.393856,1214.377441,87471.335938,0.200064,1.709961,1.395386,1.337587,35.500000,39.540379,0,202
